Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Get My Shit Together,Summer Overstreet,24,122,[],33,2020-03-13,2020-03-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Pawn Shop,Brandy Clark,46,35828,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
On the Day I Die,The Shires,31,52786,"['british country', 'uk americana']",52,2020-03-10,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,31,1950,[],31,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Night Patty Murphy Died,Tim Hicks,23,26989,"['canadian contemporary country', 'canadian country']",50,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hot Mess,Nice Horse,26,1392,['alberta country'],18,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Run Away,Presley Phillips,28,439,[],26,2020-03-04,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cool,Rachel Reinert,29,582,[],24,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Easy to Leave,Roots and Recognition,2,4,[],1,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Like That,Matthew McSwain,29,352,[],22,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Woman,Ruthie Collins,27,5037,['country pop'],27,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got This,The McClymonts,41,20591,"['australian country', 'australian pop', 'country dawn']",40,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye,The Bros. Landreth,32,15691,"['canadian folk', 'deep new americana']",40,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,41,92699,"['contemporary country', 'redneck']",59,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,34,15469,"['soul', 'southern soul']",47,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,33,9000,"['canadian contemporary country', 'canadian country']",38,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drinking Games,Sophia Scott,29,8003,"['contemporary country', 'country pop']",42,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,15,143,[],7,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7:17,17 Memphis,20,3132,['country pop'],33,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,25,207,[],13,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Twinkle Twinkle,Margo Price,46,72656,"['indie folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock']",46,2020-03-11,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,42,28062,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparrow,Ashley McBryde,45,59221,"['arkansas country', 'contemporary country', 'country pop']",57,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Walk,Brandy Clark,40,35828,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heavy,Brittany Moore,27,216,[],23,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,38,128,[],30,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,32,56922,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",50,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fly Away,Caitlyn Smith,36,23851,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Can't,Caitlyn Smith,36,23851,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sanctuary - Live,Charles Esten,21,17844,['country pop'],45,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Then There's You,David James,28,1920,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
If I Were You,David James,37,1920,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-03-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,41,2957,"['red dirt', 'texas country']",41,2020-03-04,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Heartbreak Anytime,Five Roses,23,265,['canadian contemporary country'],20,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
All Dogs Go to Heaven,Gabe Lee,21,1330,['roots americana'],33,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Even If,Holloway Road,17,996,"['british country', 'uk americana']",26,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ride It Out,Jaden Hamilton,45,2318,[],34,2020-03-06,2020-03-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,18,1884,['roots americana'],29,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Safe Place to Break,Josh David,2,30,[],11,2020-03-06,2020-03-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fly,Adam Brand,22,28062,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,0,750381,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Two of You,LJ,13,484,[],35,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Our Song,Willie Nelson,46,1062910,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",72,2020-03-13,2020-03-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
