Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
One Day,Jackson Michelson,49,7179,['country pop'],48,2020-03-06,2020-03-26,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Love You Now Change,Twinnie,36,2403,['country pop'],35,2020-03-20,2020-03-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7:17,17 Memphis,27,3165,['country pop'],33,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Something About You,Seth Alley,44,1898,['country pop'],40,2020-03-06,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I'm Still Hangin' On,John Anderson,33,244406,"['country', 'country road', 'country rock']",55,2020-03-20,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
My Version of a Love Song,Emily Hackett,22,3281,['country pop'],43,2020-03-20,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mad Love,Alyssa Micaela,38,5121,['country pop'],29,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25461,"['contemporary country', 'country pop']",47,2020-03-06,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Home Away From Home,Tim Dugger,26,1791,['modern country rock'],31,2020-03-20,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Can't Not,Steven Lee Olsen,32,9049,"['canadian contemporary country', 'canadian country']",39,2020-03-20,2020-03-26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Get My Shit Together,Summer Overstreet,32,131,[],34,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Planning My Survival,Seth Cook,20,1919,[],24,2020-03-20,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Light On,Kaylee Bell,41,5029,"['australian country', 'contemporary country', 'country pop']",41,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Here I Am,Renee Blair,46,2352,"['contemporary country', 'country pop']",35,2020-03-06,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Empty Glass,Holly Tucker,40,1555,['deep talent show'],34,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fly Away,Caitlyn Smith,42,24128,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,44,3204,[],41,2020-03-13,2020-03-26,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ain't Lookin' Back,Mo Pitney,41,18890,[],40,2020-03-13,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Finish This Up,Livy Jeanne,26,3485,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",23,2020-03-18,2020-03-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Like That,Matthew McSwain,30,357,[],22,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lonely drive,Raleigh Keegan,31,23453,[],39,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cool,Rachel Reinert,32,591,[],26,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pity Party,Parker McKay,21,746,['country pop'],20,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,65,554673,"['dance pop', 'pop', 'post-teen pop']",78,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Easy to Leave,Roots and Recognition,17,5,[],7,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,39,16424,"['arkansas country', 'contemporary country', 'country pop']",62,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hot Mess,Nice Horse,27,1396,['alberta country'],18,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Run Away,Presley Phillips,36,442,[],28,2020-03-04,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,23,151,[],12,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Woman,Ruthie Collins,28,5069,['country pop'],27,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,22,461,[],12,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,32,1965,[],31,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,25,777,[],20,2020-03-11,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rewind,Tiera,21,548,[],14,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Secrets,The Shires,38,53683,"['british country', 'uk americana']",53,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On the Day I Die,The Shires,33,53683,"['british country', 'uk americana']",53,2020-03-10,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashes to Fire,The Prairie States,23,410,['alberta country'],19,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,45,20654,"['australian country', 'australian pop', 'country dawn']",41,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye,The Bros. Landreth,35,15784,"['canadian folk', 'deep new americana']",41,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Can't Have You,Sara Evans,37,722781,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",56,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,43,93295,"['contemporary country', 'redneck']",59,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,36,16126,"['soul', 'southern soul']",47,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,34,9049,"['canadian contemporary country', 'canadian country']",39,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,26,9049,"['canadian contemporary country', 'canadian country']",39,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Freestylin',Stereosaga!!!,42,185,[],30,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Going Going Gone,Maddie Wilson,33,11202,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drinking Games,Sophia Scott,33,8102,"['contemporary country', 'country pop']",42,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,26,218,[],14,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
love me like a girl,Kelsea Ballerini,56,757291,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,64,5115316,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-03-26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,43,130,[],32,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
If I Were You,David James,38,1936,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-03-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Then There's You,David James,31,1936,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It's About Time,Craig Campbell,47,223431,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",53,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Haze,Cody Bryan Band,22,2605,['texas country'],26,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Hope You’re Happy Now - Acoustic Version,Carly Pearce,49,161366,"['contemporary country', 'country pop']",67,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
All Over Again,Caitlyn Smith,37,24128,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SOS,Caitlin Quisenberry,25,154,[],19,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,36,57800,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",50,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heavy,Brittany Moore,28,218,[],22,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mistake,Louie Bello,19,1233,[],15,2020-03-18,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pawn Shop,Brandy Clark,46,36087,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Walk,Brandy Clark,41,36087,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nobody But You (Duet with Gwen Stefani) - Acoustic,Blake Shelton,55,4863073,"['contemporary country', 'country', 'country road', 'oklahoma country']",76,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Do - Acoustic,Astrid S,44,548228,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",73,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sparrow,Ashley McBryde,45,60127,"['arkansas country', 'contemporary country', 'country pop']",57,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Real Talk,Angie K,47,3645,[],45,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Highway Number One,Adam Harvey,0,22184,"['australian country', 'australian rock']",39,2020-03-27,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,44,28182,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Dean Miller,18,391,[],10,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,43,3051,"['red dirt', 'texas country']",42,2020-03-04,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
How The Car's Running,Emily Ann Roberts,27,8229,[],31,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heartbreak Anytime,Five Roses,25,265,['canadian contemporary country'],20,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Two of You,LJ,24,498,[],36,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the way i used to,Kelsea Ballerini,56,757291,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
overshare,Kelsea Ballerini,56,757291,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fly,Adam Brand,28,28182,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,56,757291,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,55,757291,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,0,2337717,"['contemporary country', 'country road']",79,2020-03-27,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Safe Place to Break,Josh David,3,31,[],13,2020-03-06,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grass Sure Ain't Greener,Johnson Crook,21,1048,['manitoba country'],22,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,32,1549,['country dawn'],35,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,25,1944,"['alternative country', 'roots americana', 'western americana']",29,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ride It Out,Jaden Hamilton,48,3046,[],37,2020-03-06,2020-03-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Stranger,Ingrid Andress,0,24305,"['contemporary country', 'country pop']",63,2020-03-27,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Even If,Holloway Road,22,1001,"['british country', 'uk americana']",26,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Why You Been Gone so Long,Gretchen Peters,25,14723,"['folk', 'folk rock', 'lilith', 'new americana', 'traditional folk']",39,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Already Ready,Garrett Jacobs,27,2225,[],33,2020-03-20,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Dogs Go to Heaven,Gabe Lee,25,1408,"['nashville americana', 'roots americana']",34,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Our Song,Willie Nelson,49,1069317,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",72,2020-03-13,2020-03-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
