Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_9PM,_All_Funked_Up,_Alternative_R_B,_Amplify,_Are___Be,_Arkada_Calsin,_Bedroom_Jams,_Black_Girl_Magic,_Butter,_Chill_Mode_On,_Chilled_R_B,_Fresh_Finds,_Good_Morning_Jazz,_Next_Wave_Neo_Soul,_POLLEN,_R_B_Feels,_R_B_UK,_Ready_for_the_Day,_Retro_Pop,_Silk_Sheets,_Soul_Coffee,_Soul_Lounge,_Soul_n_the_City,_Soultronic,_Spotify___Chill,_Study_Break,_Sweet_Soul_Sunday,_The_Newness,_This_Is_How_We_Do,_Your_Office_Stereo
Daylight,Pastel,51,9127,[],49,2020-04-24,2020-05-30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eleven (feat. Summer Walker),Khalid,77,11509259,"['alternative r&b', 'pop']",93,2020-05-01,2020-05-30,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So We Won't Forget,Khruangbin,65,568924,"['funk', 'neo-psychedelic', 'soul']",73,2020-05-18,2020-05-30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightrider,Tom Misch,63,662005,['indie soul'],76,2020-04-24,2020-05-30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Too Much,Ro James,52,182368,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'r&b', 'urban contemporary']",60,2020-05-21,2020-05-30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Plan B,Ro James,57,182368,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'r&b', 'urban contemporary']",60,2020-05-14,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vein,Tora,48,2768,[],46,2020-03-06,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Heart-Shaped Box,Amber Mark,54,161818,"['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'neo soul', 'nyc pop']",64,2020-04-01,2020-05-30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Slip feat. Beam,Ambré,46,16635,"['alternative r&b', 'indie r&b', 'trap soul']",46,2020-04-10,2020-05-30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dawn at the Souk,Mr. Käfer,59,3086,"['chillhop', 'jazz boom bap']",56,2020-03-18,2020-05-30,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIKE I WANT YOU,Giveon,64,59411,"['alternative r&b', 'indie r&b']",76,2020-03-27,2020-05-30,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Lady,[ K S R ],39,3076,"['british soul', 'indie r&b', 'uk contemporary r&b']",35,2020-05-07,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NOTHING LESS,PARTYNEXTDOOR,63,2356855,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-05-30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aristocrats,Raleigh Ritchie,56,178138,['uk contemporary r&b'],57,2020-05-06,2020-05-30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Care for Your Mother,Jordan Mackampa,59,44926,"['indie anthem-folk', 'indie soul']",57,2020-03-13,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Someone,Gabriel Garzón-Montano,32,61037,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",48,2020-05-28,2020-05-30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayendo (Side A - Acoustic),Frank Ocean,73,5731119,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-05-30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling Higher,Gaidaa,50,6872,"['arab alternative', 'sudanese pop']",48,2020-04-03,2020-05-30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
could it be,Ragz Originale,45,2087,"['indie r&b', 'uk alternative hip hop']",41,2020-03-06,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Chasing Amy,TeaMarrr,3,25290,"['alternative r&b', 'boston hip hop']",51,2020-05-29,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALLSTAR,Rae Khalil,46,18364,[],43,2020-05-20,2020-05-30,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THE SUN SHINES SO BRIGHT WITH YOU,ROMderful,40,7901,"['alternative r&b', 'indie r&b']",45,2020-03-28,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
'Flawless' Do It Well Pt. 3 (feat. Summer Walker),dvsn,66,752231,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-17,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dentro,July 7,37,3957,"['indie r&b', 'trap soul']",41,2020-04-24,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Vibe with Me,July 7,45,3957,"['indie r&b', 'trap soul']",41,2020-03-06,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dangerous City (feat. Buju Banton),dvsn,65,752231,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-10,2020-05-30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For André,Tank and The Bangas,31,132251,['new orleans funk'],50,2020-05-27,2020-05-30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloom (Remix),K. Roosevelt,51,9845,"['alternative r&b', 'indie r&b']",47,2020-04-15,2020-05-30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2,Queen Naija,64,1424319,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-03-13,2020-05-30,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2 - Acoustic,Queen Naija,58,1424319,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-05-08,2020-05-30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WORLD WE CREATED,Giveon,56,59411,"['alternative r&b', 'indie r&b']",76,2020-03-27,2020-05-30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
