Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
I Love My Country,Florida Georgia Line,73,3680322,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",82,2020-03-27,2020-05-11,8,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Lady,Brett Young,67,521019,['contemporary country'],76,2020-05-01,2020-05-11,7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2016,Sam Hunt,72,1780350,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-11,6,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
Almost Maybes,Jordan Davis,56,240723,['contemporary country'],72,2020-05-08,2020-05-11,6,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Be A Light,Thomas Rhett,74,3330804,"['contemporary country', 'country', 'country road', 'modern country rock']",80,2020-03-30,2020-05-11,6,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
Every Other Memory,Ryan Hurd,60,80655,"['contemporary country', 'country pop']",65,2020-04-20,2020-05-11,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Cool Again,Kane Brown,73,2441887,"['contemporary country', 'country road']",81,2020-04-23,2020-05-11,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Me Lately,Filmore,59,23082,"['contemporary country', 'country pop']",62,2020-04-03,2020-05-11,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,74,495178,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",79,2020-04-07,2020-05-11,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cold Beer Calling My Name,Jameson Rodgers,69,22908,"['contemporary country', 'country pop']",62,2020-04-14,2020-05-11,5,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Six Feet Apart,Luke Combs,75,2756687,['contemporary country'],85,2020-05-01,2020-05-11,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
No I in Beer,Brad Paisley,61,1740524,"['contemporary country', 'country', 'country road']",71,2020-04-15,2020-05-11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
More Than My Hometown,Morgan Wallen,76,528462,"['contemporary country', 'country road', 'deep talent show']",82,2020-04-17,2020-05-11,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
My Truck (feat. Sam Hunt) - Remix,BRELAND,62,10706,[],64,2020-04-24,2020-05-11,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,74,768417,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-11,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Like A Man,Dallas Smith,59,46453,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-05-11,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BOOTS,HARDY,60,33336,['contemporary country'],68,2020-05-01,2020-05-11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
