Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
In My Veins,Lauren Alaina,56,359703,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Like A Cowboy,Parker McCollum,63,68249,"['contemporary country', 'texas country']",66,2020-04-10,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My Sharona,Sara Evans,36,738762,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",59,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Steady,Kendra Kay,36,255,['manitoba country'],26,2020-05-08,2020-05-19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,73,1785838,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-19,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Heart Stop,Turbo,49,892,[],37,2020-05-01,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Helluva Band In Heaven,Jason Blaine,36,20784,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Do Si Do (feat. Blanco Brown),Diplo,70,2228836,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",86,2020-04-17,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Julianna Calm Down,Dixie Chicks,60,959837,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hey World,Lee Brice,51,1240911,"['contemporary country', 'country', 'country road', 'modern country rock']",75,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Here,Mitchell Tenpenny,58,139105,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Song About You,Sam Grow,50,5444,"['contemporary country', 'country pop']",44,2020-04-17,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Southpaw,Kip Moore,59,870621,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Someone You Loved,Mitchell Tenpenny,59,139105,"['contemporary country', 'heartland rock']",70,2020-05-01,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,63,870621,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-03-27,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Trainwreck,Ashland Craft,48,2459,"['contemporary country', 'country pop']",39,2020-04-24,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Horseride,BRELAND,55,11389,[],63,2020-05-08,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Feathers,ALISSA GRIFFITH,30,3626,['country pop'],35,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Always and Never,Zac Brown,41,12714,[],49,2020-05-07,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Trash My Heart,Walker Hayes,53,223066,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",63,2020-04-24,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
One Day,Jackson Michelson,54,7265,['country pop'],46,2020-03-06,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Double Take,Kristin Carter,33,432,[],28,2020-04-24,2020-05-19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Think About You,Alana Springsteen,56,2992,['country pop'],52,2020-03-20,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Young Love,Garrett Jacobs,40,2445,[],37,2020-04-24,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Idea,Ian McConnell,45,575,[],37,2020-05-01,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Down,Gone West,56,16782,"['contemporary country', 'country pop']",52,2020-03-03,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cowboy Man,Peyton Parrish,24,4215,['country pop'],31,2020-05-10,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mattress On The Floor,Mo Pitney,29,19224,[],42,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Have I Ever,Danielle Bradbery,55,187041,"['contemporary country', 'country', 'country pop', 'pop']",62,2020-05-08,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beer's Better Cold,Travis Denning,35,17650,"['contemporary country', 'country pop']",63,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
River's Still Running,High Valley,47,93194,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-04-17,2020-05-19,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,60,3344402,"['contemporary country', 'country', 'country road', 'modern country rock']",80,2020-05-06,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,71,770836,"['contemporary country', 'pop', 'post-teen pop']",77,2020-04-20,2020-05-19,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,67,770836,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hometown,Logan Mize,58,55406,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-05-19,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Polaroid,Keith Urban,61,3682004,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",77,2020-04-24,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lonely as Hell,Logan Murrell,28,429,[],26,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,74,2463341,"['contemporary country', 'country road']",81,2020-03-27,2020-05-19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Song I Know,17 Memphis,39,3489,['country pop'],37,2020-04-24,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Woman in It,Cash Campbell,38,5986,['country pop'],42,2020-05-01,2020-05-19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lost,Jordan Brooker,49,1535,['country pop'],41,2020-04-24,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,44,3378,['country pop'],49,2020-04-17,2020-05-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Day You'll Get It,High Valley,41,93194,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-05-15,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,51,227468,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-05-19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Friends Don't,Maddie & Tae,59,528269,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loving You Is Killing Me,Maddie Larkin,36,801,[],27,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,364053,"['country', 'country road', 'country rock']",60,2020-04-17,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Living Instead,Olivia Lane,31,11693,"['contemporary country', 'country pop']",47,2020-05-08,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,43,18090,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Recycled,Mae Estes,32,314,[],23,2020-04-17,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,39,17571,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Open That Door - Radio Edit,Oh Harlow,1,172,[],8,2020-05-09,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Neon Healing,Nora Collins,21,1166,[],17,2020-05-15,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,36,17571,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shoulda Seen Me Yesterday,Noah Smith,19,431,[],24,2020-05-15,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drinking 'Bout You,Matt Williams,40,4995,[],33,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sharing You,Livy Jeanne,40,3597,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",33,2020-05-06,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Backwards,Lauren Hall,24,110,[],12,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,67,590222,"['dance pop', 'pop', 'post-teen pop']",80,2020-03-20,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Came Close,Nikita Karmen,34,3401,['country pop'],33,2020-05-08,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tourist In This Town,Maddie & Tae,46,528269,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,51,35905,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ain't That Hard,Lauren Jenkins,37,7642,"['contemporary country', 'country pop']",32,2020-05-08,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,49,25822,"['contemporary country', 'country pop']",47,2020-03-06,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bad Day,Lucy May Walker,37,3615,[],31,2020-04-17,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Waiting for the Sun,My Sun and Stars,38,19250,[],44,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blue Lights,Murphy Elmore,41,12150,"['contemporary country', 'country pop']",52,2020-04-20,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Getcha,Matt Lang,37,7015,['canadian contemporary country'],40,2020-05-08,2020-05-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Too Late,Leaving Austin,36,4568,"['contemporary country', 'country pop']",35,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Go To,Lexie Hayden,27,1854,[],28,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Princess,Lena Stone,26,1719,['country pop'],23,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ghost Town,Mike Ryan,41,32399,"['contemporary country', 'red dirt', 'texas country']",57,2020-05-15,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ballad Of Jed,MAMA KUSH,27,30,[],14,2020-04-20,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,63,528269,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slow Drowning,Mabes,51,3916,[],55,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Little Bit of That,Matt Gatewood,34,234,[],21,2020-03-06,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brave,Ruston Kelly,52,26979,"['indie folk', 'new americana']",56,2020-04-13,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thank Her For That,Owen Barney,42,543,['canadian contemporary country'],33,2020-05-08,2020-05-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low Life,The Prairie States,27,458,['alberta country'],21,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My Sweet Baby,Thieving Birds,45,7624,"['red dirt', 'texas country']",41,2020-04-08,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No Brakes,The Wolfe Brothers,52,12801,['australian country'],48,2020-04-17,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dock Rock,The Washboard Union,47,18249,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,34,18249,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wrecked Everything,The Viper Creek Band,12,2748,['australian country'],25,2020-03-20,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mommas,The Swon Brothers,42,37618,"['contemporary country', 'country pop', 'oklahoma country']",40,2020-05-01,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got This,The McClymonts,50,21168,"['australian country', 'australian pop', 'country dawn']",44,2020-03-13,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Record High,Sykamore,43,1051,"['alberta country', 'canadian contemporary country']",33,2020-04-03,2020-05-19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Open Heart,The McClymonts,39,21168,"['australian country', 'australian pop', 'country dawn']",44,2020-05-08,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
After All These Beers,The Lost Trailers,28,11658,"['country', 'country road', 'modern country rock']",34,2020-04-14,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Circles,The Cadillac Three,50,106804,"['contemporary country', 'modern southern rock']",60,2020-04-17,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Breathe,The Buckleys,34,580,[],37,2020-05-15,2020-05-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Most Beautiful Things,Tenille Townes,55,43340,"['alberta country', 'contemporary country', 'country pop']",63,2020-04-05,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Me on You,Teddy Robb,54,3378,['country pop'],49,2020-03-20,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cold Beer Night,Tim Dugger,37,1996,['modern country rock'],36,2020-04-24,2020-05-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
