Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Slow Down,Gone West,53,14893,"['contemporary country', 'country pop']",51,2020-03-03,2020-04-10,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,57,478415,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",78,2020-04-07,2020-04-10,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Like A Man,Dallas Smith,51,45855,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",61,2020-04-03,2020-04-10,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Detours,Jordan Davis,60,229170,['contemporary country'],71,2020-03-27,2020-04-10,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,61,858239,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-03-27,2020-04-10,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,73,2380072,"['contemporary country', 'country road']",80,2020-03-27,2020-04-10,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Round and Round,Troy Cartwright,0,5681,['country pop'],44,2020-04-10,2020-04-10,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Be A Light,Thomas Rhett,64,3309746,"['contemporary country', 'country', 'country road', 'modern country rock']",78,2020-03-30,2020-04-10,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Record High,Sykamore,35,951,"['alberta country', 'canadian contemporary country']",28,2020-04-03,2020-04-10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,63,765491,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-10,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Never Will,Ashley McBryde,52,63071,"['arkansas country', 'contemporary country', 'country', 'country pop']",60,2020-04-03,2020-04-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Knowing You,Kenny Chesney,0,2896193,"['contemporary country', 'country', 'country road']",76,2020-04-10,2020-04-10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,0,42434,[],46,2020-04-10,2020-04-10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Me on You,Teddy Robb,50,3180,['country pop'],47,2020-03-20,2020-04-10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,0,510688,"['contemporary country', 'country', 'country pop']",66,2020-04-10,2020-04-10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Halfway Home,Jess Moskaluke,0,20533,"['canadian contemporary country', 'canadian country', 'viral pop']",46,2020-04-10,2020-04-10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Me Lately,Filmore,51,22337,"['contemporary country', 'country pop']",62,2020-04-03,2020-04-10,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
One Day,Jackson Michelson,53,7233,['country pop'],47,2020-03-06,2020-04-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Whiskey On The Table,Alex Hall,47,818,[],41,2020-03-27,2020-04-10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,55,2581,['country pop'],51,2020-03-20,2020-04-10,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
Young Once,Sam Hunt,66,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Something About You,Seth Alley,51,1949,['country pop'],43,2020-03-06,2020-04-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Light On,Kaylee Bell,48,5083,"['australian country', 'contemporary country', 'country pop']",43,2020-03-13,2020-04-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Nothing New,Jeffrey East,29,1973,['nashville singer-songwriter'],45,2020-04-03,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Whiskey Down the Drain,Jacob Bryant,0,25906,"['country pop', 'redneck']",48,2020-04-10,2020-04-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
What's Up Cuz,Toby Keith,51,1226549,"['contemporary country', 'country', 'country road', 'oklahoma country']",71,2020-04-03,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild and Free,John Anderson,0,247328,"['country', 'country road', 'country rock']",57,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dock Rock,The Washboard Union,0,17617,"['canadian contemporary country', 'canadian country', 'washboard']",45,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Side Piece,Julia Cole,0,8388,['country pop'],32,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I Love You Now Change,Twinnie,44,2494,['country pop'],36,2020-03-20,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The Most Beautiful Things,Tenille Townes,29,38743,"['alberta country', 'contemporary country', 'country pop']",61,2020-04-05,2020-04-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,63,765491,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-10,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Can't Not,Steven Lee Olsen,37,9178,"['canadian contemporary country', 'canadian country', 'country pop']",40,2020-03-20,2020-04-10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
In My Veins,Lauren Alaina,60,351747,"['contemporary country', 'country', 'country dawn', 'country road']",73,2020-03-06,2020-04-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
My Dogs Are Home,Tara Thompson,25,4839,['country pop'],20,2020-04-03,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
One Margarita,Luke Bryan,66,5168716,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-04-10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Here,Mitchell Tenpenny,0,130534,"['contemporary country', 'country pop', 'heartland rock']",69,2020-04-10,2020-04-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Even If You Missed Me,Nikita Karmen,0,3300,['country pop'],24,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Like A Cowboy,Parker McCollum,0,62882,['texas country'],63,2020-04-10,2020-04-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nothing Lasts Forever,Sam Hunt,63,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Let It Down,Sam Hunt,64,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Breaking Up Was Easy In The 90's,Sam Hunt,65,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard To Forget,Sam Hunt,66,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
My Kinda Country,TJ Harris,22,340,[],12,2020-03-27,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
If I Can't Have You,Sara Evans,44,729001,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",57,2020-03-20,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Ain't Lookin' Back,Mo Pitney,47,19017,[],42,2020-03-13,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Back Porch,Willie Jones,0,8941,['contemporary country'],49,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Before You,Drew Baldridge,48,15711,"['contemporary country', 'country pop']",44,2020-03-26,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Talking To God,Chrissy Metz,47,2308,[],39,2020-04-03,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Everybody's Got a Story,Chevel Shepherd,48,4534,[],38,2020-03-20,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
We Can Get Through This,Brandon Ray,0,6727,"['country pop', 'heartland rock']",31,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
thank you anxiety,Avenue Beat,0,1912,[],55,2020-04-10,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
So Good,ESSEX COUNTY,38,131,[],24,2020-03-27,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
How The Car's Running,Emily Ann Roberts,39,8322,[],34,2020-03-20,2020-04-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Walkaway Joe,Brandon Lay,0,26378,"['contemporary country', 'country pop', 'country road', 'modern country rock']",51,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heavy,Brittany Moore,29,227,[],23,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Living for the City - Uncovered,Brandon Ratcliff,0,2193,['country pop'],39,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OBVIOUS,Sammy Arriaga,0,5056,"['contemporary country', 'country pop']",37,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Planning My Survival,Seth Cook,28,1931,[],24,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drinking Games,Sophia Scott,37,8338,"['contemporary country', 'country pop']",43,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Who You Thought I Was,Brandy Clark,51,36523,"['contemporary country', 'country pop']",49,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Let You Love Me,Bree Doster,24,559,[],24,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kinfolks,Sam Hunt,65,1772052,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Am Now,Brett James,23,141,[],34,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heartbreak Anytime,Five Roses,27,268,['canadian contemporary country'],20,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget - Radio Edit,Sam Hunt,64,1772052,"['contemporary country', 'country pop']",78,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,28,9178,"['canadian contemporary country', 'canadian country', 'country pop']",40,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Breakups,Broseph,25,2093,[],27,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Buck Wild,Ryan Langdon,10,545,['canadian contemporary country'],33,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,41,6685,"['contemporary country', 'country pop']",44,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Woman,Ruthie Collins,29,5216,"['contemporary country', 'country pop']",32,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Easy to Leave,Roots and Recognition,23,9,[],12,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dream,Rob Snyder,0,58,[],16,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here I Am,Renee Blair,51,2464,"['contemporary country', 'country pop']",39,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hold My Beer,Randy Rogers,46,68967,"['red dirt', 'roots americana', 'texas country']",46,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lonely drive,Raleigh Keegan,39,24248,['country pop'],40,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Got It Bad,Rachele Lynae,0,6952,[],32,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Run Away,Presley Phillips,37,457,[],28,2020-03-04,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pity Party,Parker McKay,26,778,['country pop'],20,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,28,164,[],16,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,36,17456,"['soul', 'southern soul']",48,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,36,9178,"['canadian contemporary country', 'canadian country', 'country pop']",40,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mad Love,Alyssa Micaela,41,5168,['country pop'],30,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In a Rut,Whitney Rose,27,6953,"['canadian contemporary country', 'roots americana']",33,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Every Time It's Raining,Western Centuries,27,3670,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'roots americana', 'western americana']",34,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,49,3344,[],43,2020-03-13,2020-04-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fly,Adam Brand,32,28480,"['australian country', 'australian pop', 'classic australian country']",47,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,45,28480,"['australian country', 'australian pop', 'classic australian country']",47,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Highway Number One,Adam Harvey,39,22379,"['australian country', 'australian rock']",41,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,39,1999,[],33,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,34,787,[],24,2020-03-11,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dive Bar Dreamer,Alexandra Kay,26,2218,[],17,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Humble And Kind - Live,Tim McGraw,22,3077178,"['contemporary country', 'country', 'country road']",75,2020-04-05,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Home Away From Home,Tim Dugger,35,1834,['modern country rock'],32,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rewind,Tiera,27,566,[],17,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
One Night Standards,Ashley McBryde,43,63071,"['arkansas country', 'contemporary country', 'country', 'country pop']",60,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Day All the Yes Men Said No,Bobby Bare,37,88206,"['classic country pop', 'country', 'country rock', 'outlaw country']",53,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
No Secrets,The Shires,40,54337,"['british country', 'uk americana']",53,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On the Day I Die,The Shires,33,54337,"['british country', 'uk americana']",53,2020-03-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashes to Fire,The Prairie States,27,427,['alberta country'],20,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,50,20859,"['australian country', 'australian pop', 'country dawn']",43,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,31,471,[],18,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goodbye,The Bros. Landreth,36,15937,"['canadian folk', 'deep new americana']",41,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Do - Acoustic,Astrid S,52,558251,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",74,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ruin That For Me - 2020 edit,Avenue Beat,0,1912,[],55,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,46,94656,"['contemporary country', 'redneck']",59,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dust on a Diamond - 20 Mix,Bailey Hefley,0,2994,[],29,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nobody But You (Duet with Gwen Stefani) - Acoustic,Blake Shelton,58,4902593,"['contemporary country', 'country', 'country road', 'oklahoma country']",76,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Summertime,Orville Peck,58,90160,['alternative country'],60,2020-04-01,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,47,138,[],35,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Mess,Nice Horse,28,1406,['alberta country'],19,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,69,566829,"['dance pop', 'pop', 'post-teen pop']",79,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ride It Out,Jaden Hamilton,52,4033,[],40,2020-03-06,2020-04-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Week Longneck,Josh Gallagher,22,3710,['country pop'],32,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Safe Place to Break,Josh David,8,33,[],15,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Going Out Like This,Craig Morgan,50,617387,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",63,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grass Sure Ain't Greener,Johnson Crook,26,1051,['manitoba country'],23,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I'm Still Hangin' On,John Anderson,41,247328,"['country', 'country road', 'country rock']",57,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Neon Town,David Adam Byrnes,0,2761,"['arkansas country', 'modern country rock']",33,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Down at the Lah De Dah,Jimmy Buffett,45,333603,"['country', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",69,2020-04-03,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,32,1667,"['country dawn', 'country pop']",36,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,29,2280,"['alternative country', 'roots americana', 'western americana']",36,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
On Tonight,David Boyd Janes,0,2627,['canadian contemporary country'],22,2020-04-10,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Good Ol' Girls,Jenee Fleenor,46,232,[],33,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
If I Were You,David James,38,1960,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965,Dean Miller,33,1669,[],20,2020-03-20,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,37,58982,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",51,2020-03-13,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
More Hearts Than Mine,Ingrid Andress,66,28592,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rain Ain't All That's Falling,Dylan Burk,18,121,[],13,2020-04-01,2020-04-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anything But Love,Ingrid Andress,49,28592,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Might Be Everything,Ian Munsick,40,11547,['wyoming roots'],49,2020-03-27,2020-04-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
