Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_9PM,_All_Funked_Up,_Alternative_R_B,_Amplify,_Are___Be,_Arkada_Calsin,_Bedroom_Jams,_Black_Girl_Magic,_Butter,_Chill_Mode_On,_Chilled_R_B,_Fresh_Finds,_Good_Morning_Jazz,_Next_Wave_Neo_Soul,_POLLEN,_R_B_Feels,_R_B_UK,_Ready_for_the_Day,_Retro_Pop,_Silk_Sheets,_Soul_Coffee,_Soul_Lounge,_Soul_n_the_City,_Soultronic,_Spotify___Chill,_Study_Break,_Sweet_Soul_Sunday,_The_Newness,_This_Is_How_We_Do,_Your_Office_Stereo
The Sun Is Up Forever,Joesef,58,11993,"['indie soul', 'uk alternative pop']",53,2020-04-23,2020-06-07,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
F&MU,Kehlani,64,3539219,"['pop', 'pop rap', 'post-teen pop', 'r&b']",85,2020-04-30,2020-06-07,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Wrong Places (from Songland),H.E.R.,71,2539554,['pop'],82,2020-04-27,2020-06-07,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRB,Mahalia,61,392387,"['alternative r&b', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'uk contemporary r&b']",72,2020-05-01,2020-06-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
Be the One - Remix,Sinead Harnett,57,230360,"['alternative r&b', 'deep pop r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",65,2020-03-20,2020-06-07,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Quarantine Queen,Sinead Harnett,55,230360,"['alternative r&b', 'deep pop r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",65,2020-05-22,2020-06-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Nightrider,Tom Misch,65,667147,['indie soul'],76,2020-04-16,2020-06-07,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
All I Need (with Mahalia & Ty Dolla $ign),Jacob Collier,68,247526,"['indie soul', 'uk alternative pop']",64,2020-05-14,2020-06-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
Temperature Rising,Tory Lanez,79,2969333,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",88,2020-05-15,2020-06-07,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Clutch (feat. Kiana Ledé),Col3trane,60,78083,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']",63,2020-05-15,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
So We Won't Forget,Khruangbin,67,575816,"['funk', 'indie soul', 'neo-psychedelic', 'soul']",74,2020-05-18,2020-06-07,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EmOGs,Salaam Remi,54,15041,['hip hop'],65,2020-04-03,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Here For It All,Noah Slee,46,32288,"['alternative r&b', 'indie soul', 'vapor soul']",51,2020-05-29,2020-06-07,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do It,Chloe x Halle,73,404925,"['alternative r&b', 'deep pop r&b', 'escape room', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b']",65,2020-05-14,2020-06-07,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BELIEVE IT,PARTYNEXTDOOR,87,2368997,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",83,2020-03-27,2020-06-07,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Introspection,UMI,61,273795,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']",70,2020-05-07,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Change For Me (With Samm Henshaw),Brasstracks,54,64447,['nyc pop'],56,2020-05-13,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3 on E,Vulfpeck,50,516837,"['ann arbor indie', 'funk rock', 'instrumental funk']",66,2020-04-03,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
U 2 Luv,Ne-Yo,64,5272539,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",81,2020-05-29,2020-06-07,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wondering,Becky and the Birds,53,2164,[],44,2020-03-25,2020-06-07,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can I (feat. Tory Lanez),Kehlani,77,3539219,"['pop', 'pop rap', 'post-teen pop', 'r&b']",85,2020-05-08,2020-06-07,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can't Fight,Lianne La Havas,62,553295,"['british soul', 'indie r&b', 'indie soul', 'neo soul', 'soul']",67,2020-05-18,2020-06-07,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Think About You - Notion Mix,Tiana Major9,62,16299,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']",57,2020-04-17,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Dragonball Durag,Thundercat,65,506863,"['afrofuturism', 'hip hop', 'indie soul']",71,2020-04-03,2020-06-07,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Overseas,JVCK JAMES,50,9179,"['indie r&b', 'uk contemporary r&b']",43,2020-04-27,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
elevator girl ft. Ivy Sole,Shura,54,157300,"['art pop', 'dance pop', 'electropop', 'indie poptimism', 'indietronica', 'vapor soul']",56,2020-03-16,2020-06-07,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Comeback (feat. Tory Lanez and 30 Roc),JoJo,63,1585902,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",70,2020-05-01,2020-06-07,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
What's Goin' On?,Gemaine,50,13635,['deep pop r&b'],42,2020-05-20,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Flipside,Tamera,47,1881,[],38,2020-05-22,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Out Of My Way,RIMON,56,42302,"['alternative r&b', 'dutch r&b', 'indie r&b', 'indie soul']",55,2020-04-16,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,72,5765858,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-06-07,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borderline,Jordan Rakei,58,198862,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul', 'soul']",66,2020-03-13,2020-06-07,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Frank Ocean,Kaash Paige,56,70519,['deep pop r&b'],70,2020-04-17,2020-06-07,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i want war (BUT I NEED PEACE),Kali Uchis,66,945829,"['colombian pop', 'pop']",78,2020-04-24,2020-06-07,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blue,Kamal.,57,4650,[],51,2020-05-20,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Mom Tudie,46,875,[],35,2020-05-01,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Not You Too (feat. Chris Brown),Drake,78,46828274,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",99,2020-05-01,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Everybody Business,Kehlani,63,3539219,"['pop', 'pop rap', 'post-teen pop', 'r&b']",85,2020-04-16,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Funny Thing,Thundercat,62,506863,"['afrofuturism', 'hip hop', 'indie soul']",71,2020-04-03,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Wee Hours,The-Dream,63,778430,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",70,2020-04-17,2020-06-07,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last 100,Tom Misch,63,667147,['indie soul'],76,2020-04-24,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
MADE 4 U,Leven Kali,55,85420,"['alternative r&b', 'indie r&b', 'indie soul']",64,2020-05-01,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Make the Most (feat. H.E.R.),Lonr.,60,10150,[],57,2020-04-03,2020-06-07,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Shoulda (feat. Babyface),Lucky Daye,61,117372,"['alternative r&b', 'deep pop r&b', 'indie r&b']",68,2020-05-27,2020-06-07,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Plastic Plants,Mahalia,59,392387,"['alternative r&b', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'uk contemporary r&b']",72,2020-05-01,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Woman Like Me,Miraa May,50,23957,"['alternative r&b', 'indie r&b', 'uk alternative hip hop', 'uk contemporary r&b']",57,2020-05-04,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Goodbye Blue,BADBADNOTGOOD,55,408246,"['alternative hip hop', 'canadian modern jazz', 'electronica', 'escape room', 'indie soul']",64,2020-04-28,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Window,Still Woozy,73,409622,"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",74,2020-04-17,2020-06-07,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daylight,Pastel,50,9362,[],49,2020-04-24,2020-06-07,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
could it be,Ragz Originale,44,2156,"['indie r&b', 'uk alternative hip hop']",41,2020-03-06,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Aristocrats,Raleigh Ritchie,57,178915,['uk contemporary r&b'],57,2020-05-06,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Off the Grid (feat. Khalid),Alina Baraz,70,682719,"['alternative r&b', 'electropop', 'etherpop', 'pop']",76,2020-04-23,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Light - Edit,Michael Kiwanuka,55,790452,"['british soul', 'funk', 'neo soul', 'soul']",71,2020-03-06,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
End of Summer,Alley Coop,40,339,[],29,2020-05-15,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Joyride,Rasharn Powell,41,1381,[],36,2020-03-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
rock n roll,Dijon,59,90641,"['alternative r&b', 'bedroom soul', 'indie r&b', 'vapor soul']",64,2020-05-15,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hit The Spot,Tiana Blake,45,1465,[],45,2020-05-18,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
homebody,Kamal.,59,4650,[],51,2020-03-04,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"30,000 FEET",Jeshi,46,3813,['uk alternative hip hop'],45,2020-04-03,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Wine Bass Line (feat. Teddy Riley),Lloyd,54,1379127,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",68,2020-05-20,2020-06-07,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NOTHING LESS,PARTYNEXTDOOR,62,2368997,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",83,2020-03-27,2020-06-07,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Powder,Jenevieve,58,7448,"['alternative r&b', 'indie r&b', 'lo-fi chill']",47,2020-03-25,2020-06-07,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning,Orion Sun,57,44722,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul', 'vapor soul']",58,2020-03-13,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleven (feat. Summer Walker),Khalid,77,11580015,"['alternative r&b', 'pop']",93,2020-05-01,2020-06-07,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightrider,Tom Misch,63,667147,['indie soul'],76,2020-04-24,2020-06-07,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slip feat. Beam,Ambré,46,16792,"['alternative r&b', 'indie r&b']",46,2020-04-10,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vein,Tora,47,3109,[],46,2020-03-06,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Ginny,Sylo Nozra,58,15297,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']",50,2020-03-11,2020-06-07,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Lady,[ K S R ],39,3103,"['british soul', 'indie r&b', 'uk contemporary r&b']",35,2020-05-07,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LIKE I WANT YOU,Giveon,66,66445,"['alternative r&b', 'indie r&b']",77,2020-03-27,2020-06-07,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For André,Tank and The Bangas,54,133105,['new orleans funk'],52,2020-05-27,2020-06-07,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Flawless' Do It Well Pt. 3 (feat. Summer Walker),dvsn,65,756112,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-17,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cayendo (Side A - Acoustic),Frank Ocean,72,5765858,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-06-07,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2,Queen Naija,64,1435124,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-03-13,2020-06-07,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2 - Acoustic,Queen Naija,59,1435124,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-05-08,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dangerous City (feat. Buju Banton),dvsn,66,756112,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-10,2020-06-07,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Care for Your Mother,Jordan Mackampa,59,45415,"['indie anthem-folk', 'indie soul']",57,2020-03-13,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Dentro,July 7,37,3986,"['indie r&b', 'trap soul']",41,2020-04-24,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Vibe with Me,July 7,45,3986,"['indie r&b', 'trap soul']",41,2020-03-06,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Veg Out (Wasting Thyme),Masego,63,585120,"['alternative r&b', 'indie soul']",73,2020-04-21,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hard Up,The Bamboos,40,48094,"['bboy', 'funk', 'modern funk', 'nu jazz']",48,2020-05-29,2020-06-07,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bloom (Remix),K. Roosevelt,50,9907,"['alternative r&b', 'indie r&b']",46,2020-04-15,2020-06-07,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Where You Belong,Little Dragon,59,506575,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",67,2020-03-27,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flowers,Elli Ingram,44,30755,"['indie soul', 'uk contemporary r&b']",45,2020-05-15,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Someone,Gabriel Garzón-Montano,54,61504,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b']",50,2020-05-28,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King's Rant,Masego,63,585120,"['alternative r&b', 'indie soul']",73,2020-03-16,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Give A Little,Ego Ella May,38,6773,"['alternative r&b', 'indie jazz', 'indie r&b', 'neo r&b', 'uk contemporary r&b']",44,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Talk To Me,Kadeem Tyrell,39,3004,"['indie r&b', 'uk contemporary r&b']",37,2020-03-27,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flaws and All,Ebenezer,61,14241,"['trap soul', 'uk hip hop']",59,2020-03-06,2020-06-07,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
