Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Champagne Night - From Songland,Lady A,66,2962863,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",75,2020-04-13,2020-06-18,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Redwood Tree,Cam,57,139478,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Happened on a Saturday Night,Tebey,41,9981,"['canadian contemporary country', 'canadian country']",45,2020-06-12,2020-06-18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Spur of the Moment,Kylie Frey,51,1844,[],40,2020-05-15,2020-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
BOOTS,HARDY,64,36751,['contemporary country'],70,2020-05-01,2020-06-18,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
She's Mine,Kip Moore,59,888238,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-29,2020-06-18,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,62,36825,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-18,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Better Off,Trace Adkins,57,1534422,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",68,2020-03-20,2020-06-18,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Where I'm From,The Reklaws,62,22840,"['canadian contemporary country', 'canadian country', 'contemporary country']",59,2020-04-17,2020-06-18,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Young Love,Austin Burke,51,10653,"['contemporary country', 'country pop']",53,2020-06-05,2020-06-18,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Day,Brett Eldredge,58,1122418,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-06-18,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Say in This,Spencer Crandall,46,28106,"['contemporary country', 'country pop']",55,2020-06-12,2020-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,69,547460,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-18,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Two Hearts and a Diamond,Jesse Labelle,34,3332,"['alternative pop rock', 'canadian pop']",35,2020-06-12,2020-06-18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Drinking Season,Brad Cox,49,6781,['australian country'],49,2020-06-05,2020-06-18,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,53,33411,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,55,14870,[],65,2020-05-22,2020-06-18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Comeback,Noah Schnacky,63,30219,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-18,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,67,24052,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-18,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Footprints On The Moon,Gabby Barrett,50,62780,"['contemporary country', 'country pop']",70,2020-06-12,2020-06-18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
The World Goes On,Jamie O'Neal,48,75629,"['contemporary country', 'country', 'country dawn', 'country road']",44,2020-05-29,2020-06-18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Can't Stay Here,Tucker Beathard,52,40425,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-18,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,978395,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Gaslighter,Dixie Chicks,68,978395,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Close,Jade Eagleson,58,8496,['canadian contemporary country'],51,2020-04-24,2020-06-18,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heartless (feat. Morgan Wallen),Diplo,77,2256658,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-06-18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
That's Why I Love Dirt Roads (feat. Lathan Warlick),Granger Smith,51,248398,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck', 'texas country']",65,2020-06-08,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Hard Dirt,Hunter Brothers,41,17927,"['canadian contemporary country', 'canadian country']",47,2020-06-12,2020-06-18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grew Up On That,High Valley,58,95818,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",61,2020-03-13,2020-06-18,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Both Still Young (feat. Keith Urban),Dzeko,59,40475,"['big room', 'canadian electronic', 'deep big room', 'electro house', 'pop edm']",72,2020-06-05,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Down,Gone West,57,18923,"['contemporary country', 'country pop']",56,2020-03-03,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Turn Up,Easton Corbin,54,660674,"['contemporary country', 'country', 'country road', 'modern country rock']",62,2020-05-15,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Knew You,Gone West,48,18923,"['contemporary country', 'country pop']",56,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Confetti,Gone West,39,18923,"['contemporary country', 'country pop']",56,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Beer:30,Florida Georgia Line,68,3766084,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-18,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Way,Jeremy Greene,40,668,[],28,2020-05-13,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tears Of Blue To Gold,Larkin Poe,47,104167,['modern blues rock'],55,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Easy,John King,53,7309,"['contemporary country', 'country pop']",45,2020-05-22,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Living Instead,Olivia Lane,37,11931,"['contemporary country', 'country pop']",47,2020-05-08,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Something You Ain't Ever Had,Waterloo Revival,48,13271,"['contemporary country', 'country pop']",46,2020-04-24,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Someone to Someone,Ward Thomas,43,29122,['british country'],50,2020-05-29,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Soundtrack to a Small Town Sundown,Tyler Farr,52,514915,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-06-05,2020-06-18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
No Brakes,The Wolfe Brothers,53,13082,['australian country'],48,2020-04-17,2020-06-18,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
The Climb,Temecula Road,33,8104,['country pop'],38,2020-06-09,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,49,587,['country pop'],41,2020-05-01,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard To Forget,Sam Hunt,75,1813927,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-18,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,Sam Hunt,68,1813927,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Going Going Gone,Ryan Griffin,54,7241,"['contemporary country', 'country pop']",49,2020-03-27,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Best Friend,Riley Thomas,47,222,[],38,2020-05-01,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
want me,Raleigh Keegan,34,24120,['country pop'],41,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,799793,"['contemporary country', 'country', 'country dawn', 'country road']",63,2020-05-04,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Midnight Sun,Jordan Brooker,43,1618,['country pop'],46,2020-05-22,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Grew Apart,Logan Mize,60,56759,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hometown,Logan Mize,56,56759,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-18,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
If I Still Had It,Kolby Cooper,56,21516,"['contemporary country', 'texas country']",59,2020-05-25,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Wild World,Kip Moore,62,888238,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,888238,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-15,2020-06-18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,65,778697,"['contemporary country', 'pop']",77,2020-03-20,2020-06-18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Together We're Strong,Kansas Stone,46,418,['canadian contemporary country'],34,2020-05-29,2020-06-18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,70,2551573,"['contemporary country', 'country road']",82,2020-03-27,2020-06-18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home,Josh Gracin,38,163749,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",54,2020-06-11,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,54,173767,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Church In A Chevy,Jordan Davis,61,262906,['contemporary country'],74,2020-05-22,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,76,2256658,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-18,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Next Best Thing,Jordan Brooker,32,1618,['country pop'],46,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Mask,Craig Morgan,44,643108,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",66,2020-05-15,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1122418,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-18,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Days,Brantley Gilbert,62,1956298,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-06-05,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,28,6174,['country pop'],44,2020-05-01,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Grew Up,Austin Burke,55,10653,"['contemporary country', 'country pop']",53,2020-05-15,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Make Em Wanna Change,Adam Sanders,51,22558,"['contemporary country', 'country pop', 'country road', 'modern country rock']",51,2020-06-02,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Stay a Little Longer,Alyssa Palmer,29,51,[],17,2020-05-22,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Colder Than You,Canaan Smith,51,229861,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",58,2020-06-05,2020-06-18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,55,3270,"['contemporary country', 'country pop']",52,2020-03-20,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Break. Up. Drunk.,Chase Rice,68,772002,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-05-15,2020-06-18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Night,Brothers Osborne,58,661831,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-18,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get There Tonight,Clare Dunn,40,31747,"['contemporary country', 'country pop']",53,2020-06-12,2020-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Bartender,Cady Groves,52,32397,"['alternative pop rock', 'neon pop punk', 'pop emo']",49,2020-05-29,2020-06-18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thank Her For That,Owen Barney,47,585,['canadian contemporary country'],37,2020-05-08,2020-06-18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drink for That,Baker Grissom,45,255,[],36,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
In a Rocket,Beoga,50,13483,"['celtic', 'irish dance', 'irish folk', 'irish neo-traditional']",45,2020-04-09,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Different ‘Round Here - Acoustic,Riley Green,49,171582,"['contemporary country', 'country road']",71,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Heatin' Up My Summer,Renee Blair,39,2807,"['contemporary country', 'country pop']",35,2020-06-05,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
How They Remember You,Rascal Flatts,0,2371778,"['contemporary country', 'country', 'country road']",75,2020-06-12,2020-06-18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Letters,Patrick Thomas,26,380,['deep talent show'],15,2020-06-05,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
About Last Night,Ben Chase,36,536,['canadian contemporary country'],27,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Like A Cowboy,Parker McCollum,62,72188,"['contemporary country', 'texas country']",67,2020-04-10,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Burning Star,Pam Tillis,36,197813,"['contemporary country', 'country', 'country dawn']",57,2020-04-24,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bad Together,Riley Roth,37,727,[],31,2020-06-05,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
New Set of Wings,Pam Tillis,25,197813,"['contemporary country', 'country', 'country dawn']",57,2020-05-22,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Heartbreak (feat. Ben Burgess),Diplo,55,2256658,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Forever 20 Something,Bailey Hefley,23,3007,[],37,2020-06-12,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Right About Me,Riley Thomas,36,222,[],38,2020-05-29,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Down,Nathan Perry,33,3428,[],24,2020-05-29,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Where's My Country Song?,Rita Wilson,42,6960,[],38,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Damage I Done,Rob Mayes,26,555,[],30,2020-06-05,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Didn't Do This on My Own,Rob Mayes,40,555,[],30,2020-04-24,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Deep Summer In The Deep South,Rumer,10,51835,['british singer-songwriter'],48,2020-06-12,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
June It's Gonna Happen,Rumer,17,51835,['british singer-songwriter'],48,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Brave,Ruston Kelly,50,27885,['new americana'],57,2020-04-13,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Name On It,Ryan Griffin,44,7241,"['contemporary country', 'country pop']",49,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Crickets,Badland Sons,31,238,[],23,2020-05-08,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Can't Look Away,Badland Sons,21,238,[],23,2020-06-12,2020-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
