Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Grew Apart,Logan Mize,56,55230,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-05-15,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Need Love,Blanco Brown,55,97031,['country rap'],70,2020-03-13,2020-05-15,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Easy Goin,Clay Walker,52,644130,"['contemporary country', 'country', 'country road', 'modern country rock']",60,2020-04-24,2020-05-15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Gaslighter,Dixie Chicks,72,957065,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-05-15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Like A Cowboy,Parker McCollum,64,67784,"['contemporary country', 'texas country']",66,2020-04-10,2020-05-15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Stranger,Ingrid Andress,64,33403,"['contemporary country', 'country pop']",65,2020-03-27,2020-05-15,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Round and Round,Troy Cartwright,51,6136,['country pop'],57,2020-04-10,2020-05-15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hometown,Logan Mize,59,55230,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-05-15,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Close,Jade Eagleson,53,7691,['canadian contemporary country'],49,2020-04-24,2020-05-15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
On Me (feat. Ava Max),Various Artists,0,889123,[],0,2020-05-15,2020-05-15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,55,526111,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Southpaw,Kip Moore,59,868533,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Idea,Ian McConnell,42,521,[],36,2020-05-01,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Send It My Way,Shawn Austin,43,4423,"['canadian contemporary country', 'canadian country', 'country pop']",40,2020-04-17,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
River's Still Running,High Valley,47,92880,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-04-17,2020-05-15,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,49,226962,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",55,2020-05-08,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,63,868533,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-03-27,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,39,17498,"['canadian contemporary country', 'contemporary country', 'country pop']",42,2020-04-24,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,44,3355,['country pop'],49,2020-04-17,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Do Si Do (feat. Blanco Brown),Diplo,71,2226465,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",86,2020-04-17,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Girls Like Me (From Songland),Martina McBride,50,780407,"['contemporary country', 'country', 'country dawn', 'country road']",61,2020-05-04,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Helluva Band In Heaven,Jason Blaine,36,20735,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,73,1782866,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-15,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Never Have I Ever,Danielle Bradbery,54,186612,"['contemporary country', 'country', 'country pop', 'pop']",62,2020-05-08,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Back Porch,Willie Jones,56,9816,['contemporary country'],52,2020-04-10,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
One Day,Jackson Michelson,54,7259,['country pop'],46,2020-03-06,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Someone You Loved,Mitchell Tenpenny,58,138143,"['contemporary country', 'heartland rock']",70,2020-05-01,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,40,5971,['country pop'],42,2020-05-01,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Woah Down,Chingy,45,514884,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",62,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Polaroid,Keith Urban,61,3674805,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",77,2020-04-24,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chasing,Twinnie,48,3088,['country pop'],44,2020-04-17,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Heart Stop,Turbo,49,865,[],37,2020-05-01,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Horseride,BRELAND,54,11091,[],63,2020-05-08,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
In My Veins,Lauren Alaina,56,358498,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Steady,Kendra Kay,30,250,['manitoba country'],23,2020-05-08,2020-05-15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Trainwreck,Ashland Craft,48,2432,"['contemporary country', 'country pop']",39,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,71,769355,"['contemporary country', 'pop', 'post-teen pop']",77,2020-04-20,2020-05-15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,67,769355,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Where the Heart Is,Brett Eldredge,55,1101604,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Eat, Drink & Dream",Drake White,52,60086,['contemporary country'],53,2020-04-17,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,57,45898,[],51,2020-04-10,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Slow Down,Gone West,56,16604,"['contemporary country', 'country pop']",52,2020-03-03,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Love You Now Change,Twinnie,49,3088,['country pop'],44,2020-03-20,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No Brakes,The Wolfe Brothers,52,12770,['australian country'],48,2020-04-17,2020-05-15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,75,2452121,"['contemporary country', 'country road']",81,2020-03-27,2020-05-15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Double Take,Kristin Carter,32,429,[],28,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Here,Mitchell Tenpenny,58,138143,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Song I Know,17 Memphis,38,3477,['country pop'],37,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Think About You,Alana Springsteen,56,2953,['country pop'],52,2020-03-20,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Lost,Jordan Brooker,48,1528,['country pop'],41,2020-04-24,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Country Boy Lovin',Dillon Carmichael,44,12357,"['country pop', 'roots americana']",47,2020-04-29,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Song About You,Sam Grow,48,5427,['country pop'],44,2020-04-17,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Most Beautiful Things,Tenille Townes,56,42916,"['alberta country', 'contemporary country', 'country pop']",63,2020-04-05,2020-05-15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Break. Up. Drunk.,Chase Rice,0,753809,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-05-15,2020-05-15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Always and Never,Zac Brown,39,12597,[],49,2020-05-07,2020-05-15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,37,19098,[],44,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mattress On The Floor,Mo Pitney,0,19188,[],42,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Right Now With You,Mo Pitney,41,19188,[],42,2020-04-17,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Blue Lights,Murphy Elmore,40,12100,"['contemporary country', 'country pop']",52,2020-04-20,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Came Close,Nikita Karmen,29,3378,['country pop'],32,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Even If You Missed Me,Nikita Karmen,41,3378,['country pop'],32,2020-04-10,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,67,583960,"['dance pop', 'pop', 'post-teen pop']",79,2020-03-20,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comeback,Noah Schnacky,0,24124,"['contemporary country', 'country pop']",55,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dance Floor,17 Memphis,28,3477,['country pop'],37,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Day,Lucy May Walker,36,3599,[],31,2020-04-17,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ghost Town,Mike Ryan,0,32226,"['contemporary country', 'red dirt', 'texas country']",57,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,50,25802,"['contemporary country', 'country pop']",47,2020-03-06,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spur of the Moment,Kylie Frey,0,1649,[],28,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rolling Stone,Lainey Wilson,37,4657,"['contemporary country', 'country pop']",39,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rain Down,Lakeview,43,418,[],41,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Better in Blue Jeans - Radio Edit,Laura Oakes,24,1368,['british country'],27,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Backwards,Lauren Hall,24,108,[],12,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ain't That Hard,Lauren Jenkins,34,7585,"['contemporary country', 'country pop']",31,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Too Late,Leaving Austin,36,4553,"['contemporary country', 'country pop']",35,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hey World,Lee Brice,0,1237635,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Princess,Lena Stone,26,1712,['country pop'],23,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Go To,Lexie Hayden,27,1851,[],28,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lonely as Hell,Logan Murrell,0,415,[],24,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ballad Of Jed,MAMA KUSH,27,30,[],14,2020-04-20,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Drowning,Mabes,50,3783,[],55,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loving You Is Killing Me,Maddie Larkin,33,795,[],26,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,36,17498,"['canadian contemporary country', 'contemporary country', 'country pop']",42,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Recycled,Mae Estes,32,312,[],23,2020-04-17,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,41,362439,"['country', 'country road', 'country rock']",59,2020-04-17,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,34,233,[],21,2020-03-06,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Getcha,Matt Lang,35,6951,['canadian contemporary country'],40,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,43,17965,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Drinking 'Bout You,Matt Williams,39,4978,[],33,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shoulda Seen Me Yesterday,Noah Smith,0,415,[],24,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Name On It,Ryan Griffin,36,6930,"['contemporary country', 'country pop']",47,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Neon Healing,Nora Collins,0,1150,[],15,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Circles,The Cadillac Three,50,106474,"['contemporary country', 'modern southern rock']",59,2020-04-17,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,33,18186,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mommas,The Swon Brothers,40,37610,"['contemporary country', 'country pop', 'oklahoma country']",39,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Low Life,The Prairie States,25,450,['alberta country'],21,2020-05-01,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,50,21129,"['australian country', 'australian pop', 'country dawn']",44,2020-03-13,2020-05-15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Heart,The McClymonts,21,21129,"['australian country', 'australian pop', 'country dawn']",44,2020-05-08,2020-05-15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
After All These Beers,The Lost Trailers,28,11630,"['country', 'country road', 'modern country rock']",34,2020-04-14,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Breathe,The Buckleys,0,566,[],35,2020-05-15,2020-05-15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thank Her For That,Owen Barney,39,537,['canadian contemporary country'],31,2020-05-08,2020-05-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me on You,Teddy Robb,54,3355,['country pop'],49,2020-03-20,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paper Airplanes,Taylor Acorn,41,11689,"['contemporary country', 'country pop']",50,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Record High,Sykamore,42,1043,"['alberta country', 'canadian contemporary country']",32,2020-04-03,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,38,9324,"['canadian contemporary country', 'canadian country', 'country pop']",41,2020-03-06,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Can't Not,Steven Lee Olsen,38,9324,"['canadian contemporary country', 'canadian country', 'country pop']",41,2020-03-20,2020-05-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,47,228,[],34,2020-03-13,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dock Rock,The Washboard Union,45,18186,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Sweet Baby,Thieving Birds,45,7589,"['red dirt', 'texas country']",40,2020-04-08,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cold Beer Night,Tim Dugger,36,1983,['modern country rock'],36,2020-04-24,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What's Up Cuz,Toby Keith,51,1241421,"['contemporary country', 'country', 'country road', 'oklahoma country']",72,2020-04-03,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,40,789,[],28,2020-03-11,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
