Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Cool Again,Kane Brown,74,2518462,"['contemporary country', 'country road']",82,2020-04-23,2020-06-06,7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
More Than My Hometown,Morgan Wallen,79,577587,"['contemporary country', 'country road', 'deep talent show']",83,2020-04-17,2020-06-06,6,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,69,3741154,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-03-27,2020-06-06,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Lady,Brett Young,74,538420,['contemporary country'],77,2020-05-01,2020-06-06,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
One Of Them Girls,Lee Brice,76,1257237,"['contemporary country', 'country', 'country road', 'modern country rock']",76,2020-04-10,2020-06-06,6,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
I Called Mama,Tim McGraw,62,3140488,"['contemporary country', 'country', 'country road']",77,2020-05-08,2020-06-06,6,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Six Feet Apart,Luke Combs,77,2901905,['contemporary country'],86,2020-05-01,2020-06-06,6,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
No I in Beer,Brad Paisley,61,1764851,"['contemporary country', 'country', 'country road']",72,2020-04-15,2020-06-06,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,70,3381482,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-05-06,2020-06-06,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Worldwide Beautiful,Kane Brown,51,2518462,"['contemporary country', 'country road']",82,2020-06-04,2020-06-06,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady Antebellum,66,2947939,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-06-06,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hot Sauce,BRELAND,61,13736,[],64,2020-05-22,2020-06-06,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Almost Maybes,Jordan Davis,68,256318,['contemporary country'],74,2020-05-08,2020-06-06,5,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Be A Light,Thomas Rhett,75,3381482,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-03-30,2020-06-06,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Single Saturday Night,Cole Swindell,62,1319273,"['contemporary country', 'country', 'country road', 'modern country rock']",70,2020-05-22,2020-06-06,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Black Like Me,Mickey Guyton,58,26585,"['contemporary country', 'country pop']",52,2020-06-02,2020-06-06,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,76,516063,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",80,2020-04-07,2020-06-06,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Break. Up. Drunk.,Chase Rice,69,766499,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-05-15,2020-06-06,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,75,5326808,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-06-06,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Like A Man,Dallas Smith,60,47312,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-06-06,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,68,23700,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-06,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Redwood Tree,Cam,54,138102,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-06,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Every Other Memory,Ryan Hurd,63,83480,"['contemporary country', 'country pop']",65,2020-04-20,2020-06-06,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
