Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
I Love My Country,Florida Georgia Line,0,3709087,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",82,2020-05-22,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Down,Gone West,56,16911,"['contemporary country', 'country pop']",52,2020-03-03,2020-05-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,772688,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,72,772688,"['contemporary country', 'pop', 'post-teen pop']",77,2020-04-20,2020-05-22,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,57,3709087,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",82,2020-05-18,2020-05-22,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hometown,Logan Mize,58,55619,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-05-22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Turn Up,Easton Corbin,49,651373,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-05-15,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Going Going Gone,Ryan Griffin,53,6990,"['contemporary country', 'country pop']",47,2020-03-27,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Last Time I Say Sorry,Kane Brown,73,2476884,"['contemporary country', 'country road']",81,2020-03-27,2020-05-22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Wild World,Kip Moore,63,873316,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-03-27,2020-05-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,60,962518,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Do Si Do (feat. Blanco Brown),Diplo,70,2231849,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",86,2020-04-17,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Never Have I Ever,Danielle Bradbery,56,187697,"['contemporary country', 'country', 'country pop', 'pop']",62,2020-05-08,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
If I’m Being Honest,Dan Smalley,35,496,[],25,2020-03-20,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,Sam Hunt,71,1789992,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Spur of the Moment,Kylie Frey,22,1703,[],29,2020-05-15,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Grew Up On That,High Valley,59,93649,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-03-13,2020-05-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ringside,Grayson Rogers,0,2906,[],14,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
My Reason,Maoli,0,36676,"['jawaiian', 'polynesian pop']",52,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Once In a Lifetime,Mac McAnally,0,502,[],35,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Song I Know,17 Memphis,39,3513,['country pop'],37,2020-04-24,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Easy,John King,0,7132,"['contemporary country', 'country pop']",39,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Midnight Sun,Jordan Brooker,0,1538,['country pop'],41,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Helluva Band In Heaven,Jason Blaine,36,20845,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,55,531953,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Hard To Forget,Sam Hunt,73,1789992,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lost,Jordan Brooker,49,1538,['country pop'],41,2020-04-24,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,0,171204,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",57,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
One Day,Jackson Michelson,54,7272,['country pop'],46,2020-03-06,2020-05-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Here,Mitchell Tenpenny,58,140514,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Someone You Loved,Mitchell Tenpenny,59,140514,"['contemporary country', 'heartland rock']",70,2020-05-01,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Ghost Of You,JoLivi,0,948,[],7,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,0,247597,['contemporary country'],73,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Paradise,Haley Mae Campbell,0,2485,"['contemporary country', 'country pop']",35,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Summer,Jordan Rager,0,20727,"['contemporary country', 'country pop', 'deep talent show']",46,2020-05-22,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Always and Never,Zac Brown,42,12781,[],49,2020-05-07,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,54,873316,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-05-15,2020-05-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,0,11723,[],63,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Think About You,Alana Springsteen,56,3039,['country pop'],52,2020-03-20,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,45,3398,['country pop'],49,2020-04-17,2020-05-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,63,3355326,"['contemporary country', 'country', 'country road', 'modern country rock']",80,2020-05-06,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Trainwreck,Ashland Craft,49,2481,"['contemporary country', 'country pop']",40,2020-04-24,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
On Me (feat. Ava Max),Various Artists,70,892127,[],0,2020-05-15,2020-05-22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Best Thinkin',Clint Black,41,502893,"['country', 'country road', 'country rock']",62,2020-05-15,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Easy Goin,Clay Walker,53,649416,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-04-24,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Heart Stop,Turbo,50,929,[],38,2020-05-01,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Salt and Lime,Clare Dunn,0,31438,"['contemporary country', 'country pop']",51,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1107056,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-05-22,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bless My Heart,Cady Groves,0,31862,"['alternative pop rock', 'neon pop punk', 'pop emo']",44,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Soldier,Craig Morgan,0,631106,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",65,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I Grew Up,Austin Burke,43,10284,"['contemporary country', 'country pop']",50,2020-05-15,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,51,228167,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
i don’t really like your boyfriend,Avenue Beat,0,7598,[],57,2020-05-22,2020-05-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,37,6021,['country pop'],42,2020-05-01,2020-05-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rainy Day,Travis Collins,46,12346,"['australian country', 'classic australian country']",44,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slow Drowning,Mabes,51,4047,[],54,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Knock on a Hollow,Tom Joshua,40,790,[],29,2020-03-11,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bad Day,Lucy May Walker,37,3620,[],31,2020-04-17,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Beer's Better Cold,Travis Denning,38,17949,"['contemporary country', 'country pop']",63,2020-05-15,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Look Out Mountain,Sam Riggs,0,20342,"['contemporary country', 'country pop', 'red dirt', 'texas country']",52,2020-05-22,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
What's Up Cuz,Toby Keith,50,1248108,"['contemporary country', 'country', 'country road', 'oklahoma country']",72,2020-04-03,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tourist In This Town,Maddie & Tae,46,531953,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,51,36025,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Friends Don't,Maddie & Tae,60,531953,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Die From A Broken Heart,Maddie & Tae,64,531953,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It Didn't,Madeline Merlo,36,17660,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No Brakes,The Wolfe Brothers,53,12840,['australian country'],48,2020-04-17,2020-05-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,39,17660,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,365756,"['country', 'country road', 'country rock']",60,2020-04-17,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dock Rock,The Washboard Union,47,18319,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,34,235,[],21,2020-03-06,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Getcha,Matt Lang,38,7050,['canadian contemporary country'],40,2020-05-08,2020-05-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,34,18319,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My Sweet Baby,Thieving Birds,45,7647,"['red dirt', 'texas country']",41,2020-04-08,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Go-To,Trevor Martin,22,247,[],11,2020-05-15,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lonely as Hell,Logan Murrell,33,439,[],27,2020-05-15,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Better in Blue Jeans - Radio Edit,Laura Oakes,25,1376,['british country'],27,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Back Porch,Willie Jones,56,9918,['contemporary country'],52,2020-04-10,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Overgrown,Kody West,45,18337,"['red dirt', 'texas country']",53,2020-03-27,2020-05-22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,113769,['texas country'],68,2020-04-11,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Take,Kristin Carter,33,437,[],28,2020-04-24,2020-05-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Even the River Runs out of This Town,Will Hoge,5,23982,"['acoustic pop', 'heartland rock', 'neo mellow']",42,2020-05-20,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I'd Rather Be Alone,Whitney Rose,31,7309,"['alternative country', 'austin singer-songwriter', 'canadian contemporary country', 'deep new americana', 'indie folk', 'new americana', 'roots americana']",36,2020-04-24,2020-05-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,57,46482,[],51,2020-04-10,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hold Space,Ward Thomas,43,28713,['british country'],49,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Saving For A Rainy Night,Walker Montgomery,39,6335,"['contemporary country', 'country pop']",42,2020-04-17,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rain Down,Lakeview,43,515,[],40,2020-05-08,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Trash My Heart,Walker Hayes,54,224330,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",63,2020-04-24,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Where That Beer's Been,Travis Denning,41,17949,"['contemporary country', 'country pop']",63,2020-05-15,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Called Mama,Various Artists,47,892127,[],0,2020-05-08,2020-05-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backwards,Lauren Hall,24,125,[],12,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ain't That Hard,Lauren Jenkins,37,7706,"['contemporary country', 'country pop']",32,2020-05-08,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brother,Tyler Braden,47,10102,"['contemporary country', 'country pop']",50,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chasing,Twinnie,50,3138,['country pop'],44,2020-04-17,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I Love You Now Change,Twinnie,48,3138,['country pop'],44,2020-03-20,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Too Late,Leaving Austin,36,4581,"['contemporary country', 'country pop']",35,2020-05-01,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hey World,Lee Brice,53,1245643,"['contemporary country', 'country', 'country road', 'modern country rock']",75,2020-05-15,2020-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Round and Round,Troy Cartwright,50,6206,"['contemporary country', 'country pop']",58,2020-04-10,2020-05-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
