Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
River's Still Running,High Valley,48,92596,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Here,Mitchell Tenpenny,59,135550,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Helluva Band In Heaven,Jason Blaine,30,20700,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Send It My Way,Shawn Austin,36,4385,"['canadian contemporary country', 'canadian country', 'country pop']",39,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Detours,Jordan Davis,64,237782,['contemporary country'],72,2020-03-27,2020-04-29,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,56,522707,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Oh, What a World 2.0 - Earth Day Edition",Kacey Musgraves,64,753400,"['contemporary country', 'country dawn', 'pop', 'texas country']",77,2020-04-22,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
One Margarita,Luke Bryan,71,5235819,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-04-29,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
We Do,Kenny Chesney,55,2926246,"['contemporary country', 'country', 'country road']",78,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Southpaw,Kip Moore,59,868010,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Double Take,Kristin Carter,26,383,[],28,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,55,44786,[],50,2020-04-10,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
If I Can't Have You,Sara Evans,45,736763,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",59,2020-03-20,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Before You,Drew Baldridge,54,15920,"['contemporary country', 'country pop']",47,2020-03-26,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Eyes Closed,Lakeview,43,265,[],39,2020-03-27,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Record High,Sykamore,42,1007,"['alberta country', 'canadian contemporary country']",32,2020-04-03,2020-04-29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
My Weekend Amen,The Washboard Union,44,18018,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cold Beer Night,Tim Dugger,26,1921,['modern country rock'],35,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Most Beautiful Things,Tenille Townes,57,41307,"['alberta country', 'contemporary country', 'country pop']",63,2020-04-05,2020-04-29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Me on You,Teddy Robb,53,3301,['country pop'],49,2020-03-20,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Everybody's Got a Story,Chevel Shepherd,52,4785,[],41,2020-03-20,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Woah Down,Chingy,35,513170,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",62,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,41,3301,['country pop'],49,2020-04-17,2020-04-29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where the Heart Is,Brett Eldredge,55,1104852,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Talking To God,Chrissy Metz,54,2637,[],43,2020-04-03,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Canvas,Christie Huff,47,1285,['country pop'],39,2020-04-03,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Sunshine Girl - One World: Together At Home,Various Artists,47,889526,[],0,2020-04-19,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Higher Love - One World: Together At Home,Various Artists,67,889526,[],0,2020-04-19,2020-04-29,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Chasing,Twinnie,44,2929,['country pop'],43,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
No Brakes,The Wolfe Brothers,50,12633,['australian country'],47,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Whiskey On The Table,Alex Hall,55,899,[],45,2020-03-27,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Cowboy Cool,William Michael Morgan,48,30518,"['contemporary country', 'country pop']",48,2020-04-17,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
America (Still in Love With You),Clint Black,36,495411,"['country', 'country road', 'country rock']",62,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Sippin' On The Simple Life,Craig Morgan,43,625830,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",65,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,44,211,[],31,2020-03-13,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Something You Ain't Ever Had,Waterloo Revival,37,13125,"['contemporary country', 'country pop']",44,2020-04-24,2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
It Didn't,Madeline Merlo,22,17311,"['canadian contemporary country', 'contemporary country', 'country pop']",40,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What's Up Cuz,Toby Keith,54,1240660,"['contemporary country', 'country', 'country road', 'oklahoma country']",72,2020-04-03,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I'd Rather Be Alone,Whitney Rose,27,7188,"['austin singer-songwriter', 'canadian contemporary country', 'indie folk', 'roots americana']",37,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Loving You Is Killing Me,Maddie Larkin,28,770,[],24,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Never Broke My Heart,Madeline Merlo,21,17311,"['canadian contemporary country', 'contemporary country', 'country pop']",40,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Sweet Baby,Thieving Birds,44,7566,"['red dirt', 'texas country']",40,2020-04-08,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
It Didn't,Madeline Merlo,28,17311,"['canadian contemporary country', 'contemporary country', 'country pop']",40,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Recycled,Mae Estes,31,300,[],23,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,33,232,[],20,2020-03-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,45,17530,"['arkansas country', 'contemporary country', 'country pop']",64,2020-03-13,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25926,"['contemporary country', 'country pop']",48,2020-03-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Knock on a Hollow,Tom Joshua,38,790,[],27,2020-03-11,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Saving For A Rainy Night,Walker Montgomery,37,6121,"['contemporary country', 'country pop']",43,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Every Time It's Raining,Western Centuries,32,3821,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'roots americana', 'western americana']",37,2020-04-03,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Let The Mermaids Flirt With Me,Logan Ledger,37,1881,"['alternative country', 'indie folk', 'roots americana']",39,2020-04-03,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stuck In The Rain,Mabes,52,3467,[],55,2020-04-10,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ballad Of Jed,MAMA KUSH,23,20,[],10,2020-04-20,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I'm Being Honest,TracieLynn,33,155,[],35,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Forgot About You,Triston Marez,44,8240,"['red dirt', 'texas country']",47,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chasing,Twinnie,42,2929,['country pop'],43,2020-04-14,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Out of My Hands,Lena Stone,30,1675,['country pop'],23,2020-04-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Day,Lucy May Walker,35,3607,[],32,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Half a Mind to Go Crazy,Tyler Booth,48,3476,[],43,2020-03-13,2020-04-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rollin Stoned II,Upchurch,55,605855,"['contemporary country', 'country rap', 'redneck']",75,2020-04-20,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Go To,Lexie Hayden,23,1840,[],30,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rainbow - One World: Together At Home,Various Artists,55,889526,[],0,2020-04-19,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Princess,Lena Stone,21,1675,['country pop'],23,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drive,Shelly Fairchild,17,4660,"['country dawn', 'deep contemporary country']",17,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Right Now With You,Mo Pitney,37,19181,[],44,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard To Forget - Radio Edit,Sam Hunt,70,1789711,"['contemporary country', 'country pop']",80,2020-03-13,2020-04-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Buck Wild,Ryan Langdon,18,568,['canadian contemporary country'],35,2020-04-03,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Song About You,Sam Grow,45,5383,['country pop'],43,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nothing Lasts Forever,Sam Hunt,64,1789711,"['contemporary country', 'country pop']",80,2020-04-03,2020-04-29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Let It Down,Sam Hunt,65,1789711,"['contemporary country', 'country pop']",80,2020-04-03,2020-04-29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breaking Up Was Easy In The 90's,Sam Hunt,68,1789711,"['contemporary country', 'country pop']",80,2020-04-03,2020-04-29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Young Once,Sam Hunt,69,1789711,"['contemporary country', 'country pop']",80,2020-04-03,2020-04-29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heroes,Summer Overstreet,35,176,[],38,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Paper Airplanes,Taylor Acorn,39,11586,"['contemporary country', 'country pop']",50,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Can't Not,Steven Lee Olsen,39,9307,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-03-20,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,38,9307,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-03-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It’s About Blood,Steve Earle,43,170727,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",62,2020-04-22,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OBVIOUS,Sammy Arriaga,35,5147,"['contemporary country', 'country pop']",39,2020-04-10,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Something About You,Seth Alley,54,2000,['country pop'],45,2020-03-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Living Alone,Seth Ward,36,323,[],29,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My Dogs Are Home,Tara Thompson,33,4893,['country pop'],24,2020-04-03,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dream,Rob Snyder,28,84,[],19,2020-04-10,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Country Thunder,The Washboard Union,39,18018,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-04-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,69,580704,"['dance pop', 'pop', 'post-teen pop']",80,2020-03-20,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dock Rock,The Washboard Union,28,18018,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blue Lights,Murphy Elmore,36,11987,"['contemporary country', 'country pop']",52,2020-04-20,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Summer Us,Spencer Crandall,44,19096,"['contemporary country', 'country pop']",52,2020-04-17,2020-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hot Mess,Nice Horse,30,1416,['alberta country'],20,2020-03-06,2020-04-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
