Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Lady,Brett Young,74,543348,['contemporary country'],77,2020-05-01,2020-06-14,7,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
I Called Mama,Tim McGraw,63,3151605,"['contemporary country', 'country', 'country road']",77,2020-05-08,2020-06-14,7,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
Cool Again,Kane Brown,75,2539595,"['contemporary country', 'country road']",82,2020-04-23,2020-06-14,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Be A Light,Thomas Rhett,74,3394066,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-03-30,2020-06-14,6,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,66,3756793,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-03-27,2020-06-14,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
No I in Beer,Brad Paisley,62,1770805,"['contemporary country', 'country', 'country road']",72,2020-04-15,2020-06-14,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,76,525859,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",80,2020-04-07,2020-06-14,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Single Saturday Night,Cole Swindell,64,1325268,"['contemporary country', 'country', 'country road', 'modern country rock']",70,2020-05-22,2020-06-14,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
More Than My Hometown,Morgan Wallen,79,591718,"['contemporary country', 'country road', 'deep talent show']",83,2020-04-17,2020-06-14,5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Black Like Me,Mickey Guyton,67,27849,"['contemporary country', 'country pop']",57,2020-06-02,2020-06-14,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Six Feet Apart,Luke Combs,77,2943492,['contemporary country'],86,2020-05-01,2020-06-14,5,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
One Margarita,Luke Bryan,76,5353519,"['contemporary country', 'country', 'country road']",81,2020-03-13,2020-06-14,5,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
One Of Them Girls,Lee Brice,77,1263269,"['contemporary country', 'country', 'country road', 'modern country rock']",76,2020-04-10,2020-06-14,5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Almost Maybes,Jordan Davis,70,260502,['contemporary country'],74,2020-05-08,2020-06-14,5,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,56,544777,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-14,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
If I Was a Bar,Matt Stell,38,18846,"['arkansas country', 'contemporary country', 'country pop']",65,2020-06-12,2020-06-14,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Summer Time,James Barker Band,41,72079,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",57,2020-06-12,2020-06-14,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,70,3756793,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-14,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Build Me A Daddy,Luke Bryan,54,5353519,"['contemporary country', 'country', 'country road']",81,2020-06-12,2020-06-14,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Me Lately,Filmore,59,23863,"['contemporary country', 'country pop']",61,2020-04-03,2020-06-14,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Every Other Memory,Ryan Hurd,63,84248,"['contemporary country', 'country pop']",65,2020-04-20,2020-06-14,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Everything Falls for You,Seaforth,56,10038,"['contemporary country', 'country pop']",62,2020-05-29,2020-06-14,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Like A Man,Dallas Smith,60,47559,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-06-14,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,72,3394066,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-05-06,2020-06-14,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Worldwide Beautiful,Kane Brown,68,2539595,"['contemporary country', 'country road']",82,2020-06-04,2020-06-14,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Man Who Loves You The Most,Zac Brown Band,54,2161915,"['contemporary country', 'country', 'country road', 'modern country rock']",78,2020-06-12,2020-06-14,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,71,777840,"['contemporary country', 'pop']",77,2020-03-20,2020-06-14,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Where I'm From,The Reklaws,62,22677,"['canadian contemporary country', 'canadian country', 'contemporary country']",58,2020-04-17,2020-06-14,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Redwood Tree,Cam,57,138999,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Two Hearts and a Diamond,Jesse Labelle,21,3321,"['alternative pop rock', 'canadian pop']",34,2020-06-12,2020-06-14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
The World Goes On,Jamie O'Neal,47,75412,"['contemporary country', 'country', 'country dawn', 'country road']",44,2020-05-29,2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Cold Beer Calling My Name,Jameson Rodgers,68,23930,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-14,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,68,544777,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-14,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Stranger,Ingrid Andress,63,36519,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-14,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Get There Tonight,Clare Dunn,29,31690,"['contemporary country', 'country pop']",53,2020-06-12,2020-06-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BOOTS,HARDY,64,36412,['contemporary country'],69,2020-05-01,2020-06-14,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,52,33273,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
On Me (feat. Ava Max),Various Artists,78,894866,[],0,2020-05-15,2020-06-14,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Happened on a Saturday Night,Tebey,29,9936,"['canadian contemporary country', 'canadian country']",44,2020-06-12,2020-06-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Young Love,Austin Burke,48,10607,"['contemporary country', 'country pop']",52,2020-06-05,2020-06-14,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Comeback,Noah Schnacky,63,29775,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-14,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Say in This,Spencer Crandall,35,27605,"['contemporary country', 'country pop']",55,2020-06-12,2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Footprints On The Moon,Gabby Barrett,43,61944,"['contemporary country', 'country pop']",70,2020-06-12,2020-06-14,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Hot Sauce,BRELAND,62,14482,[],65,2020-05-22,2020-06-14,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,54,14482,[],65,2020-05-22,2020-06-14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Song About You,Sam Grow,56,5597,['country pop'],48,2020-04-17,2020-06-14,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Rock and Roses,Levi Hummon,37,15636,"['contemporary country', 'country pop']",58,2020-06-12,2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
