Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Beer:30,Florida Georgia Line,69,3743224,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-07,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
One Margarita,Luke Bryan,75,5330385,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-06-07,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Redwood Tree,Cam,54,138218,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-07,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
the other girl (with Halsey),Kelsea Ballerini,71,776383,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-06-07,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Drinking Season,Brad Cox,33,6657,['australian country'],48,2020-06-05,2020-06-07,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
BOOTS,HARDY,63,35839,['contemporary country'],69,2020-05-01,2020-06-07,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hot Sauce,BRELAND,61,13822,[],64,2020-05-22,2020-06-07,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Every Other Memory,Ryan Hurd,63,83583,"['contemporary country', 'country pop']",65,2020-04-20,2020-06-07,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Like A Man,Dallas Smith,60,47345,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-06-07,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
On Me (feat. Ava Max),Various Artists,77,894472,[],0,2020-05-15,2020-06-07,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Can't Stay Here,Tucker Beathard,46,40227,"['contemporary country', 'country pop']",47,2020-05-29,2020-06-07,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady Antebellum,66,2949310,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-06-07,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Colder Than You,Canaan Smith,41,228355,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",57,2020-06-05,2020-06-07,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mind on Fishin',Trace Adkins,40,1520858,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-06-05,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Where I'm From,The Reklaws,62,22387,"['canadian contemporary country', 'canadian country', 'contemporary country']",58,2020-04-17,2020-06-07,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Stranger,Ingrid Andress,63,35969,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-07,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Comeback,Noah Schnacky,63,28013,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-07,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I Love Her, but She Don't Love Me Back",James Carothers,20,34292,['roots americana'],38,2020-06-05,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Grew Up On That,High Valley,62,94918,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",60,2020-03-13,2020-06-07,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Better Off,Trace Adkins,58,1520858,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-03-20,2020-06-07,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,882507,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-05-15,2020-06-07,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,52,13822,[],64,2020-05-22,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Everything Falls for You,Seaforth,54,9935,"['contemporary country', 'country pop']",62,2020-05-29,2020-06-07,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Day,Brett Eldredge,57,1115938,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-06-07,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,55,540837,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Easy,John King,49,7242,"['contemporary country', 'country pop']",43,2020-05-22,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,41,511640,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",60,2020-06-05,2020-06-07,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,39,22338,"['contemporary country', 'country pop', 'country road', 'modern country rock']",49,2020-06-02,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Trainwreck,Willie Jones,38,10267,['contemporary country'],53,2020-06-05,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Gaslighter,Dixie Chicks,69,972203,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-07,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Spur of the Moment,Kylie Frey,45,1787,[],36,2020-05-15,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Die From A Broken Heart,Maddie & Tae,65,540837,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-07,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
I Grew Up,Austin Burke,54,10515,"['contemporary country', 'country pop']",51,2020-05-15,2020-06-07,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
She's Mine,Kip Moore,55,882507,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-05-29,2020-06-07,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,73,2241416,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-07,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,972203,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Second Guessing - From Songland,Florida Georgia Line,58,3743224,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-18,2020-06-07,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,74,1803182,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,Sam Hunt,69,1803182,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-07,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Song About You,Sam Grow,54,5542,['country pop'],47,2020-04-17,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7147,"['contemporary country', 'country pop']",48,2020-03-27,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Heartbeat Higher (feat. Sarah Buxton),Eric Paslay,44,357424,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-05-08,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bad Together,Riley Roth,20,720,[],29,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ain’t Worried Bout It,Florida Georgia Line,60,3743224,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,69,3743224,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Close,Jade Eagleson,58,8292,['canadian contemporary country'],51,2020-04-24,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heatin' Up My Summer,Renee Blair,22,2729,"['contemporary country', 'country pop']",34,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Down,Gone West,56,17688,"['contemporary country', 'country pop']",53,2020-03-03,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wild World,Kip Moore,63,882507,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-03-27,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
If I Still Had It,Kolby Cooper,52,20951,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-25,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,776383,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-06-07,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
In My Veins,Lauren Alaina,55,365686,"['contemporary country', 'country', 'country dawn', 'country road']",75,2020-03-06,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Together We're Strong,Kansas Stone,43,412,['canadian contemporary country'],32,2020-05-29,2020-06-07,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,71,2521237,"['contemporary country', 'country road']",82,2020-03-27,2020-06-07,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Hometown,Logan Mize,56,56261,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-07,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall in Love,Josh Kerr,25,902,['country pop'],30,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Grew Apart,Logan Mize,60,56261,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Luckiest,Josh Abbott Band,52,172792,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Somebody's Summer,Jordan Rager,46,20907,"['contemporary country', 'country pop', 'deep talent show']",48,2020-05-22,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Church In A Chevy,Jordan Davis,60,256836,['contemporary country'],74,2020-05-22,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,793918,"['contemporary country', 'country', 'country dawn', 'country road']",62,2020-05-04,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The World Goes On,Jamie O'Neal,41,75009,"['contemporary country', 'country', 'country dawn', 'country road']",43,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,58,2241416,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,50,33075,"['contemporary country', 'red dirt', 'texas country']",57,2020-05-15,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Seventeen,Ian McConnell,17,662,[],38,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Here,Mitchell Tenpenny,57,144280,"['contemporary country', 'country pop', 'heartland rock']",70,2020-04-10,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Love The Thorns,Gwen Levey and The Breakdown,6,19,[],1,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dangerous,Shawn Austin,35,4773,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Turn Up,Easton Corbin,54,656903,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-05-15,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,44,536,['country pop'],38,2020-05-01,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,31,6121,['country pop'],43,2020-05-01,2020-06-07,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hell Bent,Clint Black,47,510319,"['country', 'country road', 'country rock']",62,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good To You,The Swon Brothers,32,37680,"['contemporary country', 'country pop', 'oklahoma country']",41,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Drive,Cory Marks,31,21481,[],53,2020-06-05,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,53,230204,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Would Be Over Me Too,Tyler Joe Miller,1,513,[],45,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1115938,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-07,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt and Lime,Clare Dunn,51,31604,"['contemporary country', 'country pop']",53,2020-05-22,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Halfway Fell,Christie Huff,25,1390,['country pop'],38,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Comin' Home,The Desert City Ramblers,5,95,[],14,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tell the People,Brett James,16,258,[],39,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Someone to Someone,Ward Thomas,41,28959,['british country'],50,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Never Have I Ever,Danielle Bradbery,56,189226,"['contemporary country', 'country', 'country pop', 'pop']",63,2020-05-08,2020-06-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tie Dye,Alyssa Micaela,19,5317,['country pop'],27,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Seen Me Like This,Aaron Pritchett,20,37116,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country road']",45,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bartender,Cady Groves,48,32172,"['alternative pop rock', 'neon pop punk', 'pop emo']",48,2020-05-29,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,56,3189,['country pop'],52,2020-03-20,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ain't the Only Hell (My Momma Raised),Allie Colleen,18,1880,[],22,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All Night,Brothers Osborne,57,655472,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-07,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Days,Brantley Gilbert,52,1943214,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-06-05,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Drowning,Mabes,52,4800,[],54,2020-05-01,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Once In a Lifetime,Mac McAnally,40,2243,[],35,2020-05-22,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tourist In This Town,Maddie & Tae,46,540837,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
I Love You Now Change,Twinnie,47,3246,"['contemporary country', 'country pop']",44,2020-03-20,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Getcha,Matt Lang,40,7425,['canadian contemporary country'],42,2020-05-08,2020-06-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Postcard Memories,Matt Williams,19,5107,[],34,2020-06-05,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heart Stop,Turbo,49,998,[],37,2020-05-01,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Friends Don't,Maddie & Tae,61,540837,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Help Myself,Maggie Rose,35,26380,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Go-To,Trevor Martin,29,257,[],18,2020-05-15,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Round and Round,Troy Cartwright,48,6441,"['country pop', 'red dirt']",59,2020-04-10,2020-06-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,371616,"['country', 'country road', 'country rock']",60,2020-04-17,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,42,18641,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My Reason,Maoli,41,37585,"['jawaiian', 'polynesian pop']",54,2020-05-22,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
It Didn't,Madeline Merlo,35,17923,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,41,17923,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drinking 'Bout You,Matt Williams,40,5107,[],34,2020-05-01,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36476,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chasing,Twinnie,50,3246,"['contemporary country', 'country pop']",44,2020-04-17,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bad Day,Lucy May Walker,37,3641,[],31,2020-04-17,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Overgrown,Kody West,45,18798,"['red dirt', 'texas country']",53,2020-03-27,2020-06-07,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,116641,"['red dirt', 'texas country']",68,2020-04-11,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One More Time,Willie Morrison,32,59,[],19,2020-05-29,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Back Porch,Willie Jones,55,10267,['contemporary country'],53,2020-04-10,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Double Take,Kristin Carter,32,449,[],28,2020-04-24,2020-06-07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
