Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Something About You,Seth Alley,46,1922,['country pop'],41,2020-03-06,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Planning My Survival,Seth Cook,26,1924,[],24,2020-03-20,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I'm So Lonesome I Could Cry (feat. Old Crow Medicine Show),Sara Evans,0,726232,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",57,2020-04-03,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fly Away,Caitlyn Smith,46,24384,"['contemporary country', 'country pop']",54,2020-03-13,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Can't Not,Steven Lee Olsen,36,9130,"['canadian contemporary country', 'canadian country']",40,2020-03-20,2020-04-03,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
I Love You Now Change,Twinnie,42,2453,['country pop'],36,2020-03-20,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Record High,Sykamore,0,877,"['alberta country', 'canadian contemporary country']",19,2020-04-03,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,47,3277,[],42,2020-03-13,2020-04-03,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
What's up Cuz,Toby Keith,0,1221662,"['contemporary country', 'country', 'country road', 'oklahoma country']",70,2020-04-03,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Will,Ashley McBryde,0,61215,"['arkansas country', 'contemporary country', 'country', 'country pop']",58,2020-04-03,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Everybody's Got a Story,Chevel Shepherd,44,4413,[],35,2020-03-20,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Canvas,Christie Huff,0,1199,['country pop'],38,2020-04-03,2020-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,68,561589,"['dance pop', 'pop', 'post-teen pop']",79,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Like That,Matthew McSwain,31,363,[],22,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Home Away From Home,Tim Dugger,32,1817,['modern country rock'],32,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
American Dream,Mitch Rossell,28,6932,"['contemporary country', 'country pop', 'modern country rock']",49,2020-03-23,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Summertime,Orville Peck,43,87589,['alternative country'],58,2020-04-01,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25576,"['contemporary country', 'country pop']",47,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Knock on a Hollow,Tom Joshua,31,781,[],22,2020-03-11,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hot Mess,Nice Horse,27,1400,['alberta country'],18,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,26,152,[],14,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,35,1984,[],32,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,43,16699,"['arkansas country', 'contemporary country', 'country pop']",63,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Rewind,Tiera,25,556,[],16,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,27,221,[],15,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Going Going Gone,Maddie Wilson,35,11276,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Painted Legacy,Ward Thomas,0,28170,['british country'],48,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,65,5144720,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-04-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,Louie Bello,25,1235,[],16,2020-03-18,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Every Time It's Raining,Western Centuries,0,3600,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'roots americana', 'western americana']",31,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pity Party,Parker McKay,25,763,['country pop'],20,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lonely drive,Raleigh Keegan,37,23874,['country pop'],39,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Run Away,Presley Phillips,37,450,[],28,2020-03-04,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,37,6628,"['contemporary country', 'country pop']",43,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Beauty in the flaws,Sophia Scott,29,8239,"['contemporary country', 'country pop']",42,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,27,9130,"['canadian contemporary country', 'canadian country']",40,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,36,9130,"['canadian contemporary country', 'canadian country']",40,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,36,16725,"['soul', 'southern soul']",47,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Let The Mermaids Flirt With Me,Logan Ledger,0,1326,"['indie folk', 'roots americana']",30,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hard To Forget - Radio Edit,Sam Hunt,58,1757908,"['contemporary country', 'country pop']",75,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,0,1757908,"['contemporary country', 'country pop']",75,2020-04-03,2020-04-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Dogs Are Home,Tara Thompson,0,4801,['country pop'],16,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,45,94060,"['contemporary country', 'redneck']",59,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Woman,Ruthie Collins,29,5116,['country pop'],29,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Secrets,The Shires,39,54063,"['british country', 'uk americana']",53,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Goodbye,The Bros. Landreth,36,15863,"['canadian folk', 'deep new americana']",41,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,28,469,[],16,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hey Little Girl,Ruthie Collins,0,5116,['country pop'],29,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got This,The McClymonts,49,20766,"['australian country', 'australian pop', 'country dawn']",42,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy to Leave,Roots and Recognition,21,8,[],10,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashes to Fire,The Prairie States,26,422,['alberta country'],20,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
On the Day I Die,The Shires,33,54063,"['british country', 'uk americana']",53,2020-03-10,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hold My Beer,Randy Rogers,42,68503,"['red dirt', 'texas country']",45,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drinking Games,Sophia Scott,35,8239,"['contemporary country', 'country pop']",42,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Never Came Back Down,17 Memphis,0,3211,['country pop'],33,2020-03-04,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Safe Place to Break,Josh David,8,32,[],14,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Finish This Up,Livy Jeanne,33,3512,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",25,2020-03-18,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heavy,Brittany Moore,29,224,[],22,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Haze,Cody Bryan Band,27,2621,"['red dirt', 'texas country']",27,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talking To God,Chrissy Metz,0,1834,[],35,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All of the Boys - Country Mix,Caroline Jones,26,11339,['country pop'],48,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All of the Boys,Caroline Jones,21,11339,['country pop'],48,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I Hope You’re Happy Now - Acoustic Version,Carly Pearce,53,162840,"['contemporary country', 'country pop']",68,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hung Over You,Canaan Cox,0,3265,['country pop'],30,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Call It a Day,Caleb Caudle,0,3638,"['deep new americana', 'indie folk', 'roots americana']",31,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Over Again,Caitlyn Smith,40,24384,"['contemporary country', 'country pop']",54,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SOS,Caitlin Quisenberry,30,160,[],26,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,37,58474,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",51,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,46,134,[],34,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Breakups,Broseph,0,2078,[],27,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Am Now,Brett James,13,115,[],30,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Going Out Like This,Craig Morgan,46,614680,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",62,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Let You Love Me,Bree Doster,0,549,[],23,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Who You Thought I Was,Brandy Clark,48,36337,"['contemporary country', 'country pop']",48,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Day All the Yes Men Said No,Bobby Bare,34,87693,"['classic country pop', 'country', 'country rock', 'outlaw country']",52,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nobody But You (Duet with Gwen Stefani) - Acoustic,Blake Shelton,58,4885039,"['contemporary country', 'country', 'country road', 'oklahoma country']",76,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Find a Heart,Big & Rich,0,750283,"['contemporary country', 'country', 'country road', 'modern country rock']",60,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Do - Acoustic,Astrid S,49,553636,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",73,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
One Night Standards,Ashley McBryde,36,61215,"['arkansas country', 'contemporary country', 'country', 'country pop']",58,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mad Love,Alyssa Micaela,40,5143,['country pop'],30,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dive Bar Dreamer,Alexandra Kay,0,1979,[],11,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Highway Number One,Adam Harvey,35,22292,"['australian country', 'australian rock']",40,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,45,28346,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fly,Adam Brand,30,28346,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It's About Time,Craig Campbell,52,224332,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",53,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
If I Were You,David James,39,1948,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eyes Closed,Lakeview,34,184,[],37,2020-03-27,2020-04-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride It Out,Jaden Hamilton,50,3742,[],39,2020-03-06,2020-04-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Two of You,LJ,28,513,[],36,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Overgrown,Kody West,40,16769,"['red dirt', 'texas country']",52,2020-03-27,2020-04-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrender,Kelsi Mayne,28,539,['canadian contemporary country'],24,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,61,762607,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
love me like a girl,Kelsea Ballerini,58,762607,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7:17,17 Memphis,31,3211,['country pop'],33,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Grass Sure Ain't Greener,Johnson Crook,25,1049,['manitoba country'],23,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I'm Still Hangin' On,John Anderson,40,246033,"['country', 'country road', 'country rock']",56,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Down at the Lah De Dah,Jimmy Buffett,0,330367,"['classic rock', 'country', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",68,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,33,1627,"['country dawn', 'country pop']",35,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,29,2170,"['alternative country', 'roots americana', 'western americana']",34,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nothing New,Jeffrey East,0,1958,['nashville singer-songwriter'],45,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
More Hearts Than Mine,Ingrid Andress,63,27113,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1965,Dean Miller,27,399,[],15,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Anything But Love,Ingrid Andress,46,27113,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Might Be Everything,Ian Munsick,37,11311,"['red dirt', 'wyoming roots']",48,2020-03-27,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
How Do We Do This,Ian McConnell,0,424,[],32,2020-04-03,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Even If,Holloway Road,25,1011,"['british country', 'uk americana']",27,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Why You Been Gone so Long,Gretchen Peters,31,14802,"['folk', 'folk rock', 'lilith', 'new americana', 'traditional folk']",40,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Already Ready,Garrett Jacobs,36,2244,[],34,2020-03-20,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Dogs Go to Heaven,Gabe Lee,27,1461,"['nashville americana', 'roots americana']",34,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heartbreak Anytime,Five Roses,26,266,['canadian contemporary country'],20,2020-03-13,2020-04-03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
