Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Cool Again,Kane Brown,74,2494236,"['contemporary country', 'country road']",81,2020-04-23,2020-05-28,8,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
I Called Mama,Tim McGraw,62,3128446,"['contemporary country', 'country', 'country road']",77,2020-05-08,2020-05-28,7,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
Six Feet Apart,Luke Combs,77,2854712,['contemporary country'],86,2020-05-01,2020-05-28,6,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
More Than My Hometown,Morgan Wallen,78,561958,"['contemporary country', 'country road', 'deep talent show']",82,2020-04-17,2020-05-28,6,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Lady,Brett Young,72,533127,['contemporary country'],76,2020-05-01,2020-05-28,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
One Of Them Girls,Lee Brice,74,1250638,"['contemporary country', 'country', 'country road', 'modern country rock']",75,2020-04-10,2020-05-28,6,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,72,3723837,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-03-27,2020-05-28,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Single Saturday Night,Cole Swindell,58,1312962,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-05-22,2020-05-28,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady Antebellum,66,2936082,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-05-28,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
One Margarita,Luke Bryan,74,5297460,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-05-28,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
No I in Beer,Brad Paisley,61,1757832,"['contemporary country', 'country', 'country road']",72,2020-04-15,2020-05-28,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Me Lately,Filmore,59,23511,"['contemporary country', 'country pop']",61,2020-04-03,2020-05-28,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Be A Light,Thomas Rhett,74,3367081,"['contemporary country', 'country', 'country road', 'modern country rock']",81,2020-03-30,2020-05-28,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Hot Sauce,BRELAND,56,12731,[],64,2020-05-22,2020-05-28,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
Break. Up. Drunk.,Chase Rice,68,762435,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-05-15,2020-05-28,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Beer:30,Florida Georgia Line,66,3723837,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-05-28,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,76,510340,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",79,2020-04-07,2020-05-28,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Almost Maybes,Jordan Davis,64,251398,['contemporary country'],73,2020-05-08,2020-05-28,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,47,171888,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",57,2020-05-22,2020-05-28,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Soldier,Craig Morgan,47,634280,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",65,2020-05-22,2020-05-28,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Like A Man,Dallas Smith,60,47045,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-05-28,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,69,23450,"['contemporary country', 'country pop']",62,2020-04-14,2020-05-28,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BOOTS,HARDY,62,34954,['contemporary country'],69,2020-05-01,2020-05-28,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
