Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Red White Blue Jean American Dream,Kip Moore,58,884067,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-15,2020-06-10,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,55,542506,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Easy,John King,50,7258,"['contemporary country', 'country pop']",43,2020-05-22,2020-06-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,48,512483,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-06-05,2020-06-10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,45,22379,"['contemporary country', 'country pop', 'country road', 'modern country rock']",50,2020-06-02,2020-06-10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Trainwreck,Willie Jones,46,10407,['contemporary country'],53,2020-06-05,2020-06-10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Everything Falls for You,Seaforth,55,9982,"['contemporary country', 'country pop']",62,2020-05-29,2020-06-10,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,67,542506,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-10,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
I Grew Up,Austin Burke,55,10559,"['contemporary country', 'country pop']",52,2020-05-15,2020-06-10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Spur of the Moment,Kylie Frey,48,1803,[],38,2020-05-15,2020-06-10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,74,2242942,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,973841,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Second Guessing - From Songland,Florida Georgia Line,57,3749072,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-18,2020-06-10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,74,1805695,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,Sam Hunt,69,1805695,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Song About You,Sam Grow,55,5561,['country pop'],47,2020-04-17,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7174,"['contemporary country', 'country pop']",48,2020-03-27,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Heartbeat Higher (feat. Sarah Buxton),Eric Paslay,45,357847,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",57,2020-05-08,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bad Together,Riley Roth,30,724,[],30,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ain’t Worried Bout It,Florida Georgia Line,60,3749072,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,70,3749072,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Close,Jade Eagleson,58,8351,['canadian contemporary country'],51,2020-04-24,2020-06-10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heatin' Up My Summer,Renee Blair,32,2753,"['contemporary country', 'country pop']",34,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,258393,['contemporary country'],74,2020-05-22,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,62,884067,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,777035,"['contemporary country', 'pop']",77,2020-03-20,2020-06-10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
If I Still Had It,Kolby Cooper,54,21092,"['contemporary country', 'texas country']",58,2020-05-25,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Together We're Strong,Kansas Stone,45,413,['canadian contemporary country'],33,2020-05-29,2020-06-10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,71,2529041,"['contemporary country', 'country road']",82,2020-03-27,2020-06-10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Fall in Love,Josh Kerr,34,927,['country pop'],31,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,53,173038,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Somebody's Summer,Jordan Rager,46,20936,"['contemporary country', 'country pop', 'deep talent show']",48,2020-05-22,2020-06-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hometown,Logan Mize,56,56380,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slow Down,Gone West,56,17817,"['contemporary country', 'country pop']",53,2020-03-03,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grew Apart,Logan Mize,60,56380,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,795449,"['contemporary country', 'country', 'country dawn', 'country road']",62,2020-05-04,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The World Goes On,Jamie O'Neal,44,75197,"['contemporary country', 'country', 'country dawn', 'country road']",43,2020-05-29,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,59,2242942,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seventeen,Ian McConnell,32,679,[],38,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,51,33170,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Here,Mitchell Tenpenny,57,144946,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-06-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Love The Thorns,Gwen Levey and The Breakdown,28,50,[],16,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dangerous,Shawn Austin,36,4797,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-05-29,2020-06-10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Turn Up,Easton Corbin,54,657872,"['contemporary country', 'country', 'country road', 'modern country rock']",62,2020-05-15,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
All Night,Brothers Osborne,58,657045,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Woman in It,Cash Campbell,30,6137,['country pop'],43,2020-05-01,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Would Be Over Me Too,Tyler Joe Miller,4,539,['contemporary country'],45,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Salt and Lime,Clare Dunn,52,31629,"['contemporary country', 'country pop']",53,2020-05-22,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Halfway Fell,Christie Huff,36,1399,['country pop'],38,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Comin' Home,The Desert City Ramblers,29,102,[],20,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Someone to Someone,Ward Thomas,42,28992,['british country'],50,2020-05-29,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Hard Days,Brantley Gilbert,58,1946523,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,53,230587,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Drive,Cory Marks,40,21732,[],53,2020-06-05,2020-06-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tell the People,Brett James,33,270,[],39,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1117627,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tie Dye,Alyssa Micaela,29,5325,['country pop'],28,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Good To You,The Swon Brothers,38,37697,"['contemporary country', 'country pop', 'oklahoma country']",41,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ain't the Only Hell (My Momma Raised),Allie Colleen,30,1938,[],25,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,46,556,['country pop'],39,2020-05-01,2020-06-10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,56,3206,['country pop'],52,2020-03-20,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Hell Bent,Clint Black,48,511521,"['country', 'country road', 'country rock']",62,2020-05-29,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Bartender,Cady Groves,50,32223,"['alternative pop rock', 'neon pop punk', 'pop emo']",48,2020-05-29,2020-06-10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Never Seen Me Like This,Aaron Pritchett,26,37209,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road']",46,2020-06-05,2020-06-10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Once In a Lifetime,Mac McAnally,42,2252,[],36,2020-05-22,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Friends Don't,Maddie & Tae,61,542506,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tourist In This Town,Maddie & Tae,46,542506,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heart Stop,Turbo,49,1014,[],37,2020-05-01,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I Love You Now Change,Twinnie,47,3262,"['contemporary country', 'country pop']",43,2020-03-20,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Send It My Way,Shawn Austin,45,4797,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-04-17,2020-06-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Help Myself,Maggie Rose,37,26409,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It Didn't,Madeline Merlo,35,17970,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,42,17970,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Reason,Maoli,42,37742,"['jawaiian', 'polynesian pop']",54,2020-05-22,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,41,372567,"['country', 'country road', 'country rock']",60,2020-04-17,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Getcha,Matt Lang,40,7482,['canadian contemporary country'],43,2020-05-08,2020-06-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Round and Round,Troy Cartwright,48,6462,['country pop'],59,2020-04-10,2020-06-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go-To,Trevor Martin,30,258,[],18,2020-05-15,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,42,18719,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Postcard Memories,Matt Williams,28,5129,[],34,2020-06-05,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Drowning,Mabes,51,4867,[],54,2020-05-01,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36550,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chasing,Twinnie,50,3262,"['contemporary country', 'country pop']",43,2020-04-17,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ground I Grew Up On,Laine Hardy,57,47281,[],51,2020-04-10,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
One More Time,Willie Morrison,34,66,[],21,2020-05-29,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Back Porch,Willie Jones,56,10407,['contemporary country'],53,2020-04-10,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Overgrown,Kody West,45,18887,"['red dirt', 'texas country']",53,2020-03-27,2020-06-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,117199,['texas country'],68,2020-04-11,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Take,Kristin Carter,32,449,[],28,2020-04-24,2020-06-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Even the River Runs out of This Town,Will Hoge,36,24168,"['acoustic pop', 'heartland rock', 'neo mellow']",43,2020-05-20,2020-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I'd Rather Be Alone,Whitney Rose,30,7449,"['alternative country', 'austin singer-songwriter', 'canadian contemporary country', 'indie folk', 'new americana', 'roots americana']",35,2020-04-24,2020-06-10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
