Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
I Love You Now Change,Twinnie,0,2358,['country pop'],34,2020-03-20,2020-03-21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Think About You,Alana Springsteen,9,2227,['country pop'],48,2020-03-20,2020-03-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Here I Am,Renee Blair,43,2325,"['contemporary country', 'country pop']",34,2020-03-06,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Something About You,Seth Alley,43,1886,['country pop'],40,2020-03-06,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Planning My Survival,Seth Cook,0,1915,[],24,2020-03-20,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25385,"['contemporary country', 'country pop']",47,2020-03-06,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Can't Not,Steven Lee Olsen,1,9015,"['canadian contemporary country', 'canadian country']",38,2020-03-20,2020-03-21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Finish This Up,Livy Jeanne,7,3468,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",20,2020-03-18,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Get My Shit Together,Summer Overstreet,27,123,[],33,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Light On,Kaylee Bell,36,5010,"['australian country', 'contemporary country', 'country pop']",41,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Home Away From Home,Tim Dugger,0,1773,['modern country rock'],30,2020-03-20,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I'm Still Hangin' On,John Anderson,1,243382,"['country', 'country road', 'country rock']",55,2020-03-20,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Empty Glass,Holly Tucker,37,1546,['deep talent show'],33,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,38,3160,[],40,2020-03-13,2020-03-21,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ain't Lookin' Back,Mo Pitney,36,18841,[],39,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7:17,17 Memphis,22,3135,['country pop'],33,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mad Love,Alyssa Micaela,35,5102,['country pop'],28,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
My Version of a Love Song,Emily Hackett,0,3272,['country pop'],43,2020-03-20,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fly Away,Caitlyn Smith,38,23963,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Already Ready,Garrett Jacobs,0,2204,[],32,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drinking Games,Sophia Scott,31,8027,"['contemporary country', 'country pop']",42,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,33,9015,"['canadian contemporary country', 'canadian country']",38,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,24,9015,"['canadian contemporary country', 'canadian country']",38,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heavy,Brittany Moore,27,216,[],23,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Freestylin',Stereosaga!!!,42,183,[],30,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,18,149,[],9,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,34,57203,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",50,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,40,129,[],31,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,35,15619,"['soul', 'southern soul']",47,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Can't Have You,Sara Evans,5,720574,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",56,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Woman,Ruthie Collins,27,5048,['country pop'],27,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Easy to Leave,Roots and Recognition,10,5,[],3,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SOS,Caitlin Quisenberry,0,154,[],18,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pawn Shop,Brandy Clark,46,35903,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Catch a Buzz,Taylor Ray Holbrook,42,92863,"['contemporary country', 'redneck']",59,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cool,Rachel Reinert,31,585,[],25,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Long Walk,Brandy Clark,40,35903,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Goodbye,The Bros. Landreth,34,15724,"['canadian folk', 'deep new americana']",40,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,0,457,[],4,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got This,The McClymonts,43,20611,"['australian country', 'australian pop', 'country dawn']",40,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashes to Fire,The Prairie States,0,399,['alberta country'],17,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
On the Day I Die,The Shires,32,53343,"['british country', 'uk americana']",52,2020-03-10,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Secrets,The Shires,35,53343,"['british country', 'uk americana']",52,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rewind,Tiera,0,539,[],10,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sparrow,Ashley McBryde,45,59482,"['arkansas country', 'contemporary country', 'country', 'country pop']",57,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Knock on a Hollow,Tom Joshua,12,775,[],18,2020-03-11,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kill the Bottle,Tom O'Connor,31,1952,[],31,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Real Talk,Angie K,45,3606,[],44,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,43,28097,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lonely drive,Raleigh Keegan,0,23188,[],38,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pity Party,Parker McKay,1,739,['country pop'],19,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Run Away,Presley Phillips,29,439,[],27,2020-03-04,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Why You Been Gone so Long,Gretchen Peters,2,14674,"['folk', 'folk rock', 'lilith', 'new americana', 'traditional folk']",39,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Dogs Go to Heaven,Gabe Lee,22,1349,['roots americana'],33,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Even If,Holloway Road,19,996,"['british country', 'uk americana']",26,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heartbreak Anytime,Five Roses,24,265,['canadian contemporary country'],20,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ride It Out,Jaden Hamilton,46,2459,[],35,2020-03-06,2020-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How The Car's Running,Emily Ann Roberts,0,8177,[],30,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,20,1904,['roots americana'],29,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,30,1531,['country dawn'],36,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,42,2987,"['red dirt', 'texas country']",42,2020-03-04,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Grass Sure Ain't Greener,Johnson Crook,0,1046,['manitoba country'],21,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Safe Place to Break,Josh David,2,30,[],12,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965,Dean Miller,0,215,[],6,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,13,752660,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the way i used to,Kelsea Ballerini,15,752660,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,16,752660,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
love me like a girl,Kelsea Ballerini,17,752660,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
overshare,Kelsea Ballerini,17,752660,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fly,Adam Brand,24,28097,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Two of You,LJ,17,485,[],35,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Were You,David James,38,1929,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-03-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Then There's You,David James,30,1929,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It's About Time,Craig Campbell,45,222857,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",52,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mistake,Louie Bello,2,1232,[],14,2020-03-18,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
One Margarita,Luke Bryan,62,5097245,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-03-21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going Going Gone,Maddie Wilson,33,11163,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little Bit of That,Matt Gatewood,25,210,[],13,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Like That,Matthew McSwain,29,352,[],22,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Haze,Cody Bryan Band,0,2595,['texas country'],26,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hot Mess,Nice Horse,26,1392,['alberta country'],18,2020-03-06,2020-03-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,28,549858,"['dance pop', 'pop', 'post-teen pop']",78,2020-03-20,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Our Song,Willie Nelson,47,1064575,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",72,2020-03-13,2020-03-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
