Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Show Me The Way,High Valley,42,93952,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",59,2020-05-22,2020-05-25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
I Grew Up,Austin Burke,46,10307,"['contemporary country', 'country pop']",50,2020-05-15,2020-05-25,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Spur of the Moment,Kylie Frey,27,1714,[],30,2020-05-15,2020-05-25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,65,3361136,"['contemporary country', 'country', 'country road', 'modern country rock']",80,2020-05-06,2020-05-25,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Day,Brett Eldredge,51,1108842,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-05-25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Better Off,Trace Adkins,58,1504909,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-03-20,2020-05-25,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
I Need Love,Blanco Brown,54,98674,['country rap'],70,2020-03-13,2020-05-25,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Sam Hunt,70,1792191,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Helluva Band In Heaven,Jason Blaine,36,20885,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ringside,Grayson Rogers,19,2997,[],16,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Once In a Lifetime,Mac McAnally,26,509,[],36,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
If I’m Being Honest,Dan Smalley,35,500,[],25,2020-03-20,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Have I Ever,Danielle Bradbery,56,187997,"['contemporary country', 'country', 'country pop', 'pop']",62,2020-05-08,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Someone You Loved,Mitchell Tenpenny,59,141284,"['contemporary country', 'heartland rock']",70,2020-05-01,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Slow Down,Gone West,56,17135,"['contemporary country', 'country pop']",52,2020-03-03,2020-05-25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,73,1792191,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Turn Up,Easton Corbin,51,652499,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-05-15,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Grew Up On That,High Valley,59,93952,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",59,2020-03-13,2020-05-25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,54,3716844,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Do Si Do (feat. Blanco Brown),Diplo,69,2233585,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",86,2020-04-17,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghost Town,Mike Ryan,46,32658,"['contemporary country', 'red dirt', 'texas country']",57,2020-05-15,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Heartbeat Higher (feat. Sarah Buxton),Eric Paslay,41,355421,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-05-08,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Julianna Calm Down,Dixie Chicks,60,964622,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Song About You,Sam Grow,51,5474,"['contemporary country', 'country pop']",45,2020-04-17,2020-05-25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,63,3716844,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-18,2020-05-25,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New Set of Wings,Pam Tillis,24,193344,"['contemporary country', 'country', 'country dawn']",56,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,53,7017,"['contemporary country', 'country pop']",48,2020-03-27,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Here,Mitchell Tenpenny,58,141284,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paradise,Haley Mae Campbell,27,2495,"['contemporary country', 'country pop']",35,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,51,228562,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Midnight Sun,Jordan Brooker,19,1557,['country pop'],42,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Always and Never,Zac Brown,42,12832,[],50,2020-05-07,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,63,875018,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-03-27,2020-05-25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Think About You,Alana Springsteen,56,3071,['country pop'],52,2020-03-20,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,773425,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Trainwreck,Ashland Craft,49,2498,"['contemporary country', 'country pop']",40,2020-04-24,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Optimist,Kelleigh Bannen,29,11374,"['contemporary country', 'country dawn', 'country pop']",34,2020-05-15,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Heart Stop,Turbo,50,947,[],38,2020-05-01,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Last Time I Say Sorry,Kane Brown,73,2485473,"['contemporary country', 'country road']",81,2020-03-27,2020-05-25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Somebody's Summer,Jordan Rager,38,20775,"['contemporary country', 'country pop', 'deep talent show']",47,2020-05-22,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1108842,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-05-25,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In My Veins,Lauren Alaina,56,362230,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lost,Jordan Brooker,50,1557,['country pop'],42,2020-04-24,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,53,249594,['contemporary country'],73,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Song I Know,17 Memphis,40,3532,['country pop'],37,2020-04-24,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Pink Umbrella Drinks,Cooper Alan,20,1319,[],31,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Easy Goin,Clay Walker,53,651327,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-04-24,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hometown,Logan Mize,58,55759,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-05-25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Woman in It,Cash Campbell,36,6036,['country pop'],42,2020-05-01,2020-05-25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost Of You,JoLivi,15,951,[],10,2020-05-22,2020-05-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,45,3407,['country pop'],49,2020-04-17,2020-05-25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,49,25883,"['contemporary country', 'country pop']",47,2020-03-06,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tourist In This Town,Maddie & Tae,46,533618,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Take,Kristin Carter,32,441,[],28,2020-04-24,2020-05-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Friends Don't,Maddie & Tae,60,533618,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rain Down,Lakeview,43,553,[],40,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,114353,['texas country'],68,2020-04-11,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lonely as Hell,Logan Murrell,35,441,[],28,2020-05-15,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mattress On The Floor,Mo Pitney,33,19283,[],42,2020-05-15,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Overgrown,Kody West,45,18406,"['red dirt', 'texas country']",53,2020-03-27,2020-05-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,51,36153,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Southpaw,Kip Moore,58,875018,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-05-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Day,Lucy May Walker,37,3623,[],30,2020-04-17,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ground I Grew Up On,Laine Hardy,57,46635,[],51,2020-04-10,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drinking 'Bout You,Matt Williams,40,5015,[],33,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Angel in White Unaware,Michael Shynes,20,4002,[],55,2020-05-22,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Too Late,Leaving Austin,37,4595,"['contemporary country', 'country pop']",36,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,43,18318,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Better in Blue Jeans - Radio Edit,Laura Oakes,25,1381,['british country'],27,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Getcha,Matt Lang,38,7087,['canadian contemporary country'],40,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,34,235,[],21,2020-03-06,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sharing You,Livy Jeanne,43,3631,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",35,2020-05-06,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Drowning,Mabes,51,4185,[],54,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Backwards,Lauren Hall,25,138,[],13,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,367068,"['country', 'country road', 'country rock']",60,2020-04-17,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hey World,Lee Brice,54,1248140,"['contemporary country', 'country', 'country road', 'modern country rock']",75,2020-05-15,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kiss Kiss,Madeline Merlo,39,17702,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,36,17702,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,64,533618,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ain't That Hard,Lauren Jenkins,37,7743,"['contemporary country', 'country pop']",32,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance Floor,17 Memphis,32,3532,['country pop'],37,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Different ‘Round Here - Acoustic,Riley Green,50,159799,"['contemporary country', 'country road']",70,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,39,19429,[],44,2020-04-24,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wrecked Everything,The Viper Creek Band,34,2760,['australian country'],28,2020-03-20,2020-05-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,40,791,[],29,2020-03-11,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Sweet Baby,Thieving Birds,45,7657,"['red dirt', 'texas country']",41,2020-04-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No Brakes,The Wolfe Brothers,53,12868,['australian country'],48,2020-04-17,2020-05-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dock Rock,The Washboard Union,48,18365,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,34,18365,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Over Your Body,The Wandering Hearts,27,12127,"['british country', 'uk americana']",37,2020-05-21,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Low Life,The Prairie States,28,467,['alberta country'],21,2020-05-01,2020-05-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Came Close,Nikita Karmen,36,3432,['country pop'],33,2020-05-08,2020-05-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got This,The McClymonts,50,21247,"['australian country', 'australian pop', 'country dawn']",45,2020-03-13,2020-05-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
