Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
the other girl (with Halsey),Kelsea Ballerini,70,779603,"['contemporary country', 'pop']",77,2020-03-20,2020-06-22,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Cold Beer Calling My Name,Jameson Rodgers,67,24171,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-22,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartender,Cady Groves,54,32481,"['alternative pop rock', 'neon pop punk', 'pop emo']",49,2020-05-29,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Better Than You Found 'Em,Travis Collins,34,12667,"['australian country', 'classic australian country']",44,2020-06-19,2020-06-22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Better Off,Trace Adkins,57,1539648,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",68,2020-03-20,2020-06-22,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Spur of the Moment,Kylie Frey,51,1862,[],41,2020-05-15,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Where I'm From,The Reklaws,62,23006,"['canadian contemporary country', 'canadian country', 'contemporary country']",59,2020-04-17,2020-06-22,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Never Not Had Horses,Corb Lund,30,33265,"['alberta country', 'canadian contemporary country', 'canadian country', 'canadian singer-songwriter', 'cowboy western']",53,2020-06-17,2020-06-22,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,69,549961,"['contemporary country', 'country', 'country pop']",70,2020-04-10,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Redwood Tree,Cam,57,139881,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Good Day,Brett Eldredge,58,1124895,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-05-22,2020-06-22,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,66,2258043,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,73,3407693,"['contemporary country', 'country', 'country road', 'modern country rock']",83,2020-05-06,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Rock and Roses,Levi Hummon,48,15776,"['contemporary country', 'country pop']",58,2020-06-12,2020-06-22,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,62,37125,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-22,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
I Don't Need To Know,Maddie & Tae,57,549961,"['contemporary country', 'country', 'country pop']",70,2020-04-10,2020-06-22,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
The Man Who Loves You The Most,Zac Brown Band,66,2176818,"['contemporary country', 'country', 'country road', 'modern country rock']",79,2020-06-12,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,55,15378,[],65,2020-05-22,2020-06-22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hard Dirt,Hunter Brothers,43,17999,"['canadian contemporary country', 'canadian country']",47,2020-06-12,2020-06-22,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
On Me (feat. Ava Max),Various Artists,78,900157,[],0,2020-05-15,2020-06-22,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Song About You,Sam Grow,64,5701,['country pop'],54,2020-04-17,2020-06-22,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ghost Town,Mike Ryan,55,33522,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Hot Sauce,BRELAND,62,15378,[],65,2020-05-22,2020-06-22,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Goldmine,Gabby Barrett,42,64073,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
The Springtime,Alee,27,5076,"['alberta country', 'canadian contemporary country', 'country pop']",36,2020-06-19,2020-06-22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Young Love,Austin Burke,52,10716,"['contemporary country', 'country pop']",53,2020-06-05,2020-06-22,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,73,3775425,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-22,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Can't Stay Here,Tucker Beathard,52,40490,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-22,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little More Be Alright,Drew Green,38,138,[],26,2020-06-12,2020-06-22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
I Hope,Gabby Barrett,56,64073,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-22,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Comeback,Noah Schnacky,63,30857,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-22,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Say in This,Spencer Crandall,50,28437,"['contemporary country', 'country pop']",56,2020-06-12,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
We'll Figure It Out,Smithfield,33,27517,"['contemporary country', 'country pop']",43,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,50,597,['country pop'],41,2020-05-01,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good Love,Shy Carter,44,2149,[],52,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The World Goes On,Jamie O'Neal,49,75873,"['contemporary country', 'country', 'country dawn', 'country road']",44,2020-05-29,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Better,Nikita Karmen,24,3550,['country pop'],33,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Footprints On The Moon,Gabby Barrett,52,64073,"['contemporary country', 'country pop']",70,2020-06-12,2020-06-22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Gaslighter,Dixie Chicks,68,980853,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beer:30,Florida Georgia Line,68,3775425,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,75,1819132,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-22,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BOOTS,HARDY,64,37077,['contemporary country'],70,2020-05-01,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,Sam Hunt,68,1819132,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Can I Call You Then,Emma White,24,1902,"['baltimore indie', 'country pop']",26,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,802137,"['contemporary country', 'country', 'country dawn', 'country road']",63,2020-05-04,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Deep Summer In The Deep South,Rumer,12,51931,['british singer-songwriter'],48,2020-06-12,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Grew Up On That,High Valley,56,96111,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",62,2020-03-13,2020-06-22,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7285,"['contemporary country', 'country pop']",49,2020-03-27,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Happened on a Saturday Night,Tebey,45,10026,"['canadian contemporary country', 'canadian country']",46,2020-06-12,2020-06-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heartless (feat. Morgan Wallen),Diplo,76,2258043,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-06-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,77,2258043,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,980853,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Feelin' That,Ryan Langdon,18,691,['canadian contemporary country'],35,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
American Original,Nick Wayne,27,2025,['country pop'],48,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Everybody's Talkin',Clint Black,35,517240,"['country', 'country road', 'country rock']",63,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Colder Than You,Canaan Smith,52,230412,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",58,2020-06-05,2020-06-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Midnight Sun,Jordan Brooker,47,1628,['country pop'],46,2020-05-22,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1124895,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-06-22,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Little Lime,Jordan Davis,59,265094,['contemporary country'],74,2020-05-22,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard Days,Brantley Gilbert,62,1961276,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-06-05,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,265094,['contemporary country'],74,2020-05-22,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Build Me A Daddy,Luke Bryan,63,5382589,"['contemporary country', 'country', 'country road']",81,2020-06-12,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,52,516034,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-06-05,2020-06-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,61,890191,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Feels Like Home,Tyler Rich,38,36058,"['contemporary country', 'country pop']",59,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
She's Mine,Kip Moore,59,890191,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-29,2020-06-22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Country State Of Mind,Josh Turner,48,1761643,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-06-17,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i don’t really like your boyfriend,Avenue Beat,62,11773,[],60,2020-05-22,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Someone to Someone,Ward Thomas,43,29195,['british country'],50,2020-05-29,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Something You Ain't Ever Had,Waterloo Revival,49,13291,"['contemporary country', 'country pop']",46,2020-04-24,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,70,2563218,"['contemporary country', 'country road']",82,2020-03-27,2020-06-22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Together We're Strong,Kansas Stone,46,422,['canadian contemporary country'],35,2020-05-29,2020-06-22,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
We Go Driving,Kat Higgins,32,95,[],19,2020-05-15,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,52,22657,"['contemporary country', 'country pop', 'country road', 'modern country rock']",51,2020-06-02,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,65,779603,"['contemporary country', 'pop']",77,2020-03-20,2020-06-22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
All Night,Brothers Osborne,58,664357,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Luckiest,Josh Abbott Band,55,174205,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
No Brakes,The Wolfe Brothers,54,13126,['australian country'],49,2020-04-17,2020-06-22,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Hometown,Logan Mize,56,56961,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-03-13,2020-06-22,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prettiest Girl in the World,Logan Mize,44,56961,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Grew Apart,Logan Mize,60,56961,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-05-01,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Woman in It,Cash Campbell,26,6195,['country pop'],44,2020-05-01,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Two Hearts and a Diamond,Jesse Labelle,39,3338,"['alternative pop rock', 'canadian pop']",36,2020-06-12,2020-06-22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Easy,John King,55,7346,"['contemporary country', 'country pop']",46,2020-05-22,2020-06-22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Halfway Fell,Christie Huff,45,1435,['country pop'],38,2020-06-05,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Remind You,John Gurney,31,3511,['country pop'],45,2020-06-19,2020-06-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Kiss Kiss,Madeline Merlo,43,18153,"['canadian contemporary country', 'contemporary country', 'country pop']",44,2020-04-24,2020-06-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36887,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Angel in White Unaware,Michael Shynes,28,4274,[],56,2020-05-22,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here And Now,Kenny Chesney,72,2991118,"['contemporary country', 'country', 'country road']",80,2020-05-01,2020-06-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steady,Kendra Kay,37,263,['manitoba country'],27,2020-05-08,2020-06-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,50,28285,"['contemporary country', 'country pop']",58,2020-03-06,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Here,Mitchell Tenpenny,57,147892,"['contemporary country', 'heartland rock']",71,2020-04-10,2020-06-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She’d Wanna Leave,Mickey Lamantia,30,4340,"['red dirt', 'redneck', 'roots americana']",40,2020-05-29,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Where Do You Go,Kelsey Lamb,30,1277,['arkansas country'],26,2020-05-29,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Don't Fight,Lost Saints,28,88,[],16,2020-06-12,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wishin' I Was Fishin',Lucas Hoge,34,12326,[],28,2020-05-29,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Down,Nathan Perry,34,3433,[],25,2020-05-29,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,69,779603,"['contemporary country', 'pop']",77,2020-03-19,2020-06-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,40,20286,[],44,2020-04-24,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slow Drowning,Mabes,51,5146,[],54,2020-05-01,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
To the River,Michael Shynes,27,4274,[],56,2020-06-12,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,890191,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-15,2020-06-22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning,Kimi Most,30,102,[],18,2020-05-22,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Letting Me Down,Margo Price,48,77666,"['alternative country', 'indie folk', 'nashville americana', 'new americana', 'outlaw country', 'roots americana', 'roots rock']",49,2020-06-10,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Double Take,Kristin Carter,31,456,[],28,2020-04-24,2020-06-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
In My Veins,Lauren Alaina,55,369775,"['contemporary country', 'country', 'country dawn', 'country road']",75,2020-03-06,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
My Reason,Maoli,43,38332,"['jawaiian', 'polynesian pop']",55,2020-05-22,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
If I Still Had It,Kolby Cooper,56,21696,"['contemporary country', 'red dirt', 'texas country']",59,2020-05-25,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
It Didn't,Madeline Merlo,35,18153,"['canadian contemporary country', 'contemporary country', 'country pop']",44,2020-04-24,2020-06-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
