Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
Need You,Emanuel,55,466,[],41,2020-04-06,2020-04-22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Touchy Feely,Ro James,63,178039,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'r&b']",58,2020-03-06,2020-04-22,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 on E,Vulfpeck,60,502106,"['ann arbor indie', 'funk rock', 'instrumental funk']",66,2020-04-03,2020-04-22,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Heart-Shaped Box,Amber Mark,56,155113,"['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'nyc pop']",63,2020-04-01,2020-04-22,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Strong Womxn,Poppy Ajudha,48,27953,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']",54,2020-04-03,2020-04-22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
King's Rant,Masego,66,557276,"['alternative r&b', 'indie soul']",72,2020-03-16,2020-04-22,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Morning,RIMON,52,36773,"['alternative r&b', 'dutch r&b', 'indie r&b']",51,2020-03-19,2020-04-22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Vein,Tora,50,767,[],37,2020-03-06,2020-04-22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Endlessly,Alina Baraz,64,648461,"['alternative r&b', 'electropop', 'etherpop', 'pop']",73,2020-04-08,2020-04-22,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Actions,John Legend,69,4969154,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82,2020-03-20,2020-04-22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Forfeit. (ft. Lucky Daye),Kiana Ledé,68,513476,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",75,2020-03-13,2020-04-22,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOT TOO DEEP (feat. 6LACK),India Shawn,59,5254,[],46,2020-04-10,2020-04-22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Anyone But Me,Joy Crookes,58,105298,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",59,2020-04-08,2020-04-22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
How Long 'Til We're Home,Ego Ella May,51,5793,"['alternative r&b', 'indie jazz', 'indie r&b', 'neo r&b', 'uk contemporary r&b']",43,2020-03-04,2020-04-22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Make the Most (feat. H.E.R.),Lonr.,64,7536,[],58,2020-04-03,2020-04-22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Think About You - Notion Mix,Tiana Major9,53,14339,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']",58,2020-04-17,2020-04-22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nightrider,Tom Misch,63,627181,['indie soul'],74,2020-04-16,2020-04-22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Funny Thing,Thundercat,66,475060,"['afrofuturism', 'hip hop', 'indie soul']",73,2020-04-03,2020-04-22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
could it be,Ragz Originale,44,1764,['uk alternative hip hop'],40,2020-03-06,2020-04-22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Care for Your Mother,Jordan Mackampa,59,42501,"['indie anthem-folk', 'indie soul']",57,2020-03-13,2020-04-22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Borderline,Jordan Rakei,57,192593,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul', 'soul']",66,2020-03-13,2020-04-22,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BELIEVE IT,PARTYNEXTDOOR,89,2308599,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",85,2020-03-27,2020-04-22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frank Ocean,Kaash Paige,54,56917,[],70,2020-04-17,2020-04-22,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30,000 FEET",Jeshi,50,3186,['uk alternative hip hop'],46,2020-04-03,2020-04-22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Out Of My Way,RIMON,52,36773,"['alternative r&b', 'dutch r&b', 'indie r&b']",51,2020-04-16,2020-04-22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Side,Scribz Riley,41,231,[],27,2020-04-17,2020-04-22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Cayendo (Side A - Acoustic),Frank Ocean,76,5600135,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-04-22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,77,5600135,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-04-22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Between Us (feat. Snoh Aalegra),dvsn,71,735596,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-03-19,2020-04-22,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous City (feat. Buju Banton),dvsn,65,735596,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-10,2020-04-22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Stone Cold,Deb Never,60,27794,[],52,2020-03-14,2020-04-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Town,Greentea Peng,49,48863,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']",54,2020-03-03,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Monday,Tiana Blake,45,964,[],45,2020-03-30,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Top Down,KinKai,34,1888,['manchester hip hop'],46,2020-04-17,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Good News,Col3trane,54,73464,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']",62,2020-03-12,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragonball Durag,Thundercat,65,475060,"['afrofuturism', 'hip hop', 'indie soul']",73,2020-04-03,2020-04-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
True Colours,Eric IV,46,597,[],34,2020-04-01,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Blame,Duchess,46,1095,[],40,2020-03-27,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Lightning,Orion Sun,58,37060,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']",59,2020-03-13,2020-04-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Window,Still Woozy,68,363347,"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",72,2020-04-17,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginny,Sylo Nozra,58,13797,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']",49,2020-03-11,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORLD WE CREATED,Giveon,53,26655,"['alternative r&b', 'indie r&b', 'trap soul']",59,2020-03-27,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Falling Higher,Gaidaa,48,5902,"['arab alternative', 'sudanese pop']",46,2020-04-03,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vibe with Me,July 7,44,3776,['trap soul'],39,2020-03-06,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Black Men Don’t Cheat (feat. Ari Lennox, 6LACK & Tink)",K CAMP,64,1110497,"['atl hip hop', 'deep pop r&b', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",74,2020-03-20,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bloom (Remix),K. Roosevelt,49,9340,"['alternative r&b', 'indie r&b']",47,2020-04-15,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Crazy Kind of Love - From ""True to the Game 2""",Tamar Braxton,59,648911,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",54,2020-03-20,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perfect,Tank,58,483936,"['deep pop r&b', 'r&b', 'rap', 'urban contemporary']",65,2020-03-27,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Carry Me Home,KOKOROKO,53,93260,"['british jazz', 'indie jazz', 'indie soul']",55,2020-03-03,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy,Kali Claire,45,2437,['uk pop'],45,2020-03-27,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
homebody,Kamal.,62,2233,[],49,2020-03-04,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Us,Miller Blue,45,4516,['uk contemporary r&b'],42,2020-04-10,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NOTHING LESS,PARTYNEXTDOOR,70,2308599,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",85,2020-03-27,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovely Lonely,Chloe Bodur,43,739,[],31,2020-03-18,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Escape From LA,The Weeknd,82,20125384,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-22,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elevator girl ft. Ivy Sole,Shura,55,153728,"['art pop', 'dance pop', 'electropop', 'indie poptimism', 'indietronica', 'vapor soul']",56,2020-03-16,2020-04-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Give It Up 2 Me,Ojerime,39,2905,"['alternative r&b', 'indie r&b', 'uk alternative hip hop', 'uk contemporary r&b']",37,2020-03-11,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Anything For You,Ledisi,52,344787,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",54,2020-04-03,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Hold It Down,Spencer.,55,17286,['bedroom pop'],50,2020-03-24,2020-04-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick Me Up,Lola Young,53,3777,[],47,2020-03-05,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Butterflies Pt. 2,Queen Naija,65,1385937,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-03-13,2020-04-22,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyiv,Tom Misch,63,627181,['indie soul'],74,2020-03-25,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wondering,Becky and the Birds,52,1450,[],40,2020-03-25,2020-04-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyride,Rasharn Powell,40,1130,[],34,2020-03-05,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Own Your Own,Yazmin Lacey,51,30217,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",53,2020-03-27,2020-04-22,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stay Alive,Mustafa,59,3008,[],48,2020-03-11,2020-04-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Facetime (with Durand Bernarr) - Remix,Ari Lennox,55,283774,"['alternative r&b', 'dmv rap', 'indie soul', 'pop', 'r&b', 'urban contemporary']",72,2020-03-27,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BUSSIT,Ari Lennox,49,283774,"['alternative r&b', 'dmv rap', 'indie soul', 'pop', 'r&b', 'urban contemporary']",72,2020-04-08,2020-04-22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kerosene!,Yves Tumor,59,75007,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indietronica']",62,2020-03-09,2020-04-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawn at the Souk,Mr. Käfer,59,2426,"['chillhop', 'jazz boom bap', 'lo-fi beats']",54,2020-03-18,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Don’t Wanna Go Outside,Zilo,37,9980,"['alternative r&b', 'bass trap', 'indie r&b', 'neo r&b']",39,2020-03-06,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Going Out Of My Way (feat. Mr Eazi),M.O,65,203898,"['girl group', 'house', 'post-teen pop', 'tropical house', 'uk hip hop']",59,2020-03-06,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
THE SUN SHINES SO BRIGHT WITH YOU,ROMderful,40,8133,"['alternative r&b', 'indie r&b']",45,2020-03-28,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
mind,duendita,47,17211,"['alternative r&b', 'bedroom soul']",46,2020-04-01,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friends (feat. PARTYNEXTDOOR),dvsn,62,735596,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",73,2020-04-17,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slip feat. Beam,Ambré,49,15519,"['alternative r&b', 'deep pop r&b', 'indie r&b']",47,2020-04-10,2020-04-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Morocco (feat. 6LACK),Alina Baraz,67,648461,"['alternative r&b', 'electropop', 'etherpop', 'pop']",73,2020-03-09,2020-04-22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WHAT WE DREW 우리가 그려왔던,Yaeji,52,216871,"['art pop', 'electropop', 'escape room', 'experimental house', 'indietronica']",63,2020-03-31,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
None For You,Lola Young,47,3777,[],47,2020-04-14,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Small Talk,Meron Addis,31,2234,['uk contemporary r&b'],33,2020-04-10,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Let a Man Do What He Wanna Do,Lee Fields,41,23229,"['funk', 'southern soul']",51,2020-03-12,2020-04-22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lift Off,Tom Misch,63,627181,['indie soul'],74,2020-03-11,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.19,Childish Gambino,69,6211067,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",83,2020-03-22,2020-04-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millies (feat. Jaiah),169,35,2295,['uk hip hop'],40,2020-04-09,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Aquaself,Nightmares On Wax,49,287730,"['bleep techno', 'downtempo', 'electronica', 'indie jazz', 'indie soul', 'nu jazz', 'trip hop']",61,2020-03-10,2020-04-22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Home,Somni,54,2886,[],46,2020-03-27,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traingazing,Sam Wills,50,8569,"['alternative r&b', 'indie r&b', 'neo r&b', 'uk contemporary r&b']",50,2020-03-04,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
EmOGs,Salaam Remi,45,14714,['hip hop'],64,2020-04-03,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
One Night,Tyreezy,32,1042,['manchester hip hop'],41,2020-04-11,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
just a boy,Alaina Castillo,68,31070,['pop'],63,2020-03-27,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
J LO (feat. Deno & Chip),Nafe Smallz,52,100473,"['trap soul', 'uk drill', 'uk hip hop']",69,2020-04-17,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Secret (feat. Summer Walker),21 Savage,71,7776528,"['atl hip hop', 'rap', 'trap']",86,2020-04-17,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
QADIR - Single Version,Nick Hakim,48,94400,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b']",55,2020-03-31,2020-04-22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,Melodiesinfonie,44,16949,"['chillhop', 'indie jazz', 'indie soul', 'jazz boom bap', 'lo-fi beats']",53,2020-04-03,2020-04-22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride with Me,Pink Sweat$,68,268408,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']",73,2020-04-10,2020-04-22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
B.S. (feat. H.E.R.),Jhené Aiko,82,3093528,"['alternative r&b', 'pop', 'r&b']",84,2020-03-06,2020-04-22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
