Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Single Saturday Night,Cole Swindell,63,1320726.0,"['contemporary country', 'country', 'country road', 'modern country rock']",70,2020-05-22,2020-06-08,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Be A Light,Thomas Rhett,75,3384467.0,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-03-30,2020-06-08,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,71,3384467.0,"['contemporary country', 'country', 'country road', 'modern country rock']",82,2020-05-06,2020-06-08,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Break. Up. Drunk.,Chase Rice,69,767316.0,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-05-15,2020-06-08,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,76,517232.0,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",80,2020-04-07,2020-06-08,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Almost Maybes,Jordan Davis,69,257332.0,['contemporary country'],74,2020-05-08,2020-06-08,5,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Redwood Tree,Cam,55,138298.0,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-08,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Every Other Memory,Ryan Hurd,63,83667.0,"['contemporary country', 'country pop']",65,2020-04-20,2020-06-08,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,68,23758.0,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-08,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Can't Stay Here,Tucker Beathard,47,40249.0,"['contemporary country', 'country pop']",47,2020-05-29,2020-06-08,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Me Lately,Filmore,59,23728.0,"['contemporary country', 'country pop']",61,2020-04-03,2020-06-08,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
One Margarita,Luke Bryan,75,5333654.0,"['contemporary country', 'country', 'country road']",81,2020-03-13,2020-06-08,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Drinking Season,Brad Cox,37,6672.0,['australian country'],48,2020-06-05,2020-06-08,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Beer:30,Florida Georgia Line,69,3745122.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-08,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Like A Man,Dallas Smith,60,47380.0,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-06-08,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,71,776573.0,"['contemporary country', 'pop']",77,2020-03-20,2020-06-08,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Hot Sauce,BRELAND,61,13910.0,[],64,2020-05-22,2020-06-08,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
On Me (feat. Ava Max),Various Artists,77,894540.0,[],0,2020-05-15,2020-06-08,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Young Love,Austin Burke,39,10530.0,"['contemporary country', 'country pop']",51,2020-06-05,2020-06-08,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady Antebellum,66,2950653.0,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-06-08,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,883030.0,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-05-15,2020-06-08,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Colder Than You,Canaan Smith,44,228496.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",57,2020-06-05,2020-06-08,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,63,36049.0,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-08,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Everything Falls for You,Seaforth,54,9950.0,"['contemporary country', 'country pop']",62,2020-05-29,2020-06-08,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Mind on Fishin',Trace Adkins,43,1522042.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-06-05,2020-06-08,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Better Off,Trace Adkins,57,1522042.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-03-20,2020-06-08,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"I Love Her, but She Don't Love Me Back",James Carothers,26,34315.0,['roots americana'],38,2020-06-05,2020-06-08,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Where I'm From,The Reklaws,62,22427.0,"['canadian contemporary country', 'canadian country', 'contemporary country']",58,2020-04-17,2020-06-08,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Spur of the Moment,Kylie Frey,46,1794.0,[],37,2020-05-15,2020-06-08,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Gaslighter,Dixie Chicks,69,972816.0,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-08,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Trainwreck,Willie Jones,42,10302.0,['contemporary country'],53,2020-06-05,2020-06-08,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Grew Up On That,High Valley,61,94989.0,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",60,2020-03-13,2020-06-08,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Comeback,Noah Schnacky,63,28494.0,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-08,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
She's Mine,Kip Moore,56,883030.0,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-05-29,2020-06-08,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Grew Up,Austin Burke,54,10530.0,"['contemporary country', 'country pop']",51,2020-05-15,2020-06-08,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,52,13910.0,[],64,2020-05-22,2020-06-08,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Die From A Broken Heart,Maddie & Tae,66,541327.0,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-08,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Good Day,Brett Eldredge,57,1116459.0,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-06-08,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,55,541327.0,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-08,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Easy,John King,49,7247.0,"['contemporary country', 'country pop']",43,2020-05-22,2020-06-08,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
BOOTS,HARDY,63,35923.0,['contemporary country'],69,2020-05-01,2020-06-08,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,45,511923.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",60,2020-06-05,2020-06-08,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,41,22350.0,"['contemporary country', 'country pop', 'country road', 'modern country rock']",50,2020-06-02,2020-06-08,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,972816.0,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Second Guessing - From Songland,Florida Georgia Line,69,3745122.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,73,2241934.0,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-08,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Song About You,Sam Grow,54,5551.0,"['contemporary country', 'country pop']",47,2020-04-17,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7157.0,"['contemporary country', 'country pop']",48,2020-03-27,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ain’t Worried Bout It,Florida Georgia Line,60,3745122.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,58,3745122.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-18,2020-06-08,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bad Together,Riley Roth,24,721.0,[],29,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,Sam Hunt,69,1803948.0,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-08,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Heartbeat Higher (feat. Sarah Buxton),Eric Paslay,44,357559.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-05-08,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hard To Forget,Sam Hunt,74,1803948.0,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Close,Jade Eagleson,58,8303.0,['canadian contemporary country'],51,2020-04-24,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heatin' Up My Summer,Renee Blair,26,2738.0,"['contemporary country', 'country pop']",34,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Down,Gone West,56,17738.0,"['contemporary country', 'country pop']",53,2020-03-03,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wild World,Kip Moore,63,883030.0,"['contemporary country', 'country', 'country road', 'modern country rock']",71,2020-03-27,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
If I Still Had It,Kolby Cooper,53,20989.0,"['contemporary country', 'texas country']",58,2020-05-25,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,776573.0,"['contemporary country', 'pop']",77,2020-03-20,2020-06-08,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
In My Veins,Lauren Alaina,55,365919.0,"['contemporary country', 'country', 'country dawn', 'country road']",75,2020-03-06,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Together We're Strong,Kansas Stone,43,412.0,['canadian contemporary country'],32,2020-05-29,2020-06-08,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,71,2523682.0,"['contemporary country', 'country road']",82,2020-03-27,2020-06-08,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Hometown,Logan Mize,56,56302.0,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-08,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall in Love,Josh Kerr,29,911.0,['country pop'],30,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Grew Apart,Logan Mize,60,56302.0,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Luckiest,Josh Abbott Band,53,172869.0,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Somebody's Summer,Jordan Rager,46,20916.0,"['contemporary country', 'country pop', 'deep talent show']",48,2020-05-22,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,257332.0,['contemporary country'],74,2020-05-22,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,794428.0,"['contemporary country', 'country', 'country dawn', 'country road']",62,2020-05-04,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The World Goes On,Jamie O'Neal,42,75079.0,"['contemporary country', 'country', 'country dawn', 'country road']",43,2020-05-29,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,58,2241934.0,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,50,33104.0,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Seventeen,Ian McConnell,25,671.0,[],38,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Here,Mitchell Tenpenny,57,144514.0,"['contemporary country', 'country pop', 'heartland rock']",70,2020-04-10,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Love The Thorns,Gwen Levey and The Breakdown,18,33.0,[],7,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dangerous,Shawn Austin,35,4780.0,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-05-29,2020-06-08,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Turn Up,Easton Corbin,54,657201.0,"['contemporary country', 'country', 'country road', 'modern country rock']",62,2020-05-15,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,44,541.0,['country pop'],38,2020-05-01,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,31,6123.0,['country pop'],43,2020-05-01,2020-06-08,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hell Bent,Clint Black,48,510745.0,"['country', 'country road', 'country rock']",62,2020-05-29,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good To You,The Swon Brothers,34,37684.0,"['contemporary country', 'country pop', 'oklahoma country']",41,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Drive,Cory Marks,36,21563.0,[],53,2020-06-05,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,53,230328.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Would Be Over Me Too,Tyler Joe Miller,2,520.0,[],45,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1116459.0,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-08,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt and Lime,Clare Dunn,51,31612.0,"['contemporary country', 'country pop']",53,2020-05-22,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Halfway Fell,Christie Huff,29,1394.0,['country pop'],38,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Comin' Home,The Desert City Ramblers,18,97.0,[],16,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tell the People,Brett James,24,261.0,[],39,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Someone to Someone,Ward Thomas,42,28969.0,['british country'],50,2020-05-29,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Never Have I Ever,Danielle Bradbery,56,189327.0,"['contemporary country', 'country', 'country pop', 'pop']",63,2020-05-08,2020-06-08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tie Dye,Alyssa Micaela,23,5320.0,['country pop'],27,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Seen Me Like This,Aaron Pritchett,23,37147.0,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country road']",45,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bartender,Cady Groves,49,32185.0,"['alternative pop rock', 'neon pop punk', 'pop emo']",48,2020-05-29,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,56,3193.0,['country pop'],52,2020-03-20,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Ain't the Only Hell (My Momma Raised),Allie Colleen,23,1910.0,[],23,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All Night,Brothers Osborne,57,656033.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-08,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Days,Brantley Gilbert,55,1944333.0,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-06-05,2020-06-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Drowning,Mabes,51,4821.0,[],54,2020-05-01,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Once In a Lifetime,Mac McAnally,41,2245.0,[],35,2020-05-22,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tourist In This Town,Maddie & Tae,46,541327.0,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
I Love You Now Change,Twinnie,47,3253.0,['country pop'],44,2020-03-20,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Getcha,Matt Lang,40,7443.0,['canadian contemporary country'],42,2020-05-08,2020-06-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drinking 'Bout You,Matt Williams,40,5111.0,[],34,2020-05-01,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heart Stop,Turbo,49,1001.0,[],37,2020-05-01,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Friends Don't,Maddie & Tae,61,541327.0,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Help Myself,Maggie Rose,36,26391.0,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Go-To,Trevor Martin,30,257.0,[],18,2020-05-15,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Round and Round,Troy Cartwright,48,6448.0,['country pop'],59,2020-04-10,2020-06-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,371945.0,"['country', 'country road', 'country rock']",60,2020-04-17,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,42,18657.0,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My Reason,Maoli,41,37639.0,"['jawaiian', 'polynesian pop']",54,2020-05-22,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
It Didn't,Madeline Merlo,35,17938.0,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,42,17938.0,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Postcard Memories,Matt Williams,24,5111.0,[],34,2020-06-05,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36501.0,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chasing,Twinnie,50,3253.0,['country pop'],44,2020-04-17,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bad Day,Lucy May Walker,37,3644.0,[],31,2020-04-17,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Overgrown,Kody West,45,18817.0,"['red dirt', 'texas country']",53,2020-03-27,2020-06-08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,116822.0,['texas country'],68,2020-04-11,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One More Time,Willie Morrison,33,62.0,[],20,2020-05-29,2020-06-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
