Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Gaslighter,Dixie Chicks,75,940887,"['contemporary country', 'country', 'country dawn']",72,2020-03-04,2020-04-12,8,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
I Love My Country,Florida Georgia Line,71,3658439,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",81,2020-03-27,2020-04-12,7,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
2016,Sam Hunt,71,1774195,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-12,7,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Better Off,Trace Adkins,57,1461295,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",66,2020-03-20,2020-04-12,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Grew Up On That,High Valley,57,91381,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-03-13,2020-04-12,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,62,28937,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-12,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
the other girl (with Halsey),Kelsea Ballerini,76,766276,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-12,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
One Of Them Girls,Lee Brice,52,1223345,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-04-10,2020-04-12,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Hometown,Logan Mize,57,54141,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",59,2020-03-13,2020-04-12,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
I Need Love,Blanco Brown,53,91839,['country rap'],68,2020-03-13,2020-04-12,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Down,Gone West,54,15031,"['contemporary country', 'country pop']",51,2020-03-03,2020-04-12,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,65,480345,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",78,2020-04-07,2020-04-12,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Like A Man,Dallas Smith,53,45914,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",61,2020-04-03,2020-04-12,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Detours,Jordan Davis,61,230148,['contemporary country'],71,2020-03-27,2020-04-12,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,62,859298,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-03-27,2020-04-12,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,74,2385567,"['contemporary country', 'country road']",80,2020-03-27,2020-04-12,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Round and Round,Troy Cartwright,29,5694,['country pop'],45,2020-04-10,2020-04-12,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Be A Light,Thomas Rhett,66,3313474,"['contemporary country', 'country', 'country road', 'modern country rock']",78,2020-03-30,2020-04-12,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Record High,Sykamore,37,962,"['alberta country', 'canadian contemporary country']",29,2020-04-03,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,64,766276,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-12,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Never Will,Ashley McBryde,54,63497,"['arkansas country', 'contemporary country', 'country pop']",61,2020-04-03,2020-04-12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Knowing You,Kenny Chesney,52,2899760,"['contemporary country', 'country', 'country road']",76,2020-04-10,2020-04-12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,34,42979,[],46,2020-04-10,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Me on You,Teddy Robb,51,3194,['country pop'],47,2020-03-20,2020-04-12,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,45,512174,"['contemporary country', 'country', 'country pop']",66,2020-04-10,2020-04-12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Me Lately,Filmore,53,22414,"['contemporary country', 'country pop']",62,2020-04-03,2020-04-12,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
One Day,Jackson Michelson,53,7238,['country pop'],47,2020-03-06,2020-04-12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Whiskey On The Table,Alex Hall,48,830,[],41,2020-03-27,2020-04-12,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Young Once,Sam Hunt,67,1774195,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-12,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,55,2605,['country pop'],51,2020-03-20,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
Something About You,Seth Alley,52,1951,['country pop'],43,2020-03-06,2020-04-12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Light On,Kaylee Bell,49,5086,"['australian country', 'contemporary country', 'country pop']",43,2020-03-13,2020-04-12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Whiskey Down the Drain,Jacob Bryant,31,26053,"['country pop', 'redneck']",48,2020-04-10,2020-04-12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nothing New,Jeffrey East,30,1977,['nashville singer-songwriter'],45,2020-04-03,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
What's Up Cuz,Toby Keith,52,1228209,"['contemporary country', 'country', 'country road', 'oklahoma country']",71,2020-04-03,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Halfway Home,Jess Moskaluke,7,20569,"['canadian contemporary country', 'canadian country', 'viral pop']",46,2020-04-10,2020-04-12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wild and Free,John Anderson,30,247885,"['country', 'country road', 'country rock']",57,2020-04-10,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dock Rock,The Washboard Union,27,17652,"['canadian contemporary country', 'canadian country', 'washboard']",45,2020-04-10,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Side Piece,Julia Cole,18,8411,['country pop'],33,2020-04-10,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I Love You Now Change,Twinnie,44,2506,['country pop'],36,2020-03-20,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The Most Beautiful Things,Tenille Townes,41,39020,"['alberta country', 'contemporary country', 'country pop']",61,2020-04-05,2020-04-12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,64,766276,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-12,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
