Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
Fair Chance,Thundercat,66,458771,"['afrofuturism', 'hip hop', 'indie soul']",72,2020-03-17,2020-04-09,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Forfeit. (ft. Lucky Daye),Kiana Ledé,67,493287,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",73,2020-03-13,2020-04-09,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
More Than Enough,Alina Baraz,67,637666,"['alternative r&b', 'electropop', 'etherpop', 'pop']",72,2020-03-26,2020-04-09,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Heart-Shaped Box,Amber Mark,52,152087,"['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'nyc pop']",62,2020-04-01,2020-04-09,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Touchy Feely,Ro James,60,176134,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'r&b']",57,2020-03-06,2020-04-09,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BELIEVE IT,PARTYNEXTDOOR,86,2278968,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-04-09,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Vein,Tora,50,611,[],37,2020-03-06,2020-04-09,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Too Late,The Weeknd,84,19859503,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-09,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Between Us (feat. Snoh Aalegra),dvsn,69,715776,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",69,2020-03-19,2020-04-09,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Actions,John Legend,68,4941649,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82,2020-03-20,2020-04-09,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
