Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_Akustischer_Fruhling,_All_New_Indie,_Apero,_Arkada_Calsın,_Cafe_Libros,_Coffee_and_Chill,_Feelgood_Indie,_Fresh_Finds,_Fresh_Folk,_Front_Left,_Fruhlings_Chillout,_Fruhlingsgefuhle,_Gentle_Acoustic,_Hanging_Out_and_Relaxing,_Indie_Pop,_Indie_Stage,_Infinite_Acoustic,_Its_ALT_Good!,_Lorem,_Lost_In_The_Woods,_Melancolia_Indie,_MostBeautifulSongsintheWorld,_OFF_POP,_POLLEN,_Rockin_Vibes,_Roots_Rising,_The_Indie_List,_The_New_Alt,_The_Stress_Buster,_Totally_Alt,_Totally_Stress_Free,_Ultimate_Indie,_Van_Life,_Wake_Up_and_Smell_the_Coffee,_Wild_and_Free,_Young___Free,_Your_Coffee_Break,_Your_Office_Stereo
Window,Still Woozy,73,411133,"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",74,2020-04-17,2020-06-09,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynamite,Saint Sister,54,16012,['irish indie'],50,2020-03-02,2020-06-09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
midnight love,girl in red,70,1011656,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",77,2020-04-14,2020-06-09,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Photo ID,Remi Wolf,60,22196,['alternative r&b'],62,2020-04-29,2020-06-09,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imagine U,Omar Apollo,61,260394,"['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie pop', 'indie r&b']",68,2020-04-08,2020-06-09,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Know Alone,HAIM,60,908114,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",72,2020-04-29,2020-06-09,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky,Zeph,53,15029,"['indie cafe pop', 'indie pop']",49,2020-04-18,2020-06-09,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PDLIF,Bon Iver,66,2628078,"['eau claire indie', 'melancholia', 'slow core']",77,2020-04-17,2020-06-09,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
IDK You Yet,Alexander 23,84,63546,"['indie pop', 'indie r&b', 'pop']",74,2020-04-09,2020-06-09,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Begin Again,Nick Mulvey,56,170776,"['british singer-songwriter', 'cambridgeshire indie', 'indie anthem-folk', 'indie folk', 'indie soul', 'neo mellow']",65,2020-05-22,2020-06-09,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Don't Let Me Down,Milky Chance,50,1321818,['german pop'],76,2020-05-01,2020-06-09,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hey girl,boy pablo,65,571150,"['bedroom pop', 'bergen indie', 'indie pop', 'norwegian indie']",70,2020-05-29,2020-06-09,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sun Is Up Forever,Joesef,58,12068,"['indie soul', 'uk alternative pop']",53,2020-04-23,2020-06-09,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Hypochondriac,Fenne Lily,54,56680,"['bristol indie', 'british singer-songwriter', 'indie anthem-folk', 'indie folk']",57,2020-03-10,2020-06-09,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Disco Man,Remi Wolf,57,22196,['alternative r&b'],62,2020-05-27,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dreamland,Glass Animals,68,1139198,"['gauze pop', 'modern rock', 'shiver pop']",74,2020-05-01,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lamb's Wool,Foster The People,68,2887593,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",78,2020-05-22,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
You're All I Want,Cigarettes After Sex,65,1519573,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",75,2020-05-26,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coast - Spotify Studios Recording,Augustine,55,7513,['swedish indie pop'],50,2020-05-22,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gimme Love,Joji,81,2696107,"['alternative r&b', 'viral pop']",85,2020-04-16,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strong Enough,Ray LaMontagne,58,757922,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",70,2020-05-29,2020-06-09,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sober,Aquilo,61,222520,"['indie anthem-folk', 'indie cafe pop', 'vapor soul']",64,2020-03-04,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Passion,RAC,56,129715,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']",64,2020-05-08,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do Right,Cassia,46,23960,"['english indie rock', 'manchester indie']",49,2020-03-13,2020-06-09,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
The Difference,Flume,73,2001974,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",78,2020-03-11,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Are We Having Any Fun Yet?,Larkins,54,16954,"['english indie rock', 'manchester indie']",49,2020-04-27,2020-06-09,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Feel Like I Am Changin',Cub Sport,50,94488,"['australian hip hop', 'australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",61,2020-05-29,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling for You,Charlotte OC,56,22439,"['indie electropop', 'uk pop', 'vapor pop']",52,2020-04-10,2020-06-09,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dream World,The Growlers,58,422526,"['garage rock revival', 'indie garage rock', 'indie surf']",68,2020-05-08,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
peanut butter,Easy Life,58,121608,"['english indie rock', 'leicester indie']",64,2020-05-08,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Eyes Forever,Charlotte OC,51,22439,"['indie electropop', 'uk pop', 'vapor pop']",52,2020-05-15,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paper Thin,Lianne La Havas,65,554213,"['british soul', 'indie r&b', 'indie soul', 'neo soul', 'soul']",67,2020-05-04,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Can't Fight,Lianne La Havas,62,554213,"['british soul', 'indie r&b', 'indie soul', 'neo soul', 'soul']",67,2020-05-18,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Too Late,Washed Out,60,376252,"['alternative dance', 'chillwave', 'indie pop', 'indie rock', 'indietronica', 'neo-psychedelic', 'neo-synthpop', 'new rave', 'nu gaze', 'shimmer pop']",61,2020-04-09,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
OK,Wallows,73,807904,"['indie pop', 'modern rock', 'rock']",77,2020-03-20,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Hurry Home (with beabadoobee & Jay Som),No Rome,65,117861,"['indie pop', 'indietronica', 'pinoy indie']",61,2020-05-29,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 Years,Vistas,55,31787,"['edinburgh indie', 'modern alternative rock', 'modern rock', 'scottish indie rock']",58,2020-03-17,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
So We Won't Forget,Khruangbin,67,577530,"['funk', 'neo-psychedelic', 'soul']",74,2020-05-18,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Held Down,Laura Marling,52,365037,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'chamber psych', 'indie folk', 'singer-songwriter', 'stomp and holler']",64,2020-04-05,2020-06-09,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Confirmation (SSBD),Westerman,39,20930,['uk alternative pop'],53,2020-06-05,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tonight (I Wish I Was Your Boy),The 1975,54,4083081,"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",85,2020-05-22,2020-06-09,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpentine Prison,Matt Berninger,58,15302,[],51,2020-05-20,2020-06-09,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Steps,HAIM,49,908114,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",72,2020-03-03,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Day of Show,Skullcrusher,42,1774,['belgian death metal'],41,2020-05-27,2020-06-09,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Wanna,HAIM,63,908114,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",72,2020-05-21,2020-06-09,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
when i look at you.,Rosie Carney,56,28209,"['indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'new americana']",60,2020-03-13,2020-06-09,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tell You Something,Sports,47,68868,"['indie garage rock', 'neo-psychedelic', 'tulsa indie', 'vapor soul']",55,2020-05-29,2020-06-09,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Say It - Spotify Studio Oyster Recording,girl in red,66,1011656,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",77,2020-05-15,2020-06-09,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Aid,Gus Dapperton,63,278776,"['bedroom pop', 'indie pop', 'indie poptimism']",83,2020-04-22,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Happiness In Liquid Form,Alfie Templeman,60,37983,['english indie rock'],55,2020-04-07,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
somebody loves you,Jeremy Zucker,70,964489,['pop'],83,2020-04-17,2020-06-09,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tourism (feat. Fenne Lily),Henry Jamison,49,49377,"['indie anthem-folk', 'indie folk', 'neo mellow', 'new americana', 'pop folk', 'stomp and holler', 'vermont indie']",62,2020-05-15,2020-06-09,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise,Kenny Elrod,58,20085,[],46,2020-04-17,2020-06-09,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combat,Hazel English,45,49797,"['indie rock', 'oakland indie']",54,2020-03-04,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn Bridge To Chorus,The Strokes,61,3230448,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",80,2020-04-06,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Save Your Tears,The Weeknd,81,20813435,"['canadian contemporary r&b', 'canadian pop', 'pop']",97,2020-03-20,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alley-oop,Dijon,57,91131,"['alternative r&b', 'bedroom soul', 'indie r&b', 'vapor soul']",64,2020-05-15,2020-06-09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabric,Henry Green,53,37548,"['electropop', 'indie soul', 'vapor soul']",58,2020-04-17,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
not ok,Peach Tree Rascals,57,60875,"['alternative r&b', 'indie r&b', 'pop']",67,2020-05-01,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On My Mind,Stevan,44,4777,[],45,2020-05-13,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idontknow,Jamie xx,63,592346,"['electronica', 'future garage', 'indie soul', 'indietronica', 'new rave']",65,2020-04-15,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffocate,Jany Green,51,1655,[],45,2020-04-06,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock n roll,Dijon,58,91131,"['alternative r&b', 'bedroom soul', 'indie r&b', 'vapor soul']",64,2020-05-15,2020-06-09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rest of My Days,S+C+A+R+R,56,5989,[],48,2020-03-18,2020-06-09,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,Dillon Francis,62,985359,"['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'house', 'moombahton', 'pop', 'tropical house']",71,2020-04-15,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dead Horse,Hayley Williams,54,212492,['pop punk'],73,2020-04-21,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Heavy Weather,The Rubens,41,153375,"['australian hip hop', 'australian indie', 'australian pop']",64,2020-04-21,2020-06-09,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overlord,Dirty Projectors,52,202093,"['art pop', 'brooklyn indie', 'chillwave', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica']",55,2020-02-26,2020-06-09,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason,Perfume Genius,60,246633,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'dance pop', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",66,2020-05-15,2020-06-09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calico,Haux,60,95562,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",65,2020-05-13,2020-06-09,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homebody,Kamal.,59,4783,[],51,2020-03-04,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Think About Things,Daði Freyr,74,34891,['icelandic pop'],68,2020-04-09,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chandelier,Damien Rice,56,849552,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'pop rock', 'singer-songwriter']",67,2020-03-10,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I Forget Myself (feat. Darlingside),Henry Jamison,63,49377,"['indie anthem-folk', 'indie folk', 'neo mellow', 'new americana', 'pop folk', 'stomp and holler', 'vermont indie']",62,2020-04-03,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Jam,Darkstar,45,21631,['bass music'],41,2020-04-30,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,Intelligency,68,4038,['belarusian indie'],57,2020-04-03,2020-06-09,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Battered & Bruised,Circa Waves,54,201128,"['english indie rock', 'indie surf', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",64,2020-03-11,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I'm God,Clams Casino,63,148057,"['chillwave', 'experimental hip hop', 'indie r&b', 'indietronica', 'psychedelic hip hop', 'underground hip hop', 'vapor twitch', 'witch house']",67,2020-04-24,2020-06-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling In,Inhaler,58,55940,"['dublin indie', 'english indie rock', 'modern alternative rock', 'modern rock']",55,2020-05-20,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lightning,Orion Sun,57,45026,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul', 'vapor soul']",58,2020-03-13,2020-06-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crush,Club Intl,44,304,[],31,2020-05-29,2020-06-09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
