Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
could it be,Ragz Originale,43,1662,['uk alternative hip hop'],39,2020-03-06,2020-04-14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Chocolate. (ft. Ari Lennox),Kiana Ledé,67,501299,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",74,2020-04-03,2020-04-14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Cayendo (Side A - Acoustic),Frank Ocean,75,5551678,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",85,2020-04-03,2020-04-14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,76,5551678,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",85,2020-04-03,2020-04-14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOT TOO DEEP (feat. 6LACK),India Shawn,55,4783,[],40,2020-04-10,2020-04-14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Black Men Don’t Cheat (feat. Ari Lennox, 6LACK & Tink)",K CAMP,64,1104708,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",74,2020-03-20,2020-04-14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Make the Most (feat. H.E.R.),Lonr.,63,7048,[],57,2020-04-03,2020-04-14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Blame,Duchess,45,1018,[],40,2020-03-27,2020-04-14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Care for Your Mother,Jordan Mackampa,57,41964,"['indie anthem-folk', 'indie soul']",56,2020-03-13,2020-04-14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Crazy Kind of Love - From ""True to the Game 2""",Tamar Braxton,58,645326,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",53,2020-03-20,2020-04-14,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Be the One - Remix,Sinead Harnett,55,216966,"['alternative r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",63,2020-03-20,2020-04-14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
How Long 'Til We're Home,Ego Ella May,49,5589,"['alternative r&b', 'indie jazz', 'indie r&b', 'neo r&b', 'uk contemporary r&b']",42,2020-03-04,2020-04-14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BELIEVE IT,PARTYNEXTDOOR,88,2290438,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-04-14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B.S. (feat. H.E.R.),Jhené Aiko,83,3064378,"['alternative r&b', 'pop', 'r&b']",84,2020-03-06,2020-04-14,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Between Us (feat. Snoh Aalegra),dvsn,70,720264,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",69,2020-03-19,2020-04-14,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTHING LESS,PARTYNEXTDOOR,70,2290438,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-04-14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30,000 FEET",Jeshi,50,3002,['uk alternative hip hop'],46,2020-04-03,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Stone Cold,Deb Never,60,26961,[],52,2020-03-14,2020-04-14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape From LA,The Weeknd,82,19961965,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-14,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowchild,The Weeknd,82,19961965,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Too Late,The Weeknd,83,19961965,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
homebody,Kamal.,60,1949,[],47,2020-03-04,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
THE SUN SHINES SO BRIGHT WITH YOU,ROMderful,37,8032,"['alternative r&b', 'indie r&b']",44,2020-03-28,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Lightning,Orion Sun,58,35561,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']",59,2020-03-13,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good News,Col3trane,54,72531,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']",62,2020-03-12,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartless - Remix,The Weeknd,62,19961965,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-04-02,2020-04-14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vibe with Me,July 7,43,3719,['trap soul'],37,2020-03-06,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Easy,Kali Claire,44,2349,['uk pop'],43,2020-03-27,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Carry Me Home,KOKOROKO,52,91648,"['british jazz', 'indie jazz', 'indie soul']",55,2020-03-03,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ride with Me,Pink Sweat$,62,263304,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']",73,2020-04-10,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
EmOGs,Salaam Remi,43,14609,['hip hop'],64,2020-04-03,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Ghost Town,Greentea Peng,49,47479,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']",53,2020-03-03,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
elevator girl ft. Ivy Sole,Shura,54,152565,"['art pop', 'dance pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop', 'vapor soul']",55,2020-03-16,2020-04-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WORLD WE CREATED,Giveon,51,24235,"['alternative r&b', 'indie r&b', 'trap soul']",58,2020-03-27,2020-04-14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Home,Somni,52,2727,[],45,2020-03-27,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling Higher,Gaidaa,46,5649,"['arab alternative', 'sudanese pop']",45,2020-04-03,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hold It Down,Spencer.,52,16705,['bedroom pop'],49,2020-03-24,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginny,Sylo Nozra,57,13499,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']",48,2020-03-11,2020-04-14,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragonball Durag,Thundercat,64,465742,"['afrofuturism', 'hip hop', 'indie soul']",73,2020-04-03,2020-04-14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Baby Powder,Jenevieve,50,1295,[],39,2020-03-25,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perfect,Tank,56,481525,"['deep pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",65,2020-03-27,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anyone But Me,Joy Crookes,53,102418,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",58,2020-04-08,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
True Colours,Eric IV,42,578,[],32,2020-04-01,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Joyride,Rasharn Powell,39,1096,[],33,2020-03-05,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100 Rounds,Frvrfriday,59,21331,"['canadian hip hop', 'trap soul']",51,2020-03-12,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lovely Lonely,Chloe Bodur,42,697,[],30,2020-03-18,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24.19,Childish Gambino,70,6174884,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",83,2020-03-22,2020-04-14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Us,Miller Blue,22,4322,['uk contemporary r&b'],41,2020-04-10,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WHAT WE DREW 우리가 그려왔던,Yaeji,50,213930,"['art pop', 'electropop', 'escape room', 'experimental house', 'indietronica']",63,2020-03-31,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dawn at the Souk,Mr. Käfer,58,2290,"['chillhop', 'jazz boom bap']",53,2020-03-18,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Own Your Own,Yazmin Lacey,48,29011,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",52,2020-03-27,2020-04-14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
None For You,Lola Young,0,3450,[],46,2020-04-14,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Pick Me Up,Lola Young,53,3450,[],46,2020-03-05,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Kerosene!,Yves Tumor,59,72305,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indietronica']",62,2020-03-09,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Don’t Wanna Go Outside,Zilo,36,9760,"['alternative r&b', 'bass trap', 'indie r&b', 'neo r&b']",38,2020-03-06,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Facetime (with Durand Bernarr) - Remix,Ari Lennox,54,279619,"['alternative r&b', 'dmv rap', 'indie r&b', 'indie soul', 'pop', 'r&b']",71,2020-03-27,2020-04-14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BUSSIT,Ari Lennox,44,279619,"['alternative r&b', 'dmv rap', 'indie r&b', 'indie soul', 'pop', 'r&b']",71,2020-04-08,2020-04-14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mind,duendita,44,16969,"['alternative r&b', 'bedroom soul']",44,2020-04-01,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,53,77065,"['alternative r&b', 'indie r&b', 'indie soul']",62,2020-03-06,2020-04-14,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous City (feat. Buju Banton),dvsn,58,720264,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",69,2020-04-10,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slip feat. Beam,Ambré,44,15205,"['alternative r&b', 'deep pop r&b', 'indie r&b']",46,2020-04-10,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Morocco feat. 6LACK,Alina Baraz,67,641590,"['alternative r&b', 'electropop', 'etherpop', 'pop']",73,2020-03-09,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Small Talk,Meron Addis,15,2183,['uk contemporary r&b'],32,2020-04-10,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
just a boy,Alaina Castillo,67,28937,['pop'],63,2020-03-27,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Going Out Of My Way (feat. Mr Eazi),M.O,64,202714,"['girl group', 'house', 'post-teen pop', 'tropical house', 'uk hip hop']",59,2020-03-06,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Unity,Melodiesinfonie,41,16802,"['chillhop', 'indie jazz', 'indie soul', 'jazz boom bap', 'lo-fi beats']",53,2020-04-03,2020-04-14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's a Moot Point,Melanie Faye,59,22208,['bedroom soul'],52,2020-03-17,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millies (feat. Jaiah),169,28,2198,[],37,2020-04-09,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Stay Alive,Mustafa,58,2722,[],47,2020-03-11,2020-04-14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where You Belong,Little Dragon,63,499109,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie r&b', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",68,2020-03-27,2020-04-14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquaself,Nightmares On Wax,49,286144,"['bleep techno', 'downtempo', 'electronica', 'indie jazz', 'indie soul', 'nu jazz', 'trip hop']",60,2020-03-10,2020-04-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Let a Man Do What He Wanna Do,Lee Fields,40,23109,"['funk', 'southern soul']",50,2020-03-12,2020-04-14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anything For You,Ledisi,51,342542,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",53,2020-04-03,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Lift Off,Tom Misch,63,618611,['indie soul'],73,2020-03-11,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QADIR - Single Version,Nick Hakim,46,93431,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",54,2020-03-31,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SexBeat,Usher,60,7601556,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82,2020-04-10,2020-04-14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kyiv,Tom Misch,62,618611,['indie soul'],73,2020-03-25,2020-04-14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,Tiana Blake,44,871,[],45,2020-03-30,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Give It Up 2 Me,Ojerime,38,2794,"['alternative r&b', 'indie r&b', 'uk alternative hip hop', 'uk contemporary r&b']",36,2020-03-11,2020-04-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Light - Edit,Michael Kiwanuka,57,762877,"['british soul', 'neo soul', 'soul']",70,2020-03-06,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paradigm City,Osquello,25,3363,[],35,2020-03-29,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Half House,Phoxjaw,37,1867,"['bristol indie', 'modern alternative rock']",26,2020-03-26,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garden of Eden,Piers James,26,1311,[],30,2020-04-10,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spectacular,Mike Akox,46,1045,[],33,2020-03-13,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKE ME AWAY,OLLIE CHANIN,28,431,[],25,2020-03-26,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's Just Life,Pinty,38,2985,['uk alternative hip hop'],35,2020-03-03,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trying,Orion Sun,57,35561,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']",59,2020-03-27,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Like It Like That,Pip Millett,34,36925,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",56,2020-04-10,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
U R U,Maya Delilah,30,3063,[],38,2020-04-10,2020-04-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
