Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
I Love My Country,Florida Georgia Line,73,3676168,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",82,2020-03-27,2020-05-09,8,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Almost Maybes,Jordan Davis,20,239755,['contemporary country'],72,2020-05-08,2020-05-09,6,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
Lady,Brett Young,65,519781,['contemporary country'],76,2020-05-01,2020-05-09,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Be A Light,Thomas Rhett,74,3327226,"['contemporary country', 'country', 'country road', 'modern country rock']",80,2020-03-30,2020-05-09,6,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2016,Sam Hunt,73,1778799,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-09,6,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
Cold Beer Calling My Name,Jameson Rodgers,70,22851,"['contemporary country', 'country pop']",62,2020-04-14,2020-05-09,5,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,74,493561,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",79,2020-04-07,2020-05-09,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Six Feet Apart,Luke Combs,74,2746565,['contemporary country'],85,2020-05-01,2020-05-09,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Me Lately,Filmore,59,23031,"['contemporary country', 'country pop']",63,2020-04-03,2020-05-09,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Every Other Memory,Ryan Hurd,60,80437,"['contemporary country', 'country pop']",65,2020-04-20,2020-05-09,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
One Of Them Girls,Lee Brice,69,1233258,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-04-10,2020-05-09,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
More Than My Hometown,Morgan Wallen,76,525194,"['contemporary country', 'country road', 'deep talent show']",82,2020-04-17,2020-05-09,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Gaslighter,Dixie Chicks,73,953123,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-05-09,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BOOTS,HARDY,59,33152,['contemporary country'],68,2020-05-01,2020-05-09,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady Antebellum,66,2906069,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-05-09,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
My Truck (feat. Sam Hunt) - Remix,BRELAND,62,10503,[],64,2020-04-24,2020-05-09,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
No I in Beer,Brad Paisley,61,1738654,"['contemporary country', 'country', 'country road']",71,2020-04-15,2020-05-09,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Cool Again,Kane Brown,73,2436687,"['contemporary country', 'country road']",81,2020-04-23,2020-05-09,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
I Called Mama,Tim McGraw,0,3093323,"['contemporary country', 'country', 'country road']",76,2020-05-08,2020-05-09,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,74,767836,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-09,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Where I'm From,The Reklaws,59,20879,"['canadian contemporary country', 'canadian country', 'contemporary country']",57,2020-04-17,2020-05-09,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
One Margarita,Luke Bryan,72,5222508,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-05-09,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,41,777069,"['contemporary country', 'country', 'country dawn', 'country road']",61,2020-05-04,2020-05-09,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Easy Goin,Clay Walker,50,640890,"['contemporary country', 'country', 'country road', 'modern country rock']",60,2020-04-24,2020-05-09,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,8,226213,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",55,2020-05-08,2020-05-09,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Like A Man,Dallas Smith,58,46394,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-05-09,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Better Off,Trace Adkins,59,1481591,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-03-20,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Never Have I Ever,Danielle Bradbery,13,185899,"['contemporary country', 'country', 'country pop', 'pop']",61,2020-05-08,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Close,Jade Eagleson,50,7446,['canadian contemporary country'],48,2020-04-24,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,65,32705,"['contemporary country', 'country pop']",66,2020-03-27,2020-05-09,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Like A Cowboy,Parker McCollum,64,66944,"['contemporary country', 'texas country']",66,2020-04-10,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hometown,Logan Mize,59,54968,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",60,2020-03-13,2020-05-09,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Grew Up On That,High Valley,59,92500,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-03-13,2020-05-09,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,63,1098608,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-05-09,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Grew Apart,Logan Mize,53,54968,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",60,2020-05-01,2020-05-09,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Round and Round,Troy Cartwright,51,6069,['country pop'],56,2020-04-10,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Trash My Heart,Walker Hayes,51,221251,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",63,2020-04-24,2020-05-09,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Steady,Kendra Kay,0,242,['manitoba country'],20,2020-05-08,2020-05-09,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
