Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Gaslighter,Dixie Chicks,75,940177,"['contemporary country', 'country', 'country dawn']",72,2020-03-04,2020-04-11,8,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
I Love My Country,Florida Georgia Line,70,3656280,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",81,2020-03-27,2020-04-11,7,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
2016,Sam Hunt,71,1773188,"['contemporary country', 'country pop']",78,2020-04-03,2020-04-11,7,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Better Off,Trace Adkins,57,1460017,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",66,2020-03-20,2020-04-11,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Grew Up On That,High Valley,57,91309,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-03-13,2020-04-11,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,62,28769,"['contemporary country', 'country pop']",65,2020-03-27,2020-04-11,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
the other girl (with Halsey),Kelsea Ballerini,76,765894,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-11,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
One Of Them Girls,Lee Brice,13,1222466,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-04-10,2020-04-11,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Hometown,Logan Mize,57,54095,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",59,2020-03-13,2020-04-11,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
I Need Love,Blanco Brown,53,91660,['country rap'],68,2020-03-13,2020-04-11,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Down,Gone West,54,14949,"['contemporary country', 'country pop']",51,2020-03-03,2020-04-11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,59,479427,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",78,2020-04-07,2020-04-11,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Like A Man,Dallas Smith,52,45878,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",61,2020-04-03,2020-04-11,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Detours,Jordan Davis,60,229683,['contemporary country'],71,2020-03-27,2020-04-11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,61,858824,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-03-27,2020-04-11,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,73,2382773,"['contemporary country', 'country road']",80,2020-03-27,2020-04-11,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
