Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Like A Man,Dallas Smith,61,47727,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",59,2020-04-03,2020-06-20,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Be A Light,Thomas Rhett,75,3404538,"['contemporary country', 'country', 'country road', 'modern country rock']",83,2020-03-30,2020-06-20,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,71,779152,"['contemporary country', 'pop']",77,2020-03-20,2020-06-20,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Champagne Night - From Songland,Lady A,66,2964936,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",75,2020-04-13,2020-06-20,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Me Lately,Filmore,59,24056,"['contemporary country', 'country pop']",61,2020-04-03,2020-06-20,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Whisper My Name,Aaron Watson,8,163230,"['contemporary country', 'country', 'country road', 'modern country rock', 'red dirt', 'texas country']",60,2020-06-19,2020-06-20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Never Not Had Horses,Corb Lund,15,33200,"['alberta country', 'canadian contemporary country', 'canadian country', 'canadian singer-songwriter', 'cowboy western']",52,2020-06-17,2020-06-20,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Better Than You Found 'Em,Travis Collins,17,12640,"['australian country', 'classic australian country']",44,2020-06-19,2020-06-20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Bartender,Cady Groves,52,32441,"['alternative pop rock', 'neon pop punk', 'pop emo']",49,2020-05-29,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spur of the Moment,Kylie Frey,51,1854,[],40,2020-05-15,2020-06-20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Better Off,Trace Adkins,57,1536961,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",68,2020-03-20,2020-06-20,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Where I'm From,The Reklaws,62,22922,"['canadian contemporary country', 'canadian country', 'contemporary country']",59,2020-04-17,2020-06-20,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,67,24117,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-20,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood Tree,Cam,57,139682,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,64,2257371,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Rock and Roses,Levi Hummon,47,15745,"['contemporary country', 'country pop']",58,2020-06-12,2020-06-20,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,73,3404538,"['contemporary country', 'country', 'country road', 'modern country rock']",83,2020-05-06,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Stranger,Ingrid Andress,62,37000,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-20,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Good Day,Brett Eldredge,58,1123738,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-06-20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,56,548783,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-20,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Die From A Broken Heart,Maddie & Tae,69,548783,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Man Who Loves You The Most,Zac Brown Band,65,2172714,"['contemporary country', 'country', 'country road', 'modern country rock']",78,2020-06-12,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
On Me (feat. Ava Max),Various Artists,78,898222,[],0,2020-05-15,2020-06-20,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Hot Sauce,BRELAND,62,15144,[],65,2020-05-22,2020-06-20,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Comeback,Noah Schnacky,63,30547,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-20,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Springtime,Alee,1,5055,"['alberta country', 'canadian contemporary country', 'country pop']",36,2020-06-19,2020-06-20,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Goldmine,Gabby Barrett,9,63430,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ghost Town,Mike Ryan,54,33474,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
I Hope,Gabby Barrett,3,63430,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-20,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Second Guessing - From Songland,Florida Georgia Line,72,3770765,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-20,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Young Love,Austin Burke,52,10670,"['contemporary country', 'country pop']",53,2020-06-05,2020-06-20,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Song About You,Sam Grow,63,5675,['country pop'],53,2020-04-17,2020-06-20,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,55,15144,[],65,2020-05-22,2020-06-20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Little More Be Alright,Drew Green,30,131,[],19,2020-06-12,2020-06-20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Hard Dirt,Hunter Brothers,42,17967,"['canadian contemporary country', 'canadian country']",47,2020-06-12,2020-06-20,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Can't Stay Here,Tucker Beathard,52,40454,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Deep Summer In The Deep South,Rumer,11,51884,['british singer-songwriter'],48,2020-06-12,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Feelin' That,Ryan Langdon,0,687,['canadian contemporary country'],35,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Happened on a Saturday Night,Tebey,44,10002,"['canadian contemporary country', 'canadian country']",45,2020-06-12,2020-06-20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Better,Nikita Karmen,1,3536,['country pop'],33,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,979572,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
The World Goes On,Jamie O'Neal,49,75747,"['contemporary country', 'country', 'country dawn', 'country road']",44,2020-05-29,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Say in This,Spencer Crandall,48,28314,"['contemporary country', 'country pop']",55,2020-06-12,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Footprints On The Moon,Gabby Barrett,52,63430,"['contemporary country', 'country pop']",70,2020-06-12,2020-06-20,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
We'll Figure It Out,Smithfield,4,27496,"['contemporary country', 'country pop']",43,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,50,594,['country pop'],41,2020-05-01,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good Love,Shy Carter,0,2102,[],52,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Heartless (feat. Morgan Wallen),Diplo,77,2257371,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-06-20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Can I Call You Then,Emma White,1,1887,"['baltimore indie', 'country pop']",25,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7266,"['contemporary country', 'country pop']",49,2020-03-27,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,76,2257371,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beer:30,Florida Georgia Line,68,3770765,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,800949,"['contemporary country', 'country', 'country dawn', 'country road']",63,2020-05-04,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Hard To Forget,Sam Hunt,75,1816650,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-20,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Grew Up On That,High Valley,57,95957,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",61,2020-03-13,2020-06-20,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,Sam Hunt,68,1816650,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-20,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BOOTS,HARDY,64,36910,['contemporary country'],70,2020-05-01,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gaslighter,Dixie Chicks,68,979572,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
American Original,Nick Wayne,0,2013,['country pop'],48,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Everybody's Talkin',Clint Black,3,516142,"['country', 'country road', 'country rock']",62,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Colder Than You,Canaan Smith,52,230131,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",58,2020-06-05,2020-06-20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All Night,Brothers Osborne,58,663167,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1123738,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-20,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Little Lime,Jordan Davis,59,264065,['contemporary country'],74,2020-05-22,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,264065,['contemporary country'],74,2020-05-22,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard Days,Brantley Gilbert,62,1958840,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-06-05,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Build Me A Daddy,Luke Bryan,62,5375286,"['contemporary country', 'country', 'country road']",81,2020-06-12,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,52,515500,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-06-05,2020-06-20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,62,889266,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Feels Like Home,Tyler Rich,6,35897,"['contemporary country', 'country pop']",59,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
She's Mine,Kip Moore,59,889266,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-29,2020-06-20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Country State Of Mind,Josh Turner,25,1759724,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-06-17,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i don’t really like your boyfriend,Avenue Beat,62,11572,[],60,2020-05-22,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Someone to Someone,Ward Thomas,43,29157,['british country'],50,2020-05-29,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Something You Ain't Ever Had,Waterloo Revival,48,13279,"['contemporary country', 'country pop']",46,2020-04-24,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,70,2557534,"['contemporary country', 'country road']",82,2020-03-27,2020-06-20,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Together We're Strong,Kansas Stone,46,422,['canadian contemporary country'],35,2020-05-29,2020-06-20,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
We Go Driving,Kat Higgins,30,91,[],18,2020-05-15,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,52,22598,"['contemporary country', 'country pop', 'country road', 'modern country rock']",51,2020-06-02,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,65,779152,"['contemporary country', 'pop']",77,2020-03-20,2020-06-20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Midnight Sun,Jordan Brooker,45,1622,['country pop'],46,2020-05-22,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,54,173989,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Grew Apart,Logan Mize,60,56866,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Remind You,John Gurney,0,3487,['country pop'],44,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Hometown,Logan Mize,56,56866,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No Brakes,The Wolfe Brothers,54,13107,['australian country'],49,2020-04-17,2020-06-20,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Halfway Fell,Christie Huff,44,1426,['country pop'],38,2020-06-05,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Prettiest Girl in the World,Logan Mize,0,56866,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-06-19,2020-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,27,6184,['country pop'],44,2020-05-01,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Easy,John King,54,7328,"['contemporary country', 'country pop']",45,2020-05-22,2020-06-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Two Hearts and a Diamond,Jesse Labelle,37,3332,"['alternative pop rock', 'canadian pop']",35,2020-06-12,2020-06-20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Here And Now,Kenny Chesney,72,2987787,"['contemporary country', 'country', 'country road']",80,2020-05-01,2020-06-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36838,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Steady,Kendra Kay,38,262,['manitoba country'],27,2020-05-08,2020-06-20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,28203,"['contemporary country', 'country pop']",58,2020-03-06,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
We Don't Fight,Lost Saints,27,77,[],15,2020-06-12,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Champagne Night - From Songland,Lady A,37,2964936,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",75,2020-06-12,2020-06-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel in White Unaware,Michael Shynes,28,4257,[],56,2020-05-22,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wishin' I Was Fishin',Lucas Hoge,33,12324,[],28,2020-05-29,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Where Do You Go,Kelsey Lamb,30,1272,['arkansas country'],26,2020-05-29,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here,Mitchell Tenpenny,57,147439,"['contemporary country', 'heartland rock']",71,2020-04-10,2020-06-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Once In a Lifetime,Mac McAnally,44,2293,[],38,2020-05-22,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cowgirl,Nice Horse,0,1783,['alberta country'],17,2020-06-19,2020-06-20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,40,20228,[],44,2020-04-24,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,70,779152,"['contemporary country', 'pop']",77,2020-03-19,2020-06-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slow Down,Nathan Perry,34,3431,[],25,2020-05-29,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Drowning,Mabes,51,5099,[],54,2020-05-01,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
She’d Wanna Leave,Mickey Lamantia,27,4333,"['red dirt', 'redneck', 'roots americana']",40,2020-05-29,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,889266,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-15,2020-06-20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning,Kimi Most,30,102,[],18,2020-05-22,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Still Had It,Kolby Cooper,56,21617,"['contemporary country', 'red dirt', 'texas country']",59,2020-05-25,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In My Veins,Lauren Alaina,55,369243,"['contemporary country', 'country', 'country dawn', 'country road']",75,2020-03-06,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Take,Kristin Carter,31,456,[],28,2020-04-24,2020-06-20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,43,18112,"['canadian contemporary country', 'contemporary country', 'country pop']",44,2020-04-24,2020-06-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Reason,Maoli,43,38235,"['jawaiian', 'polynesian pop']",54,2020-05-22,2020-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
