Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
River's Still Running,High Valley,46,92249,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",57,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Double Take,Kristin Carter,0,372,[],28,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Oh, What a World 2.0 - Earth Day Edition",Kacey Musgraves,47,748665,"['contemporary country', 'country dawn', 'pop', 'texas country']",76,2020-04-22,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
We Do,Kenny Chesney,0,2918374,"['contemporary country', 'country', 'country road']",77,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Southpaw,Kip Moore,57,865670,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Helluva Band In Heaven,Jason Blaine,0,20640,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",35,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Song I Know,17 Memphis,0,3361,['country pop'],36,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,54,44381,[],50,2020-04-10,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Eyes Closed,Lakeview,43,251,[],39,2020-03-27,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cowboy Cool,William Michael Morgan,46,30471,"['contemporary country', 'country pop']",48,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Something You Ain't Ever Had,Waterloo Revival,0,13071,"['contemporary country', 'country pop']",43,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Higher Love - One World: Together At Home,Various Artists,60,885656,[],0,2020-04-19,2020-04-24,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sunshine Girl - One World: Together At Home,Various Artists,44,885656,[],0,2020-04-19,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Chasing,Twinnie,39,2837,['country pop'],40,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Cold Beer Night,Tim Dugger,0,1881,['modern country rock'],34,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
No Brakes,The Wolfe Brothers,46,12569,['australian country'],46,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
My Weekend Amen,The Washboard Union,0,17881,"['canadian contemporary country', 'canadian country', 'washboard']",46,2020-04-24,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Most Beautiful Things,Tenille Townes,55,40720,"['alberta country', 'contemporary country', 'country pop']",62,2020-04-05,2020-04-24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Me on You,Teddy Robb,53,3274,['country pop'],48,2020-03-20,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,38,3274,['country pop'],48,2020-04-17,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Record High,Sykamore,40,992,"['alberta country', 'canadian contemporary country']",31,2020-04-03,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,40,195,[],27,2020-03-13,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Send It My Way,Shawn Austin,33,4357,"['canadian contemporary country', 'canadian country', 'country pop']",39,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
If I Can't Have You,Sara Evans,45,734744,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",58,2020-03-20,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Hard To Forget,Sam Hunt,71,1785411,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-24,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,47,6790,"['contemporary country', 'country pop']",46,2020-03-27,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
When I Say Amen,Rachel Wammack,0,5882,"['contemporary country', 'country pop']",39,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
So Good,ESSEX COUNTY,48,176,[],34,2020-03-27,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
It Didn't,Madeline Merlo,0,17126,"['canadian contemporary country', 'contemporary country', 'country pop']",38,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,56,519837,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,70,5218169,"['contemporary country', 'country', 'country road']",79,2020-03-13,2020-04-24,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In My Veins,Lauren Alaina,59,356075,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Here,Mitchell Tenpenny,59,134344,"['contemporary country', 'heartland rock']",69,2020-04-10,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Detours,Jordan Davis,63,235693,['contemporary country'],72,2020-03-27,2020-04-24,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Woah Down,Chingy,0,511173,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",62,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Everybody's Got a Story,Chevel Shepherd,51,4733,[],40,2020-03-20,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Do Si Do (feat. Blanco Brown),Diplo,70,2244723,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop', 'tropical house']",87,2020-04-17,2020-04-24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sippin' On The Simple Life,Craig Morgan,0,623458,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",64,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Before You,Drew Baldridge,54,15864,"['contemporary country', 'country pop']",46,2020-03-26,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Talking To God,Chrissy Metz,53,2582,[],43,2020-04-03,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Canvas,Christie Huff,43,1270,['country pop'],38,2020-04-03,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
America (Still in Love With You),Clint Black,0,493120,"['country', 'country road', 'country rock']",61,2020-04-24,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Where the Heart Is,Brett Eldredge,52,1102270,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Hey Baby,Dylan Wheeler,49,3360,['red dirt'],45,2020-03-04,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Young Once,Sam Hunt,69,1785411,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nothing Lasts Forever,Sam Hunt,65,1785411,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breaking Up Was Easy In The 90's,Sam Hunt,68,1785411,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard To Forget - Radio Edit,Sam Hunt,69,1785411,"['contemporary country', 'country pop']",79,2020-03-13,2020-04-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Let You Love Me,Bree Doster,28,591,[],26,2020-04-03,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Song About You,Sam Grow,42,5353,['country pop'],42,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OBVIOUS,Sammy Arriaga,34,5125,"['contemporary country', 'country pop']",38,2020-04-10,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
As Good As I Remember It,Bree Doster,24,591,[],26,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Something About You,Seth Alley,54,1986,['country pop'],45,2020-03-06,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Living Alone,Seth Ward,28,313,[],26,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Who You Thought I Was,Brandy Clark,53,37003,"['contemporary country', 'country pop']",49,2020-03-06,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drive,Shelly Fairchild,0,4636,"['country dawn', 'deep contemporary country']",16,2020-04-24,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Summer Us,Spencer Crandall,41,18827,"['contemporary country', 'country pop']",51,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Let It Down,Sam Hunt,65,1785411,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In My Life,Brook Chivell,41,421,[],28,2020-04-13,2020-04-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck Wild,Ryan Langdon,15,567,['canadian contemporary country'],34,2020-04-03,2020-04-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crowd My Mind,Brett Eldredge,53,1102270,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",67,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Call It a Day,Caleb Caudle,31,3770,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'roots americana', 'southern americana']",34,2020-04-03,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Right Now With You,Mo Pitney,35,19129,[],43,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All Over Again,Caitlyn Smith,42,24913,"['contemporary country', 'country pop']",55,2020-03-13,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blue Lights,Murphy Elmore,22,11896,"['contemporary country', 'country pop']",52,2020-04-20,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hot Mess,Nice Horse,29,1412,['alberta country'],20,2020-03-06,2020-04-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Even If You Missed Me,Nikita Karmen,38,3337,['country pop'],29,2020-04-10,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,69,576973,"['dance pop', 'pop', 'post-teen pop']",80,2020-03-20,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Burning Star,Pam Tillis,0,188563,"['country', 'country dawn']",56,2020-04-24,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,48,139,[],36,2020-03-13,2020-04-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Breakups,Broseph,29,2099,[],28,2020-04-03,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Got It Bad,Rachele Lynae,24,6968,[],32,2020-04-10,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wouldn't change a thing,Raleigh Keegan,33,24973,['country pop'],41,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lonesome On My Own,Reckless Kelly,0,83417,"['roots americana', 'roots rock', 'texas country']",51,2020-04-24,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Girls Kiss First,Riley Roth,35,693,[],25,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Didn't Do This on My Own,Rob Mayes,0,509,[],19,2020-04-24,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dream,Rob Snyder,27,78,[],19,2020-04-10,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It’s About Blood,Steve Earle,12,170221,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",62,2020-04-22,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Can Get Through This,Brandon Ray,40,6798,"['country pop', 'heartland rock']",34,2020-04-10,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,37,9283,"['canadian contemporary country', 'canadian country', 'country pop']",41,2020-03-06,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,45,17365,"['arkansas country', 'contemporary country', 'country pop']",64,2020-03-13,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Rollin Stoned II,Upchurch,50,601809,"['contemporary country', 'country rap', 'redneck']",74,2020-04-20,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Desert Child (Acoustic),Austin Burke,34,10194,"['contemporary country', 'country pop']",50,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
If I'm Being Honest,TracieLynn,30,153,[],35,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Forgot About You,Triston Marez,41,8101,"['red dirt', 'texas country']",46,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Do - Acoustic,Astrid S,53,567158,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",74,2020-03-20,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chasing,Twinnie,36,2837,['country pop'],40,2020-04-14,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Waiting,Ashley Ray,0,405,[],6,2020-04-24,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
One Night Standards,Ashley McBryde,45,65388,"['arkansas country', 'contemporary country', 'country', 'country pop']",63,2020-03-06,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,48,3440,[],43,2020-03-13,2020-04-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dive Bar Dreamer,Alexandra Kay,39,2429,[],27,2020-04-03,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Can't Not,Steven Lee Olsen,39,9283,"['canadian contemporary country', 'canadian country', 'country pop']",41,2020-03-20,2020-04-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rainbow - One World: Together At Home,Various Artists,53,885656,[],0,2020-04-19,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Highway Number One,Adam Harvey,42,22583,"['australian country', 'australian rock']",42,2020-03-27,2020-04-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I Choose Lonely,Adam Doleac,44,16306,"['contemporary country', 'country pop']",61,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saving For A Rainy Night,Walker Montgomery,35,6032,"['contemporary country', 'country pop']",43,2020-04-17,2020-04-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
