Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
I Love My Country,Florida Georgia Line,72,3666456,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",82,2020-03-27,2020-04-16,9,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
2016,Sam Hunt,73,1777965,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-16,7,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Gaslighter,Dixie Chicks,75,943589,"['contemporary country', 'country', 'country dawn']",72,2020-03-04,2020-04-16,7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
Grew Up On That,High Valley,58,91655,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-03-13,2020-04-16,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Better Off,Trace Adkins,58,1465919,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",66,2020-03-20,2020-04-16,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,76,767792,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-16,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Hometown,Logan Mize,58,54314,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",59,2020-03-13,2020-04-16,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
One Of Them Girls,Lee Brice,61,1226460,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-04-10,2020-04-16,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
The Stranger,Ingrid Andress,63,29627,"['contemporary country', 'country pop']",66,2020-03-27,2020-04-16,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Wild World,Kip Moore,62,861162,"['contemporary country', 'country', 'country road', 'modern country rock']",67,2020-03-27,2020-04-16,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Like A Man,Dallas Smith,54,46033,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",61,2020-04-03,2020-04-16,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,74,2395983,"['contemporary country', 'country road']",80,2020-03-27,2020-04-16,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hold You Tonight (with Chris Lane),Gryffin,71,483701,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",78,2020-04-07,2020-04-16,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Detours,Jordan Davis,61,231987,['contemporary country'],72,2020-03-27,2020-04-16,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Be A Light,Thomas Rhett,69,3320568,"['contemporary country', 'country', 'country road', 'modern country rock']",79,2020-03-30,2020-04-16,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Slow Down,Gone West,54,15276,"['contemporary country', 'country pop']",51,2020-03-03,2020-04-16,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Round and Round,Troy Cartwright,42,5712,['country pop'],45,2020-04-10,2020-04-16,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,53,514764,"['contemporary country', 'country', 'country pop']",67,2020-04-10,2020-04-16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,65,767792,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-16,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Light On,Kaylee Bell,50,5105,"['australian country', 'contemporary country', 'country pop']",44,2020-03-13,2020-04-16,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,46,43583,[],47,2020-04-10,2020-04-16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Like A Cowboy,Parker McCollum,57,64317,['texas country'],64,2020-04-10,2020-04-16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Me Lately,Filmore,55,22532,"['contemporary country', 'country pop']",62,2020-04-03,2020-04-16,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Young Once,Sam Hunt,68,1777965,"['contemporary country', 'country pop']",79,2020-04-03,2020-04-16,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Knowing You,Kenny Chesney,58,2905636,"['contemporary country', 'country', 'country road']",76,2020-04-10,2020-04-16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I Need Love,Blanco Brown,54,92541,['country rap'],69,2020-03-13,2020-04-16,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Record High,Sykamore,38,974,"['alberta country', 'canadian contemporary country']",30,2020-04-03,2020-04-16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
One Day,Jackson Michelson,53,7246,['country pop'],47,2020-03-06,2020-04-16,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Never Will,Ashley McBryde,54,64177,"['arkansas country', 'contemporary country', 'country', 'country pop']",62,2020-04-03,2020-04-16,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Whiskey On The Table,Alex Hall,51,855,[],42,2020-03-27,2020-04-16,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,55,2645,['country pop'],51,2020-03-20,2020-04-16,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
Something About You,Seth Alley,53,1961,['country pop'],44,2020-03-06,2020-04-16,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Halfway Home,Jess Moskaluke,16,20634,"['canadian contemporary country', 'canadian country', 'viral pop']",47,2020-04-10,2020-04-16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wild and Free,John Anderson,37,248692,"['country', 'country road', 'country rock']",58,2020-04-10,2020-04-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Nothing New,Jeffrey East,32,1985,['nashville singer-songwriter'],45,2020-04-03,2020-04-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Whiskey Down the Drain,Jacob Bryant,40,26291,"['country pop', 'redneck']",49,2020-04-10,2020-04-16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,67,767792,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-04-16,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Side Piece,Julia Cole,34,8433,['country pop'],34,2020-04-10,2020-04-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
In My Veins,Lauren Alaina,59,353583,"['contemporary country', 'country', 'country dawn', 'country road']",73,2020-03-06,2020-04-16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Can't Not,Steven Lee Olsen,38,9226,"['canadian contemporary country', 'canadian country', 'country pop']",41,2020-03-20,2020-04-16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
I Love You Now Change,Twinnie,45,2527,['country pop'],36,2020-03-20,2020-04-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
What's Up Cuz,Toby Keith,53,1231009,"['contemporary country', 'country', 'country road', 'oklahoma country']",71,2020-04-03,2020-04-16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dock Rock,The Washboard Union,36,17711,"['canadian contemporary country', 'canadian country', 'washboard']",45,2020-04-10,2020-04-16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
