Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_9PM,_All_Funked_Up,_Alternative_R_B,_Amplify,_Are___Be,_Arkada_Calsin,_Bedroom_Jams,_Black_Girl_Magic,_Butter,_Chill_Mode_On,_Chilled_R_B,_Fresh_Finds,_Good_Morning_Jazz,_Next_Wave_Neo_Soul,_POLLEN,_R_B_Feels,_R_B_UK,_Ready_for_the_Day,_Retro_Pop,_Silk_Sheets,_Soul_Coffee,_Soul_Lounge,_Soul_n_the_City,_Soultronic,_Spotify___Chill,_Study_Break,_Sweet_Soul_Sunday,_The_Newness,_This_Is_How_We_Do,_Your_Office_Stereo
Make the Most (feat. H.E.R.),Lonr.,61,9533,[],57,2020-04-03,2020-05-26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
BELIEVE IT,PARTYNEXTDOOR,87,2349291,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-05-26,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Introspection,UMI,61,264641,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']",70,2020-05-07,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Not You Too (feat. Chris Brown),Drake,80,46589160,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",99,2020-05-01,2020-05-26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Funny Thing,Thundercat,63,499977,"['afrofuturism', 'indie soul']",72,2020-04-03,2020-05-26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Dragonball Durag,Thundercat,65,499977,"['afrofuturism', 'indie soul']",72,2020-04-03,2020-05-26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wondering,Becky and the Birds,54,1963,[],43,2020-03-25,2020-05-26,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comeback (feat. Tory Lanez and 30 Roc),JoJo,60,1577684,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",70,2020-05-01,2020-05-26,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hit The Spot,Tiana Blake,35,1348,[],44,2020-05-18,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Mother,UMI,63,264641,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']",70,2020-04-22,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Last 100,Tom Misch,64,659086,['indie soul'],76,2020-04-24,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Clutch (feat. Kiana Ledé),Col3trane,59,76856,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']",63,2020-05-15,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Own Your Own,Yazmin Lacey,52,33372,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",54,2020-03-27,2020-05-26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flipside,Tamera,35,1756,[],32,2020-05-22,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3 on E,Vulfpeck,54,512619,"['ann arbor indie', 'funk rock', 'instrumental funk']",66,2020-04-03,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Quarantine Queen,Sinead Harnett,48,227248,"['alternative r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",64,2020-05-22,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Change For Me (With Samm Henshaw),Brasstracks,52,63843,['nyc pop'],55,2020-05-13,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Frank Ocean,Kaash Paige,57,67578,['deep pop r&b'],70,2020-04-17,2020-05-26,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Do It,Chloe x Halle,70,395088,"['alternative r&b', 'deep pop r&b', 'escape room', 'indie r&b', 'pop', 'pop rap', 'r&b']",63,2020-05-14,2020-05-26,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
elevator girl ft. Ivy Sole,Shura,55,155980,"['art pop', 'dance pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop', 'vapor soul']",56,2020-03-16,2020-05-26,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"30,000 FEET",Jeshi,47,3689,['uk alternative hip hop'],45,2020-04-03,2020-05-26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Everybody Business,Kehlani,67,3498551,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']",86,2020-04-16,2020-05-26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Plastic Plants,Mahalia,60,385304,"['alternative r&b', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'uk contemporary r&b']",72,2020-05-01,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Can I (feat. Tory Lanez),Kehlani,77,3498551,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']",86,2020-05-08,2020-05-26,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King's Rant,Masego,64,578491,"['alternative r&b', 'indie soul']",73,2020-03-16,2020-05-26,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
What's Goin' On?,Gemaine,43,13501,['deep pop r&b'],39,2020-05-20,2020-05-26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Woman Like Me,Miraa May,49,23186,"['alternative r&b', 'indie r&b', 'uk alternative hip hop', 'uk contemporary r&b']",56,2020-05-04,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Out Of My Way,RIMON,56,41061,"['alternative r&b', 'dutch r&b', 'indie r&b']",54,2020-04-16,2020-05-26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wee Hours,The-Dream,62,772461,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",69,2020-04-17,2020-05-26,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,73,5712338,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-05-26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overseas,JVCK JAMES,50,9085,"['indie r&b', 'uk contemporary r&b']",43,2020-04-27,2020-05-26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Aristocrats,Raleigh Ritchie,56,177835,['uk contemporary r&b'],56,2020-05-06,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Young Love,Cleo Sol,46,79551,"['alternative r&b', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']",57,2020-03-27,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Daylight,Pastel,51,9009,[],48,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Favour,Collard,40,11846,"['alternative r&b', 'indie r&b', 'uk alternative hip hop', 'uk contemporary r&b']",44,2020-04-15,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Joyride,Rasharn Powell,40,1304,[],35,2020-03-05,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Cayendo (Side A - Acoustic),Frank Ocean,73,5712338,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-05-26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vein,Tora,48,2578,[],46,2020-03-06,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
blue,Kamal.,51,3563,[],49,2020-05-20,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
homebody,Kamal.,60,3563,[],49,2020-03-04,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Back Home (feat. Summer Walker),Trey Songz,70,5022112,"['dance pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",78,2020-04-29,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NOTHING LESS,PARTYNEXTDOOR,64,2349291,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']",84,2020-03-27,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talk To Me,Kadeem Tyrell,39,2908,"['indie r&b', 'uk contemporary r&b']",37,2020-03-27,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling Higher,Gaidaa,51,6787,"['arab alternative', 'sudanese pop']",48,2020-04-03,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lovely Lonely,Chloe Bodur,41,842,[],30,2020-03-18,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Bloom (Remix),K. Roosevelt,51,9792,"['alternative r&b', 'indie r&b']",47,2020-04-15,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Strong Womxn,Poppy Ajudha,47,28836,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']",54,2020-04-03,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WORLD WE CREATED,Giveon,56,56143,"['alternative r&b', 'indie r&b']",76,2020-03-27,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chocolate. (ft. Ari Lennox),Kiana Ledé,68,554850,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",75,2020-04-03,2020-05-26,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time (You and I),Khruangbin,67,564942,"['funk', 'neo-psychedelic', 'soul']",73,2020-04-27,2020-05-26,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So We Won't Forget,Khruangbin,62,564942,"['funk', 'neo-psychedelic', 'soul']",73,2020-05-18,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flaws and All,Ebenezer,60,13790,"['trap soul', 'uk hip hop']",58,2020-03-06,2020-05-26,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top Down,KinKai,40,2258,"['manchester hip hop', 'uk alternative hip hop']",48,2020-04-17,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Eleven (feat. Summer Walker),Khalid,77,11467119,"['alternative r&b', 'pop']",93,2020-05-01,2020-05-26,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2 - Acoustic,Queen Naija,57,1418422,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-05-08,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Forfeit. (ft. Lucky Daye),Kiana Ledé,61,554850,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",75,2020-03-13,2020-05-26,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flowers,Elli Ingram,41,30570,"['indie soul', 'uk contemporary r&b']",44,2020-05-15,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LIKE I WANT YOU,Giveon,63,56143,"['alternative r&b', 'indie r&b']",76,2020-03-27,2020-05-26,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vibe with Me,July 7,44,3936,['trap soul'],41,2020-03-06,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dentro,July 7,37,3936,['trap soul'],41,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
rock n roll,Dijon,59,87814,"['alternative r&b', 'bedroom soul', 'indie r&b', 'vapor soul']",63,2020-05-15,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE,Kelly Rowland,67,2255772,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",71,2020-04-17,2020-05-26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Long Beach,Kota the Friend,60,248263,"['hip hop', 'rap', 'underground hip hop']",71,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butterflies Pt. 2,Queen Naija,64,1418422,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",68,2020-03-13,2020-05-26,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightrider,Tom Misch,63,659086,['indie soul'],76,2020-04-24,2020-05-26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holiday,TOBi,47,22962,['canadian hip hop'],53,2020-04-28,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapper Weed,SiR,66,319715,"['alternative r&b', 'hip hop', 'indie r&b', 'indie soul', 'la pop', 'rap']",71,2020-04-23,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slow Wine Bass Line (feat. Teddy Riley),Lloyd,47,1369506,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",68,2020-05-20,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
East Side,Scribz Riley,51,1377,[],41,2020-04-17,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Veg Out (Wasting Thyme),Masego,64,578491,"['alternative r&b', 'indie soul']",73,2020-04-21,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Goodbye Blue,BADBADNOTGOOD,56,405572,"['alternative hip hop', 'canadian modern jazz', 'escape room', 'funk', 'indie soul']",64,2020-04-28,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ginny,Sylo Nozra,58,14934,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']",49,2020-03-11,2020-05-26,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stay Alive,Mustafa,58,3622,[],47,2020-03-11,2020-05-26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
White Rabbit,Simon Jefferis,39,3151,[],43,2020-05-21,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITE CRAYON,Athletic Progression,56,3022,"['aarhus indie', 'danish modern jazz', 'jazz rap']",45,2020-04-03,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawn at the Souk,Mr. Käfer,59,3012,"['chillhop', 'jazz boom bap']",55,2020-03-18,2020-05-26,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
