Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Fly Away,Caitlyn Smith,44,24192,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
How The Car's Running,Emily Ann Roberts,28,8249,[],31,2020-03-20,2020-03-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Before You,Drew Baldridge,0,15543,"['contemporary country', 'country pop']",41,2020-03-26,2020-03-28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Mad Love,Alyssa Micaela,39,5129,['country pop'],30,2020-03-13,2020-03-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Going Out Like This,Craig Morgan,6,612162,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",62,2020-03-27,2020-03-28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Pity Party,Parker McKay,22,752,['country pop'],20,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,66,556567,"['dance pop', 'pop', 'post-teen pop']",79,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Unhappy Hour,Steven Lee Olsen,26,9076,"['canadian contemporary country', 'canadian country']",39,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,23,152,[],12,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drinking Games,Sophia Scott,34,8130,"['contemporary country', 'country pop']",42,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Who You Thought I Was,Brandy Clark,44,36127,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The World is Ending,Brent Cobb,23,41700,"['indie folk', 'modern southern rock', 'new americana', 'roots americana']",51,2020-03-25,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heavy,Brittany Moore,28,220,[],22,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,2,6564,"['contemporary country', 'country pop']",43,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Woman,Ruthie Collins,28,5080,['country pop'],27,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Easy to Leave,Roots and Recognition,18,5,[],8,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hot Mess,Nice Horse,27,1396,['alberta country'],18,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Day All the Yes Men Said No,Bobby Bare,31,87189,"['classic country pop', 'country', 'country rock', 'outlaw country']",52,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Do You Remember,Bryce Sainty,44,130,[],33,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hold My Beer,Randy Rogers,0,68058,"['red dirt', 'texas country']",44,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lonely drive,Raleigh Keegan,33,23561,[],39,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Run Away,Presley Phillips,37,443,[],28,2020-03-04,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Heartbreak Anytime,Five Roses,25,266,['canadian contemporary country'],20,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nobody But You (Duet with Gwen Stefani) - Acoustic,Blake Shelton,56,4868676,"['contemporary country', 'country', 'country road', 'oklahoma country']",76,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,35,9076,"['canadian contemporary country', 'canadian country']",39,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Secrets,The Shires,38,53788,"['british country', 'uk americana']",53,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In a Rut,Whitney Rose,1,6873,['canadian contemporary country'],32,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,44,28226,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Highway Number One,Adam Harvey,11,22212,"['australian country', 'australian rock']",39,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,33,1973,[],31,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,27,778,[],21,2020-03-11,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Away From Home,Tim Dugger,28,1795,['modern country rock'],31,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rewind,Tiera,22,552,[],14,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
On the Day I Die,The Shires,32,53788,"['british country', 'uk americana']",53,2020-03-10,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
American Dream,Mitch Rossell,16,6867,"['contemporary country', 'country pop', 'modern country rock']",49,2020-03-23,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ashes to Fire,The Prairie States,25,417,['alberta country'],19,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,46,20691,"['australian country', 'australian pop', 'country dawn']",41,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,25,463,[],13,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goodbye,The Bros. Landreth,35,15810,"['canadian folk', 'deep new americana']",41,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Do - Acoustic,Astrid S,46,549629,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",73,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,44,93464,"['contemporary country', 'redneck']",59,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,36,16289,"['soul', 'southern soul']",47,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,36,58002,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",51,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Like That,Matthew McSwain,30,357,[],22,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SOS,Caitlin Quisenberry,29,157,[],21,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,44,3072,"['red dirt', 'texas country']",42,2020-03-04,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Grass Sure Ain't Greener,Johnson Crook,23,1047,['manitoba country'],22,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
If I Were You,David James,39,1938,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,33,1567,['country dawn'],35,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Country Music Made Me Do It (feat. Randy Houser),Jessi Alexander,0,1567,['country dawn'],35,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,26,2000,"['alternative country', 'roots americana', 'western americana']",29,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965,Dean Miller,25,394,[],14,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ride It Out,Jaden Hamilton,49,3298,[],37,2020-03-06,2020-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anything But Love,Ingrid Andress,2,24847,"['contemporary country', 'country pop']",63,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
All Dogs Go to Heaven,Gabe Lee,26,1426,"['nashville americana', 'roots americana']",34,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
More Hearts Than Mine,Ingrid Andress,1,24847,"['contemporary country', 'country pop']",63,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Might Be Everything,Ian Munsick,3,11041,['wyoming roots'],48,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Even If,Holloway Road,23,1006,"['british country', 'uk americana']",27,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
So Good,ESSEX COUNTY,0,89,[],0,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Why You Been Gone so Long,Gretchen Peters,27,14740,"['folk', 'folk rock', 'lilith', 'new americana', 'traditional folk']",39,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
My Version of a Love Song,Emily Hackett,24,3289,['country pop'],43,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Already Ready,Garrett Jacobs,29,2229,[],33,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Then There's You,David James,31,1938,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Safe Place to Break,Josh David,3,31,[],14,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fly,Adam Brand,28,28226,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,57,758978,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,40,16478,"['arkansas country', 'contemporary country', 'country pop']",62,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,26,218,[],14,2020-03-06,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Going Going Gone,Maddie Wilson,34,11223,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,64,5122719,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-03-28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistake,Louie Bello,20,1234,[],15,2020-03-18,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Over Again,Caitlyn Smith,38,24192,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Hope You’re Happy Now - Acoustic Version,Carly Pearce,50,161709,"['contemporary country', 'country pop']",68,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Eyes Closed,Lakeview,0,167,[],36,2020-03-27,2020-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWDD,Lainey Wilson,0,4231,"['contemporary country', 'country pop']",36,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Two of You,LJ,25,504,[],36,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All of the Boys - Country Mix,Caroline Jones,0,11171,['country pop'],47,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Surrender,Kelsi Mayne,0,521,['canadian contemporary country'],21,2020-03-27,2020-03-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Haze,Cody Bryan Band,23,2610,['texas country'],27,2020-03-20,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It's About Time,Craig Campbell,48,223653,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",53,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
love me like a girl,Kelsea Ballerini,57,758978,"['contemporary country', 'pop', 'post-teen pop']",76,2020-03-20,2020-03-28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Song,Willie Nelson,49,1071180,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",72,2020-03-13,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
