Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
3 on E,Vulfpeck,51,495126,"['ann arbor indie', 'funk rock', 'instrumental funk']",65,2020-04-03,2020-04-06,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Between Us (feat. Snoh Aalegra),dvsn,69,714181,"['alternative r&b', 'canadian contemporary r&b', 'deep pop r&b', 'pop', 'r&b', 'trap soul', 'urban contemporary']",68,2020-03-19,2020-04-06,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Be the One - Remix,Sinead Harnett,53,214716,"['alternative r&b', 'gauze pop', 'indie r&b', 'indie soul', 'uk contemporary r&b']",62,2020-03-20,2020-04-06,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Strong Womxn,Poppy Ajudha,37,27264,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']",53,2020-04-03,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Butterflies Pt. 2,Queen Naija,61,1364231,"['deep pop r&b', 'pop', 'r&b', 'urban contemporary']",67,2020-03-13,2020-04-06,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chocolate. (ft. Ari Lennox),Kiana Ledé,59,487444,"['alternative r&b', 'dance pop', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",72,2020-04-03,2020-04-06,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Good News,Col3trane,54,71594,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']",61,2020-03-12,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Pick Me Up,Lola Young,52,3282,[],45,2020-03-05,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
could it be,Ragz Originale,42,1581,['uk alternative hip hop'],38,2020-03-06,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
homebody,Kamal.,59,1672,[],45,2020-03-04,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Make the Most (feat. H.E.R.),Lonr.,55,6331,[],56,2020-04-03,2020-04-06,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
elevator girl ft. Ivy Sole,Shura,52,151454,"['art pop', 'dance pop', 'electropop', 'indie poptimism', 'indietronica', 'vapor soul']",55,2020-03-16,2020-04-06,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Cayendo (Side A - Acoustic),Frank Ocean,71,5505291,"['alternative r&b', 'lgbtq+ hip hop', 'neo soul', 'pop']",84,2020-04-03,2020-04-06,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black Men Don’t Cheat (feat. Ari Lennox, 6LACK & Tink)",K CAMP,63,1099668,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,2020-03-20,2020-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Care for Your Mother,Jordan Mackampa,55,41313,"['indie anthem-folk', 'indie soul']",56,2020-03-13,2020-04-06,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,71,5505291,"['alternative r&b', 'lgbtq+ hip hop', 'neo soul', 'pop']",84,2020-04-03,2020-04-06,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How Long 'Til We're Home,Ego Ella May,48,5434,"['indie jazz', 'indie r&b', 'neo r&b', 'uk contemporary r&b']",42,2020-03-04,2020-04-06,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
B.S. (feat. H.E.R.),Jhené Aiko,83,3038007,"['alternative r&b', 'pop', 'r&b']",84,2020-03-06,2020-04-06,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ghost Town,Greentea Peng,49,45959,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']",53,2020-03-03,2020-04-06,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Crazy Kind of Love - From ""True to the Game 2""",Tamar Braxton,56,642140,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",53,2020-03-20,2020-04-06,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30,000 FEET",Jeshi,42,2764,['uk alternative hip hop'],43,2020-04-03,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Baby Powder,Jenevieve,48,1014,[],37,2020-03-25,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tension,Jayd Ink,38,6250,['deep pop r&b'],40,2020-03-06,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
In My Bones (feat. Kimbra & Tank and The Bangas),Jacob Collier,54,214393,"['indie soul', 'uk alternative pop']",60,2020-03-25,2020-04-06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Carry Me Home,KOKOROKO,52,89944,"['british jazz', 'indie jazz', 'indie soul']",54,2020-03-03,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORLD WE CREATED,Giveon,49,21219,"['alternative r&b', 'indie r&b', 'trap soul']",57,2020-03-27,2020-04-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My Year,MORGAN,47,752,[],41,2020-03-05,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Let a Man Do What He Wanna Do,Lee Fields,39,22994,"['funk', 'southern soul']",49,2020-03-12,2020-04-06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,53,75976,"['alternative r&b', 'indie r&b', 'indie soul']",61,2020-03-06,2020-04-06,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling Higher,Gaidaa,36,5319,"['arab alternative', 'sudanese pop']",44,2020-04-03,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where You Belong,Little Dragon,62,496557,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie r&b', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",67,2020-03-27,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100 Rounds,Frvrfriday,57,20691,"['canadian hip hop', 'trap soul']",50,2020-03-12,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Easy,Kali Claire,43,2284,['uk pop'],42,2020-03-27,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Going Out Of My Way (feat. Mr Eazi),M.O,61,201573,"['girl group', 'house', 'post-teen pop', 'tropical house', 'uk hip hop']",58,2020-03-06,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Vibe with Me,July 7,41,3669,['trap soul'],37,2020-03-06,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Fireflies,18YOMAN,38,489,[],32,2020-03-27,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's a Moot Point,Melanie Faye,59,21718,['bedroom soul'],52,2020-03-17,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,Melodiesinfonie,33,16634,"['chillhop', 'indie jazz', 'indie soul', 'jazz boom bap', 'lo-fi beats']",52,2020-04-03,2020-04-06,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mind,duendita,31,16693,"['alternative r&b', 'bedroom soul']",42,2020-04-01,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Don’t Wanna Go Outside,Zilo,35,9618,"['alternative r&b', 'bass trap', 'indie r&b', 'neo r&b']",37,2020-03-06,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Kerosene!,Yves Tumor,59,68001,"['art pop', 'chamber psych', 'chillwave', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indie r&b', 'indietronica']",59,2020-03-09,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Own Your Own,Yazmin Lacey,47,28360,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",51,2020-03-27,2020-04-06,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHAT WE DREW 우리가 그려왔던,Yaeji,47,209856,"['art pop', 'electropop', 'escape room', 'experimental house', 'indietronica']",61,2020-03-31,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lift Off,Tom Misch,62,611800,['indie soul'],72,2020-03-11,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kyiv,Tom Misch,61,611800,['indie soul'],72,2020-03-25,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,Tiana Blake,37,747,[],44,2020-03-30,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dragonball Durag,Thundercat,57,453321,"['afrofuturism', 'hip hop', 'indie soul']",71,2020-04-03,2020-04-06,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Snowchild,The Weeknd,83,19797025,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape From LA,The Weeknd,83,19797025,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-06,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartless - Remix,The Weeknd,55,19797025,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-04-02,2020-04-06,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perfect,Tank,53,479338,"['deep pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",64,2020-03-27,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ginny,Sylo Nozra,55,13219,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']",47,2020-03-11,2020-04-06,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hold It Down,Spencer.,46,16232,['bedroom pop'],48,2020-03-24,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home,Somni,48,2540,[],44,2020-03-27,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traingazing,Sam Wills,47,8252,"['indie r&b', 'neo r&b', 'uk contemporary r&b']",49,2020-03-04,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
EmOGs,Salaam Remi,35,14459,['hip hop'],63,2020-04-03,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Joyride,Rasharn Powell,39,1059,[],33,2020-03-05,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
THE SUN SHINES SO BRIGHT WITH YOU,ROMderful,33,7929,"['alternative r&b', 'indie r&b']",43,2020-03-28,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
True Colours,Eric IV,30,549,[],28,2020-04-01,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Give It Up 2 Me,Ojerime,38,2658,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']",36,2020-03-11,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Aquaself,Nightmares On Wax,49,284536,"['bleep techno', 'downtempo', 'electronica', 'indie jazz', 'indie soul', 'nu jazz', 'trip hop']",60,2020-03-10,2020-04-06,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QADIR - Single Version,Nick Hakim,39,91669,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",53,2020-03-31,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stay Alive,Mustafa,56,2108,[],45,2020-03-11,2020-04-06,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dawn at the Souk,Mr. Käfer,56,2195,"['chillhop', 'jazz boom bap']",53,2020-03-18,2020-04-06,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worth It (feat. Wiley),Monique Lawz,50,433,[],48,2020-03-09,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Lightning,Orion Sun,58,34028,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']",58,2020-03-13,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anything For You,Ledisi,44,340505,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",52,2020-04-03,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Stone Cold,Deb Never,60,26107,[],52,2020-03-14,2020-04-06,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.19,Childish Gambino,71,6140577,"['atl hip hop', 'pop rap', 'rap']",83,2020-03-22,2020-04-06,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just a boy,Alaina Castillo,65,26281,['pop'],61,2020-03-27,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Naked,Bickle,55,1189,[],41,2020-03-10,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Morocco feat. 6LACK,Alina Baraz,67,635642,"['alternative r&b', 'electropop', 'etherpop', 'pop']",72,2020-03-09,2020-04-06,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Facetime (with Durand Bernarr) - Remix,Ari Lennox,52,275153,"['alternative r&b', 'dmv rap', 'indie r&b', 'indie soul', 'pop', 'r&b']",71,2020-03-27,2020-04-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wonder Girl,BenjiFlow,43,4630,"['indie r&b', 'uk alternative hip hop']",41,2020-03-13,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Cardigan,Don Toliver,81,401513,"['hip hop', 'rap', 'trap']",83,2020-03-13,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wondering,Becky and the Birds,49,1307,[],38,2020-03-25,2020-04-06,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovely Lonely,Chloe Bodur,40,654,[],29,2020-03-18,2020-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WE LIKE THIS,Reef Loretto,22,130,[],11,2020-03-27,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karma,Reed Gaines,22,81,[],15,2020-03-26,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Really Want to See You Again,Raul Midon,35,28833,['contemporary vocal jazz'],39,2020-03-13,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Time Right Now,Reuben Isaac,17,34,[],15,2020-03-06,2020-04-06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Line,Reuben James,49,2400,[],38,2020-03-27,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl U Could Be Down 4,Bored Lord,27,493,['transpop'],19,2020-03-23,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shooting Star,Braxton Cook,44,24250,"['indie jazz', 'indie r&b', 'indie soul', 'neo r&b']",47,2020-03-27,2020-04-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Shoulder,Boomchild,40,698,[],32,2020-03-27,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everyday,Bluestaeb,44,12608,"['chillhop', 'indie deutschrap', 'jazz boom bap']",50,2020-03-12,2020-04-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cookout,Serena Isioma,52,1510,[],43,2020-03-18,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Close Your Eyes,Black Atlass,40,48540,['trap soul'],57,2020-04-03,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Huh,Scuti,27,489,[],23,2020-03-24,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APESHIT,Bree Runway,55,11258,"['escape room', 'hyperpop', 'indie r&b']",46,2020-03-05,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prayer,Bensbeendead.,38,614,[],31,2020-03-18,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tempo,Smino,54,341767,"['alternative r&b', 'hip hop', 'rap', 'underground hip hop']",71,2020-03-30,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinkin' Down,SoMo,54,593743,"['dance pop', 'deep pop r&b', 'pop', 'post-teen pop', 'r&b']",65,2020-03-09,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fractal Spirits - Moo Latte Remix,Soia,43,1444,['austrian indie'],30,2020-03-06,2020-04-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
