Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
I Grew Up,Austin Burke,46,10316,"['contemporary country', 'country pop']",50,2020-05-15,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Spur of the Moment,Kylie Frey,30,1720,[],30,2020-05-15,2020-05-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,65,3363132,"['contemporary country', 'country', 'country road', 'modern country rock']",81,2020-05-06,2020-05-26,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Day,Brett Eldredge,52,1109425,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-05-26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Better Off,Trace Adkins,58,1506313,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",67,2020-03-20,2020-05-26,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
I Need Love,Blanco Brown,54,98804,['country rap'],70,2020-03-13,2020-05-26,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,Sam Hunt,70,1793002,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-26,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Helluva Band In Heaven,Jason Blaine,36,20894,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ringside,Grayson Rogers,21,3006,[],16,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Once In a Lifetime,Mac McAnally,27,511,[],36,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
If I’m Being Honest,Dan Smalley,35,501,[],25,2020-03-20,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Never Have I Ever,Danielle Bradbery,56,188106,"['contemporary country', 'country', 'country pop', 'pop']",62,2020-05-08,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Someone You Loved,Mitchell Tenpenny,59,141544,"['contemporary country', 'heartland rock']",70,2020-05-01,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Slow Down,Gone West,56,17172,"['contemporary country', 'country pop']",52,2020-03-03,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hard To Forget,Sam Hunt,73,1793002,"['contemporary country', 'country pop']",79,2020-04-03,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Turn Up,Easton Corbin,51,652871,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-05-15,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Grew Up On That,High Valley,59,94019,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",59,2020-03-13,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,59,3719228,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Do Si Do (feat. Blanco Brown),Diplo,69,2234113,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghost Town,Mike Ryan,46,32694,"['contemporary country', 'red dirt', 'texas country']",57,2020-05-15,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Heartbeat Higher (feat. Sarah Buxton),Eric Paslay,42,355577,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",56,2020-05-08,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Julianna Calm Down,Dixie Chicks,60,965331,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Song About You,Sam Grow,51,5480,['country pop'],45,2020-04-17,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Second Guessing - From Songland,Florida Georgia Line,62,3719228,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-18,2020-05-26,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New Set of Wings,Pam Tillis,26,193537,"['contemporary country', 'country', 'country dawn']",56,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Going Going Gone,Ryan Griffin,53,7026,"['contemporary country', 'country pop']",48,2020-03-27,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Here,Mitchell Tenpenny,58,141544,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paradise,Haley Mae Campbell,30,2494,"['contemporary country', 'country pop']",35,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,52,228678,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Midnight Sun,Jordan Brooker,22,1562,['country pop'],42,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Always and Never,Zac Brown,43,12844,[],50,2020-05-07,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,63,875531,"['contemporary country', 'country', 'country road', 'modern country rock']",70,2020-03-27,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Think About You,Alana Springsteen,56,3080,['country pop'],52,2020-03-20,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,773650,"['contemporary country', 'pop', 'post-teen pop']",77,2020-03-20,2020-05-26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Trainwreck,Ashland Craft,50,2506,"['contemporary country', 'country pop']",41,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Optimist,Kelleigh Bannen,30,11377,"['contemporary country', 'country dawn', 'country pop']",34,2020-05-15,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Heart Stop,Turbo,50,951,[],38,2020-05-01,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Last Time I Say Sorry,Kane Brown,73,2488376,"['contemporary country', 'country road']",81,2020-03-27,2020-05-26,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Somebody's Summer,Jordan Rager,40,20784,"['contemporary country', 'country pop', 'deep talent show']",47,2020-05-22,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1109425,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-05-26,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In My Veins,Lauren Alaina,56,362536,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lost,Jordan Brooker,50,1562,['country pop'],42,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,55,250192,['contemporary country'],73,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Song I Know,17 Memphis,40,3533,['country pop'],38,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Pink Umbrella Drinks,Cooper Alan,22,1338,[],31,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Easy Goin,Clay Walker,54,651895,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-04-24,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hometown,Logan Mize,58,55793,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-05-26,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Woman in It,Cash Campbell,36,6039,['country pop'],42,2020-05-01,2020-05-26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost Of You,JoLivi,18,952,[],11,2020-05-22,2020-05-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,45,3412,['country pop'],49,2020-04-17,2020-05-26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,49,25895,"['contemporary country', 'country pop']",47,2020-03-06,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tourist In This Town,Maddie & Tae,46,534203,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Take,Kristin Carter,32,441,[],28,2020-04-24,2020-05-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Friends Don't,Maddie & Tae,60,534203,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rain Down,Lakeview,43,563,[],40,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,114529,['texas country'],68,2020-04-11,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lonely as Hell,Logan Murrell,36,443,[],28,2020-05-15,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mattress On The Floor,Mo Pitney,33,19294,[],42,2020-05-15,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Overgrown,Kody West,45,18432,"['red dirt', 'texas country']",53,2020-03-27,2020-05-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,51,36188,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Southpaw,Kip Moore,58,875531,"['contemporary country', 'country', 'country road', 'modern country rock']",70,2020-04-17,2020-05-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Day,Lucy May Walker,37,3624,[],30,2020-04-17,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ground I Grew Up On,Laine Hardy,57,46695,[],51,2020-04-10,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Angel in White Unaware,Michael Shynes,22,4014,[],56,2020-05-22,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Better in Blue Jeans - Radio Edit,Laura Oakes,25,1382,['british country'],27,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Too Late,Leaving Austin,37,4596,"['contemporary country', 'country pop']",36,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drinking 'Bout You,Matt Williams,40,5016,[],33,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,43,18341,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Getcha,Matt Lang,39,7092,['canadian contemporary country'],41,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,34,236,[],21,2020-03-06,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sharing You,Livy Jeanne,43,3635,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",35,2020-05-06,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slow Drowning,Mabes,51,4239,[],54,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Backwards,Lauren Hall,25,141,[],14,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,42,367417,"['country', 'country road', 'country rock']",60,2020-04-17,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hey World,Lee Brice,54,1248920,"['contemporary country', 'country', 'country road', 'modern country rock']",75,2020-05-15,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kiss Kiss,Madeline Merlo,39,17726,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,36,17726,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-05-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Die From A Broken Heart,Maddie & Tae,64,534203,"['contemporary country', 'country', 'country pop']",68,2020-04-10,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ain't That Hard,Lauren Jenkins,37,7757,"['contemporary country', 'country pop']",32,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dance Floor,17 Memphis,33,3533,['country pop'],38,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Different ‘Round Here - Acoustic,Riley Green,50,160280,"['contemporary country', 'country road']",71,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,39,19458,[],44,2020-04-24,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wrecked Everything,The Viper Creek Band,35,2760,['australian country'],29,2020-03-20,2020-05-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,40,791,[],29,2020-03-11,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Sweet Baby,Thieving Birds,45,7664,"['red dirt', 'texas country']",41,2020-04-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No Brakes,The Wolfe Brothers,53,12873,['australian country'],48,2020-04-17,2020-05-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dock Rock,The Washboard Union,48,18377,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,34,18377,"['canadian contemporary country', 'canadian country', 'washboard']",47,2020-04-24,2020-05-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Over Your Body,The Wandering Hearts,28,12134,"['british country', 'uk americana']",37,2020-05-21,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Low Life,The Prairie States,28,468,['alberta country'],22,2020-05-01,2020-05-26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Came Close,Nikita Karmen,36,3436,['country pop'],33,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Got This,The McClymonts,50,21254,"['australian country', 'australian pop', 'country dawn']",45,2020-03-13,2020-05-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Heart,The McClymonts,43,21254,"['australian country', 'australian pop', 'country dawn']",45,2020-05-08,2020-05-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
