Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
One Day,Jackson Michelson,54,7223,['country pop'],47,2020-03-06,2020-05-01,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Wild World,Kip Moore,64,861057,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-03-27,2020-05-01,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Like A Cowboy,Parker McCollum,63,65956,"['contemporary country', 'texas country']",66,2020-04-10,2020-05-01,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
I Don't Need To Know,Maddie & Tae,56,518389,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Record High,Sykamore,42,1006,"['alberta country', 'canadian contemporary country']",32,2020-04-03,2020-05-01,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
If I Can't Have You,Sara Evans,45,731089,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",59,2020-03-20,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Do Si Do (feat. Blanco Brown),Diplo,72,2218388,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard To Forget,Sam Hunt,72,1772263,"['contemporary country', 'country pop']",80,2020-04-03,2020-05-01,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,46,214,[],32,2020-03-13,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kiss Kiss,Madeline Merlo,34,17209,"['canadian contemporary country', 'contemporary country', 'country pop']",41,2020-04-24,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Send It My Way,Shawn Austin,37,4348,"['canadian contemporary country', 'canadian country', 'country pop']",39,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,55,44667,[],51,2020-04-10,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Here,Mitchell Tenpenny,59,134646,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Eat, Drink & Dream",Drake White,49,59676,['contemporary country'],53,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Before You,Drew Baldridge,54,15771,"['contemporary country', 'country pop']",47,2020-03-26,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Eyes Closed,Lakeview,44,272,[],39,2020-03-27,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Helluva Band In Heaven,Jason Blaine,32,20556,"['canadian contemporary country', 'canadian country', 'country pop', 'country road', 'modern country rock']",36,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
So Good,ESSEX COUNTY,50,186,[],37,2020-03-27,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Easy Goin,Clay Walker,46,636083,"['contemporary country', 'country', 'country road', 'modern country rock']",61,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Going Going Gone,Ryan Griffin,52,6782,"['contemporary country', 'country pop']",47,2020-03-27,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Close,Jade Eagleson,44,7300,['canadian contemporary country'],48,2020-04-24,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOOTS,HARDY,0,31962,['contemporary country'],68,2020-05-01,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Northern Star,High Valley,0,91884,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",58,2020-05-01,2020-05-01,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lost,Jordan Brooker,41,1500,['country pop'],39,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Good Love and Good Whiskey,Teddy Robb,42,3286,['country pop'],49,2020-04-17,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Detours,Jordan Davis,64,235911,['contemporary country'],72,2020-03-27,2020-05-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southpaw,Kip Moore,59,861057,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-04-17,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
No Brakes,The Wolfe Brothers,50,12606,['australian country'],47,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Polaroid,Keith Urban,60,3650994,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",77,2020-04-24,2020-05-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where the Heart Is,Brett Eldredge,55,1094144,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Chasing,Twinnie,44,2929,['country pop'],43,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Happy Does,Kenny Chesney,17,2902214,"['contemporary country', 'country', 'country road']",78,2020-05-01,2020-05-01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Sunshine Girl - One World: Together At Home,Various Artists,47,882470,[],0,2020-04-19,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Higher Love - One World: Together At Home,Various Artists,68,882470,[],0,2020-04-19,2020-05-01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Everybody's Got a Story,Chevel Shepherd,52,4779,[],41,2020-03-20,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Trash My Heart,Walker Hayes,49,219520,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",64,2020-04-24,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In My Veins,Lauren Alaina,58,354447,"['contemporary country', 'country', 'country dawn', 'country road']",74,2020-03-06,2020-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Take,Kristin Carter,28,389,[],29,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Trainwreck,Ashland Craft,42,2334,"['contemporary country', 'country pop']",37,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Whiskey On The Table,Alex Hall,54,898,[],45,2020-03-27,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Cowboy Cool,William Michael Morgan,49,30200,"['contemporary country', 'country pop']",48,2020-04-17,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,71,5192892,"['contemporary country', 'country', 'country road']",80,2020-03-13,2020-05-01,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,69,764975,"['contemporary country', 'pop', 'post-teen pop']",78,2020-03-20,2020-05-01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Woah Down,Chingy,38,509046,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",62,2020-04-24,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Six Feet Apart,Luke Combs,0,2702006,['contemporary country'],86,2020-05-01,2020-05-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Canvas,Christie Huff,48,1278,['country pop'],40,2020-04-03,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Talking To God,Chrissy Metz,54,2642,[],43,2020-04-03,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Me on You,Teddy Robb,53,3286,['country pop'],49,2020-03-20,2020-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Most Beautiful Things,Tenille Townes,58,41197,"['alberta country', 'contemporary country', 'country pop']",63,2020-04-05,2020-05-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
You Make It Hard,Hot Country Knights,41,4504,[],46,2020-04-24,2020-05-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Waiting for the Sun,My Sun and Stars,28,18597,[],44,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slow Drowning,Mabes,0,3447,[],55,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Drinking 'Bout You,Matt Williams,0,4784,[],31,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Better in Blue Jeans - Radio Edit,Laura Oakes,0,1335,['british country'],27,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Loving You Is Killing Me,Maddie Larkin,30,761,[],25,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,69,574322,"['dance pop', 'pop', 'post-teen pop']",80,2020-03-20,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25656,"['contemporary country', 'country pop']",48,2020-03-06,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Even If You Missed Me,Nikita Karmen,41,3305,['country pop'],31,2020-04-10,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
If You Never Broke My Heart,Madeline Merlo,23,17209,"['canadian contemporary country', 'contemporary country', 'country pop']",41,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hot Mess,Nice Horse,30,1756,['alberta country'],20,2020-03-06,2020-05-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Too Late,Leaving Austin,0,4487,"['contemporary country', 'country pop']",34,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,45,17491,"['arkansas country', 'contemporary country', 'country pop']",64,2020-03-13,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Grew Apart,Logan Mize,0,54491,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",60,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Burning Star,Pam Tillis,28,188371,"['country', 'country dawn']",57,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,31,17209,"['canadian contemporary country', 'contemporary country', 'country pop']",41,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blue Lights,Murphy Elmore,38,11895,"['contemporary country', 'country pop']",53,2020-04-20,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Day,Lucy May Walker,36,3580,[],32,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Princess,Lena Stone,22,1667,['country pop'],23,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ballad Of Jed,MAMA KUSH,24,21,[],12,2020-04-20,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Recycled,Mae Estes,32,300,[],23,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Out of My Hands,Lena Stone,30,1667,['country pop'],23,2020-04-06,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Go To,Lexie Hayden,24,1816,[],30,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Right Now With You,Mo Pitney,38,19033,[],44,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Let The Mermaids Flirt With Me,Logan Ledger,37,1897,"['alternative country', 'deep new americana', 'indie folk', 'roots americana']",39,2020-04-03,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,33,230,[],20,2020-03-06,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It Didn't,Madeline Merlo,24,17209,"['canadian contemporary country', 'contemporary country', 'country pop']",41,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Song I Know,17 Memphis,30,3378,['country pop'],37,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
When I Say Amen,Rachel Wammack,37,5889,"['contemporary country', 'country pop']",40,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Circles,The Cadillac Three,50,105508,"['contemporary country', 'modern southern rock']",60,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,52,20978,"['australian country', 'australian pop', 'country dawn']",44,2020-03-13,2020-05-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Low Life,The Prairie States,0,430,['alberta country'],21,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mommas,The Swon Brothers,0,37528,"['contemporary country', 'country pop', 'oklahoma country']",38,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If She Only Knew,The Washboard Union,25,17945,"['canadian contemporary country', 'canadian country', 'washboard']",48,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dock Rock,The Washboard Union,31,17945,"['canadian contemporary country', 'canadian country', 'washboard']",48,2020-04-24,2020-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Sweet Baby,Thieving Birds,44,7518,"['red dirt', 'texas country']",40,2020-04-08,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cold Beer Night,Tim Dugger,28,1919,['modern country rock'],35,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What's Up Cuz,Toby Keith,54,1231137,"['contemporary country', 'country', 'country road', 'oklahoma country']",72,2020-04-03,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,38,784,[],27,2020-03-11,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
If I'm Being Honest,TracieLynn,34,156,[],35,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rainy Day,Travis Collins,0,12110,"['australian country', 'classic australian country']",43,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Forgot About You,Triston Marez,44,8230,"['red dirt', 'texas country']",47,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chasing,Twinnie,43,2929,['country pop'],43,2020-04-14,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,48,3467,[],44,2020-03-13,2020-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brother,Tyler Braden,0,9389,['country pop'],49,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rollin Stoned II,Upchurch,55,603466,"['contemporary country', 'country rap', 'redneck']",75,2020-04-20,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rainbow - One World: Together At Home,Various Artists,54,882470,[],0,2020-04-19,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saving For A Rainy Night,Walker Montgomery,38,6093,"['contemporary country', 'country pop']",43,2020-04-17,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hold Space,Ward Thomas,0,28364,['british country'],50,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Something You Ain't Ever Had,Waterloo Revival,38,12989,"['contemporary country', 'country pop']",44,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Every Time It's Raining,Western Centuries,32,3807,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'roots americana', 'western americana']",37,2020-04-03,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drunk As Fuck,Wheeler Walker Jr.,0,159277,"['outlaw country', 'redneck']",63,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I'd Rather Be Alone,Whitney Rose,29,7128,"['alternative country', 'austin singer-songwriter', 'canadian contemporary country', 'indie folk', 'new americana', 'roots americana']",37,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After All These Beers,The Lost Trailers,27,11532,"['country', 'country road', 'modern country rock']",34,2020-04-14,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Paper Airplanes,Taylor Acorn,40,11394,"['contemporary country', 'country pop']",50,2020-04-24,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ground Me,Rachele Lynae,0,6909,[],32,2020-05-01,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
My Dogs Are Home,Tara Thompson,33,4848,['country pop'],24,2020-04-03,2020-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
