Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Talkin' About Last Night,Steven Lee Olsen,32,8981,"['canadian contemporary country', 'canadian country']",38,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,19,8981,"['canadian contemporary country', 'canadian country']",38,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bad Woman,Ruthie Collins,27,5023,['country pop'],27,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,41,28017,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Bit of That,Matt Gatewood,25,206,[],13,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Going Going Gone,Maddie Wilson,32,11114,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Long Walk,Brandy Clark,39,35752,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heavy,Brittany Moore,27,215,[],23,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,33,127,[],29,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fly Away,Caitlyn Smith,32,23673,"['contemporary country', 'country pop']",53,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Can't,Caitlyn Smith,32,23673,"['contemporary country', 'country pop']",53,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sanctuary - Live,Charles Esten,18,17825,['country pop'],45,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It's About Time,Craig Campbell,39,222363,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",52,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Then There's You,David James,25,1912,"['canadian contemporary country', 'canadian country', 'manitoba country']",37,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
If I Were You,David James,36,1912,"['canadian contemporary country', 'canadian country', 'manitoba country']",37,2020-03-06,2020-03-16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,39,2928,['red dirt'],41,2020-03-04,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Heartbreak Anytime,Five Roses,19,263,['canadian contemporary country'],19,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Even If,Holloway Road,11,996,"['british country', 'uk americana']",26,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ride It Out,Jaden Hamilton,43,1856,[],32,2020-03-06,2020-03-16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad Love,Alyssa Micaela,31,5076,['country pop'],27,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Safe Place to Break,Josh David,2,30,[],10,2020-03-06,2020-03-16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,20,1521,['country dawn'],36,2020-03-13,2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
