Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,Akustischer Fruhling,All New Indie,Apero,Arkada Calsın,Cafe Libros,Coffee and Chill,Feelgood Indie,Fresh Finds,Fresh Folk,Front Left,Fruhlings Chillout,Fruhlingsgefuhle,Gentle Acoustic,Hanging Out and Relaxing,Indie Pop,Indie Stage,Infinite Acoustic,Its ALT Good!,Lorem,Lost In The Woods,Melancolia Indie,MostBeautifulSongsintheWorld,OFF POP,POLLEN,Rockin Vibes,Roots Rising,The Indie List,The New Alt,The Stress Buster,Totally Alt,Totally Stress Free,Ultimate Indie,Van Life,Wake Up and Smell the Coffee,Wild and Free,Young & Free,Your Coffee Break,Your Office Stereo
Aries (feat. Peter Hook and Georgia),Gorillaz,59,5386729,"['alternative hip hop', 'art pop']",81,2020-04-09,2020-04-12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Stuck On You,RAC,62,126898,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nu disco', 'shimmer pop', 'vapor soul']",62,2020-03-11,2020-04-12,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn Bridge To Chorus,The Strokes,64,3158605,"['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",78,2020-04-06,2020-04-12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Jesus Christ 2005 God Bless America,The 1975,53,3934865,"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",80,2020-04-03,2020-04-12,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Save Your Tears,The Weeknd,86,19922535,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homebody,Kamal.,60,1904,[],47,2020-03-04,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Still Life (feat. Joseph),Henry Jamison,58,46755,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'new americana', 'pop folk', 'stomp and holler', 'vermont indie']",61,2020-02-28,2020-04-12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Helen,Oliver Malcolm,57,2571,[],51,2020-03-26,2020-04-12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonely Star,Oh Wonder,63,887669,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop']",74,2020-04-03,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still Here,Kllo,44,59908,"['alternative r&b', 'aussietronica', 'electropop', 'indie r&b', 'indie soul', 'indietronica', 'vapor soul']",56,2020-04-02,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Held Down,Laura Marling,51,349243,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",62,2020-04-05,2020-04-12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can’t Do Much,Waxahatchee,52,89537,"['alabama indie', 'art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie punk', 'indie rock', 'noise pop', 'stomp and holler']",62,2020-03-16,2020-04-12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lys (feat. Menke),Christian Löffler,57,136389,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'organic electronic']",63,2020-03-12,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On the Floor - Edit,Perfume Genius,57,229271,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie']",61,2020-03-16,2020-04-12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hold It Together,The Marías,63,264730,"['bedroom pop', 'indie pop', 'la indie']",66,2020-03-06,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Stone Cold,Deb Never,60,26748,[],52,2020-03-14,2020-04-12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Running Red Lights (feat. Rivers Cuomo & Pink Siifu),The Avalanches,62,277355,"['alternative dance', 'australian alternative rock', 'australian dance', 'big beat', 'collage pop', 'electronica', 'indietronica', 'new rave']",61,2020-03-18,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Lost Angeles,The Aces,46,112812,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica']",56,2020-04-06,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Direct Sunlight,TOPS,19,75815,"['art pop', 'chillwave', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'neo-psychedelic', 'quebec indie', 'shiver pop']",58,2020-03-25,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Stella Brown,Jelani Aryeh,58,20513,"['alternative r&b', 'bedroom soul']",51,2020-04-03,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hold It Down,Spencer.,52,16543,['bedroom pop'],49,2020-03-24,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dear April (Side A - Acoustic),Frank Ocean,76,5539851,"['alternative r&b', 'lgbtq+ hip hop', 'neo soul', 'pop']",85,2020-04-03,2020-04-12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home,Somni,52,2703,[],45,2020-03-27,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,Intelligency,61,1671,['belarusian indie'],48,2020-04-03,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
when i look at you.,Rosie Carney,51,26519,"['chamber pop', 'indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'new americana']",61,2020-03-13,2020-04-12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Steps,HAIM,62,895653,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",69,2020-03-03,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
The Steps,HAIM,63,895653,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",69,2020-03-03,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Why Do People Grow (Long for the Day When I Had That Flip Phone),Huron John,49,4057,['bedroom pop'],47,2020-04-02,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wondering,Becky and the Birds,50,1346,[],38,2020-03-25,2020-04-12,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning,Orion Sun,58,35170,"['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']",59,2020-03-13,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lonely After,Yumi Zouma,48,75199,"['art pop', 'chillwave', 'christchurch indie', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indie soul', 'indietronica', 'nz pop', 'shimmer pop', 'vapor soul']",59,2020-03-13,2020-04-12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiet motions,mxmtoon,64,665201,"['bedroom pop', 'indie pop', 'lo-fi beats', 'pop']",74,2020-03-12,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happiness In Liquid Form,Alfie Templeman,43,31453,['english indie rock'],50,2020-04-07,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDK You Yet,Alexander 23,59,35803,"['indie r&b', 'indietronica', 'pop']",68,2020-04-09,2020-04-12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multiply,Love Fame Tragedy,52,14687,['english indie rock'],48,2020-03-19,2020-04-12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Buzz,Maddie Medley,48,2413,['nashville singer-songwriter'],37,2020-03-06,2020-04-12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strawberry Privilege,Yves Tumor,57,71455,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indie r&b', 'indietronica']",62,2020-04-03,2020-04-12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sober,Aquilo,61,218439,"['chamber pop', 'indie anthem-folk', 'indie cafe pop', 'vapor soul']",63,2020-03-04,2020-04-12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Black Licorice,Peach Pit,62,255967,"['indie garage rock', 'indie pop', 'modern alternative rock', 'modern rock', 'vancouver indie']",69,2020-03-06,2020-04-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Things Won't Go My Way,Peach Tree Rascals,61,35769,"['alternative r&b', 'indie r&b']",60,2020-03-27,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Is A Drug,Empress Of,51,76312,"['alternative r&b', 'art pop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'etherpop', 'experimental pop', 'hyperpop', 'indietronica', 'shiver pop', 'vapor soul']",64,2020-03-31,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pretty Lady,Tash Sultana,55,1038449,['australian reggae fusion'],69,2020-04-09,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Wanna Ride,Porches,54,73336,"['art pop', 'chillwave', 'electropop', 'indie rock', 'indietronica']",55,2020-03-13,2020-04-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple,Thao & The Get Down Stay Down,49,52195,"['indie pop', 'stomp and holler']",44,2020-03-10,2020-04-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Peaches (Text Voter XX to 40649),grandson,62,473890,"['modern alternative rock', 'modern rock', 'rock']",72,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Whole Lotta (Text Voter XX to 40649),grandson,58,473890,"['modern alternative rock', 'modern rock', 'rock']",72,2020-03-27,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Daydream,The Aces,63,112812,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica']",56,2020-03-04,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Battered & Bruised,Circa Waves,54,194571,"['english indie rock', 'indie surf', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",63,2020-03-11,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cz,Mk.gee,56,28525,"['indie soul', 'vapor soul']",53,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Right,Mac Miller,73,4201266,"['hip hop', 'pittsburgh rap', 'rap']",86,2020-03-19,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What She Said,MOSSS,55,10493,[],50,2020-03-27,2020-04-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Overlord,Dirty Projectors,52,198045,"['art pop', 'brooklyn indie', 'chamber pop', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'noise pop']",55,2020-02-26,2020-04-12,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sleep Talk,Patricia Lalor,43,4398,[],36,2020-03-20,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Cyanide,Creeper,51,41349,"['modern alternative rock', 'pop punk', 'southampton indie']",46,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Pastel Pink,Crisaunt,57,15363,[],53,2020-03-13,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drive,Cub Sport,53,90286,"['australian hip hop', 'australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",60,2020-03-27,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing Out,The Ivy,49,13423,"['hopebeat', 'indie poptimism', 'indietronica']",46,2020-03-27,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Search For Life,Dirty Projectors,49,198045,"['art pop', 'brooklyn indie', 'chamber pop', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'noise pop']",55,2020-03-24,2020-04-12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caution - Radio Edit,The Killers,74,5267986,"['modern rock', 'permanent wave', 'rock']",80,2020-03-12,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Give Me Another Chance,Empress Of,55,76312,"['alternative r&b', 'art pop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'etherpop', 'experimental pop', 'hyperpop', 'indietronica', 'shiver pop', 'vapor soul']",64,2020-03-03,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stay Alive,Mustafa,58,2586,[],46,2020-03-11,2020-04-12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seen It All,Everyone You Know,54,22952,['london indie'],55,2020-03-13,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"People, I've been sad",Christine and the Queens,59,477458,"['art pop', 'electropop', 'metropopolis', 'shimmer pop']",67,2020-02-27,2020-04-12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still the Same (feat. Boy In Space),SHY Martin,67,133564,"['electropop', 'indie poptimism', 'norwegian pop', 'pop', 'pop edm', 'post-teen pop', 'swedish electropop', 'tropical house']",71,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Combat,Hazel English,51,45218,"['indie rock', 'oakland indie']",51,2020-03-04,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Strange Clouds,ufo ufo,52,3737,"['la pop', 'modern alternative rock', 'modern rock']",44,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Falling Asleep At The Wheel,Holly Humberstone,65,6233,[],53,2020-03-19,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pressure Love,Safario,36,3002,['norwegian pop rap'],31,2020-04-03,2020-04-12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sleeping Sound,Hanging Valleys,32,2869,"['indie anthem-folk', 'pop folk']",36,2020-02-28,2020-04-12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skin Care Tutorial 2020,tobi lou,57,160892,['alternative r&b'],69,2020-04-03,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In August,Half Waif,43,14762,"['art pop', 'experimental pop', 'indie folk', 'indie rock', 'small room']",44,2020-03-18,2020-04-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK OK,HOKO,54,542,[],40,2020-02-26,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Big Shot,IRONTOM,45,10966,['modern alternative rock'],41,2020-03-06,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
By Myself,Maya Hawke,51,18548,[],40,2020-03-18,2020-04-12,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The River,Goth Babe,57,73945,"['indie garage rock', 'indie pop', 'modern rock', 'vapor soul']",61,2020-02-28,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Woo!,Remi Wolf,38,12251,['alternative r&b'],50,2020-04-08,2020-04-12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lessons,mxmtoon,53,665201,"['bedroom pop', 'indie pop', 'lo-fi beats', 'pop']",74,2020-04-09,2020-04-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeroplane Bathroom,Gordi,42,29407,['australian electropop'],52,2020-03-23,2020-04-12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
