Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_360_Dance,_All_Night_Dance_Party,_Bass_Arcade,_Bass_Explosion,_Beast_Mode,_Cardio,_Chillout_Lounge,_Club_Beats,_Dance_Hits,_Dance_Party,_Dance_Rising,_Electro_Chill,_Electronic_Circus,_Electronic_Rising,_Fit_mit_Beat,_Friday_Cratediggers,_Friday_Funday,_Groove_Theory,_Happy_Beats,_Happy_Dance,_Heart_Beats,_House_is_a_Feeling,_Impulso_Creativo,_Just_Chill,_Lounge_Soft_House,_Lowkey_Tech,_Main_Stage,_Massive_Dance_Hits,_Maximum,_Metropolis,_Motivation_Mix,_Motivation_pour_le_sport,_Night_Rider,_Organica,_Partyhymnen,_Pepplatar_till_traningspasset,_Power_Hour,_Running_UK,_Stimmungsmacher,_Techno_Bunker,_Traning,_UK_House_Music,_Wake_Up_Happy,_Wochenende,_Workout_Beats,_You_Can_Do_It,_Young___Free,_mint,_mint_Canada
Secrets,Regard,81,70590,['pop edm'],80,2020-04-24,2020-06-01,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
I'm Just Feelin' (Du Du Du),Imanbek,77,20475,[],86,2020-05-01,2020-06-01,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Creep,R3HAB,77,1987581,"['big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",84,2020-03-20,2020-06-01,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Higher Ground (feat. John Martin),Martin Garrix,77,13167565,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",85,2020-05-14,2020-06-01,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
Never Let Me Down,VIZE,76,29105,"['edm', 'german dance', 'tropical house']",78,2020-04-24,2020-06-01,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Hold Me Close (feat. Ella Henderson),Sam Feldt,76,507729,"['dance pop', 'edm', 'pop', 'pop edm', 'tropical house']",81,2020-03-27,2020-06-01,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Weekend,LIZOT,72,17003,"['deep tropical house', 'german dance', 'german pop', 'pop edm', 'tropical house']",66,2020-03-27,2020-06-01,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Aftertaste,Loud Luxury,65,314462,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",77,2020-03-27,2020-06-01,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Body Pump,Aluna,62,2012,[],53,2020-04-30,2020-06-01,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
I'll Wait,Kygo,82,6325383,"['edm', 'pop', 'tropical house']",90,2020-04-03,2020-06-01,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Bad,Don Diablo,73,1593703,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'progressive electro house', 'tropical house']",77,2020-03-20,2020-06-01,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Details (feat. Boy Matthews),Oliver Heldens,70,849694,"['big room', 'dance pop', 'edm', 'electro house', 'future house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",77,2020-04-17,2020-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
House Arrest,Sofi Tukker,69,365830,['electropop'],73,2020-05-15,2020-06-01,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lose You,Tiësto,72,4958466,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'trance', 'tropical house']",84,2020-05-15,2020-06-01,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
I Leave Again,Petit Biscuit,69,734609,"['new french touch', 'tropical house']",74,2020-05-20,2020-06-01,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENERGY - Edit,Disclosure,67,1736542,"['house', 'pop', 'tropical house', 'uk dance']",82,2020-05-21,2020-06-01,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Somebody's Watching Me,Chico Rose,69,9349,"['big room', 'deep big room', 'electro house']",65,2020-04-17,2020-06-01,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drown (feat. Clinton Kane),Martin Garrix,81,13167565,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",85,2020-02-27,2020-06-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nothing Really Matters,Tiësto,74,4958466,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'trance', 'tropical house']",84,2020-04-17,2020-06-01,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chemicals,SG Lewis,70,184091,"['alternative r&b', 'edm', 'electropop', 'indie soul', 'indietronica', 'new french touch', 'tropical house', 'vapor soul']",69,2020-04-24,2020-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Me Provocas,Dynoro,72,187770,"['edm', 'tropical house']",76,2020-04-03,2020-06-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Rain On Me (with Ariana Grande),Lady Gaga,93,11909287,"['dance pop', 'pop', 'post-teen pop']",93,2020-05-22,2020-06-01,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Only The Gods (feat. Anabel Englund),Disciples,62,186104,"['deep groove house', 'disco house', 'edm', 'house', 'tropical house', 'uk dance']",68,2020-04-17,2020-06-01,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
In The Night,Joy Club,60,470,[],50,2020-03-06,2020-06-01,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
