Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Second Guessing - From Songland,Florida Georgia Line,70,3750781,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-05-22,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Sam Hunt,69,1806607,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Close,Jade Eagleson,58,8375,['canadian contemporary country'],51,2020-04-24,2020-06-11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bad Together,Riley Roth,32,724,[],30,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,258890,['contemporary country'],74,2020-05-22,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,62,884631,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,66,777265,"['contemporary country', 'pop']",77,2020-03-20,2020-06-11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Together We're Strong,Kansas Stone,46,411,['canadian contemporary country'],34,2020-05-29,2020-06-11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,71,2531407,"['contemporary country', 'country road']",82,2020-03-27,2020-06-11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Fall in Love,Josh Kerr,35,930,['country pop'],32,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Hometown,Logan Mize,56,56421,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-03-13,2020-06-11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Luckiest,Josh Abbott Band,53,173111,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Somebody's Summer,Jordan Rager,46,20947,"['contemporary country', 'country pop', 'deep talent show']",48,2020-05-22,2020-06-11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grew Apart,Logan Mize,60,56421,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-05-01,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heatin' Up My Summer,Renee Blair,34,2756,"['contemporary country', 'country pop']",34,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,795903,"['contemporary country', 'country', 'country dawn', 'country road']",62,2020-05-04,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The World Goes On,Jamie O'Neal,45,75256,"['contemporary country', 'country', 'country dawn', 'country road']",43,2020-05-29,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,59,2243467,"['bmore', 'edm', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seventeen,Ian McConnell,35,683,[],38,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ghost Town,Mike Ryan,51,33195,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Here,Mitchell Tenpenny,57,145197,"['contemporary country', 'heartland rock']",70,2020-04-10,2020-06-11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Love The Thorns,Gwen Levey and The Breakdown,30,54,[],18,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slow Down,Gone West,56,17867,"['contemporary country', 'country pop']",53,2020-03-03,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dangerous,Shawn Austin,36,4801,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-05-29,2020-06-11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Here And Now,Kenny Chesney,69,2974362,"['contemporary country', 'country', 'country road']",80,2020-05-01,2020-06-11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tell the People,Brett James,35,271,[],40,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Comin' Home,The Desert City Ramblers,32,105,[],22,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Hard Days,Brantley Gilbert,59,1947769,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1118215,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-11,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All My Friends Drink Beer,Craig Campbell,54,230700,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",56,2020-05-08,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Drive,Cory Marks,41,21799,[],53,2020-06-05,2020-06-11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Would Be Over Me Too,Tyler Joe Miller,5,547,['contemporary country'],45,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Woman in It,Cash Campbell,30,6144,['country pop'],43,2020-05-01,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Halfway Fell,Christie Huff,38,1399,['country pop'],38,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Good To You,The Swon Brothers,39,37702,"['contemporary country', 'country pop', 'oklahoma country']",41,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tie Dye,Alyssa Micaela,31,5333,['country pop'],28,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
All Night,Brothers Osborne,58,657542,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-11,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ain't the Only Hell (My Momma Raised),Allie Colleen,32,1960,[],26,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,47,563,['country pop'],40,2020-05-01,2020-06-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Think About You,Alana Springsteen,56,3215,['country pop'],52,2020-03-20,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Bartender,Cady Groves,50,32244,"['alternative pop rock', 'neon pop punk', 'pop emo']",48,2020-05-29,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hell Bent,Clint Black,48,511902,"['country', 'country road', 'country rock']",62,2020-05-29,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Salt and Lime,Clare Dunn,53,31644,"['contemporary country', 'country pop']",53,2020-05-22,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Never Seen Me Like This,Aaron Pritchett,27,37238,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road']",46,2020-06-05,2020-06-11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Someone to Someone,Ward Thomas,42,29008,['british country'],50,2020-05-29,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Send It My Way,Shawn Austin,45,4801,"['canadian contemporary country', 'canadian country', 'country pop']",42,2020-04-17,2020-06-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tourist In This Town,Maddie & Tae,46,543159,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Friends Don't,Maddie & Tae,61,543159,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Once In a Lifetime,Mac McAnally,43,2254,[],36,2020-05-22,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heart Stop,Turbo,49,1016,[],37,2020-05-01,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kiss Kiss,Madeline Merlo,42,17984,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It Didn't,Madeline Merlo,35,17984,"['canadian contemporary country', 'contemporary country', 'country pop']",43,2020-04-24,2020-06-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Help Myself,Maggie Rose,37,26419,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Reason,Maoli,42,37793,"['jawaiian', 'polynesian pop']",54,2020-05-22,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I Found Another You (& She Hates Me Too),Mark Chesnutt,41,372942,"['country', 'country road', 'country rock']",60,2020-04-17,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Round and Round,Troy Cartwright,48,6472,['country pop'],59,2020-04-10,2020-06-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Getcha,Matt Lang,40,7492,['canadian contemporary country'],43,2020-05-08,2020-06-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,42,18744,"['arkansas country', 'contemporary country', 'country pop']",65,2020-03-13,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Forgot About You,Triston Marez,43,9041,"['red dirt', 'texas country']",47,2020-04-17,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Go-To,Trevor Martin,30,260,[],18,2020-05-15,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slow Drowning,Mabes,51,4860,[],54,2020-05-01,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36584,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
I Love You Now Change,Twinnie,47,3267,"['contemporary country', 'country pop']",43,2020-03-20,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hold Space,Ward Thomas,45,29008,['british country'],50,2020-05-01,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
One More Time,Willie Morrison,34,66,[],22,2020-05-29,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Back Porch,Willie Jones,56,10447,['contemporary country'],54,2020-04-10,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Overgrown,Kody West,45,18917,"['red dirt', 'texas country']",53,2020-03-27,2020-06-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuntry & Wistern,Koe Wetzel,64,117396,['texas country'],68,2020-04-11,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Double Take,Kristin Carter,32,449,[],28,2020-04-24,2020-06-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Even the River Runs out of This Town,Will Hoge,36,24186,"['acoustic pop', 'heartland rock', 'neo mellow']",43,2020-05-20,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ground I Grew Up On,Laine Hardy,57,47316,[],51,2020-04-10,2020-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
