Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Cool Again,Kane Brown,74,2505417,"['contemporary country', 'country road']",82,2020-04-23,2020-06-01,8,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
I Called Mama,Tim McGraw,62,3134199,"['contemporary country', 'country', 'country road']",77,2020-05-08,2020-06-01,7,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
More Than My Hometown,Morgan Wallen,79,568698,"['contemporary country', 'country road', 'deep talent show']",82,2020-04-17,2020-06-01,6,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
I Love My Country,Florida Georgia Line,70,3732062,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",83,2020-03-27,2020-06-01,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Lady,Brett Young,73,535572,['contemporary country'],76,2020-05-01,2020-06-01,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
Six Feet Apart,Luke Combs,77,2876957,['contemporary country'],86,2020-05-01,2020-06-01,6,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
One Of Them Girls,Lee Brice,75,1253630,"['contemporary country', 'country', 'country road', 'modern country rock']",76,2020-04-10,2020-06-01,6,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Almost Maybes,Jordan Davis,66,253673,['contemporary country'],73,2020-05-08,2020-06-01,6,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Redwood Tree,Cam,47,137549,"['contemporary country', 'country', 'country pop']",59,2020-05-29,2020-06-01,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
Champagne Night - From Songland,Lady Antebellum,66,2941741,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",74,2020-04-13,2020-06-01,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Be A Light,Thomas Rhett,74,3373718,"['contemporary country', 'country', 'country road', 'modern country rock']",81,2020-03-30,2020-06-01,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,68,3373718,"['contemporary country', 'country', 'country road', 'modern country rock']",81,2020-05-06,2020-06-01,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
No I in Beer,Brad Paisley,61,1761169,"['contemporary country', 'country', 'country road']",72,2020-04-15,2020-06-01,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Break. Up. Drunk.,Chase Rice,68,764293,"['contemporary country', 'country', 'country road', 'modern country rock']",73,2020-05-15,2020-06-01,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
