Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
ocean waves,Alaina Castillo,21,17401,[],55,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love and Unity,The Burroughs,5,1018,[],14,2020-03-03,2020-03-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chances,Anfa Rose,22,35175,"['trap soul', 'underground hip hop']",55,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Right Now,Reuben Isaac,0,29,[],5,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sober,Aquilo,33,213903,"['chamber pop', 'indie anthem-folk', 'indie cafe pop', 'vapor soul']",63,2020-03-04,2020-03-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALANCE,Brandon Banks,30,3580,"['alternative r&b', 'indie r&b', 'la pop', 'trap soul']",40,2020-03-03,2020-03-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's Just Life,Pinty,16,2723,['uk alternative hip hop'],32,2020-03-03,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Last One Standing,Monophonics,20,46901,"['afrobeat', 'bay area indie', 'funk', 'instrumental funk']",45,2020-03-03,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stop Playing (feat. Gunna),Megan Thee Stallion,54,800362,"['houston rap', 'pop', 'pop rap', 'trap queen']",80,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castles,Marle Thomson,0,3442,[],23,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going Out Of My Way (feat. Mr Eazi),M.O,15,197478,"['girl group', 'house', 'post-teen pop', 'tropical house', 'uk hip hop']",57,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Queen,Loren Oden,4,211,[],25,2020-03-04,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pick Me Up,Lola Young,16,2541,[],44,2020-03-05,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
You've Got To Change,Brownout,0,17298,"['afrobeat', 'bboy', 'instrumental funk', 'latin afrobeat']",39,2020-03-06,2020-03-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,13,72103,"['alternative r&b', 'indie r&b', 'indie soul']",63,2020-03-06,2020-03-08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,0,72103,"['alternative r&b', 'indie r&b', 'indie soul']",63,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
homebody,Kamal.,28,735,[],28,2020-03-04,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Talk To Me,AV,0,11,[],0,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Upon This Rock,Brownout,3,17298,"['afrobeat', 'bboy', 'instrumental funk', 'latin afrobeat']",39,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTE,Buscabulla,43,31443,"['indietronica', 'latintronica', 'puerto rican indie']",44,2020-03-04,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toronto - Remix,Jamie-Rose,4,877,[],35,2020-03-05,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Weeknd,Ebenezer,1,11811,['uk hip hop'],57,2020-03-06,2020-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hour We On,AMA,0,4344,[],37,2020-03-05,2020-03-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
