Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,9PM,All Funked Up,Alternative R&B,Amplify,Are & Be,Arkada Calsin,Bedroom Jams,Black Girl Magic,Butter,Chill Mode On,Chilled R&B,Fresh Finds,Good Morning Jazz,Next Wave Neo Soul,POLLEN,R&B Feels,R&B UK,Ready for the Day,Retro Pop,Silk Sheets,Soul Coffee,Soul Lounge,Soul n the City,Soultronic,Spotify & Chill,Study Break,Sweet Soul Sunday,The Newness,This Is How We Do,Your Office Stereo
Light - Edit,Michael Kiwanuka,53,741736,"['british soul', 'neo soul', 'soul']",71,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Whatever You Like (feat. Aida Lae),Loick Essien,46,6428,['uk hip hop'],38,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
To the Mountains,Lizzy McAlpine,37,4472,[],42,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castles,Marle Thomson,24,3484,[],24,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop Playing (feat. Gunna),Megan Thee Stallion,61,810176,"['houston rap', 'pop', 'pop rap', 'trap queen']",80,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Queen,Loren Oden,27,220,[],26,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Take It Back,Nick AM,18,751,[],32,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last One Standing,Monophonics,44,47080,"['afrobeat', 'bay area indie', 'funk', 'instrumental funk']",45,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,39,72462,"['alternative r&b', 'indie r&b', 'indie soul']",62,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
It's Just Life,Pinty,27,2739,['uk alternative hip hop'],31,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Time Right Now,Reuben Isaac,3,31,[],8,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thinking Out Loud,SHEAFS,27,3320,"['english indie rock', 'sheffield indie']",25,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warm,Sipper,0,820,[],28,2020-03-12,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fractal Spirits - Moo Latte Remix,Soia,21,1411,['austrian indie'],22,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love and Unity,The Burroughs,24,1027,[],18,2020-03-03,2020-03-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Bit,The Main Squeeze,34,40135,['retro soul'],42,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Hopes,VANNA,29,24,[],16,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAKING UP DOWN,Yaeji,0,198914,"['art pop', 'electropop', 'escape room', 'experimental house']",58,2020-03-10,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streetlight,Yakul,24,2911,"['brighton indie', 'neo r&b']",31,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerosene!,Yves Tumor,32,60432,"['art pop', 'chamber psych', 'chillwave', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indietronica', 'outsider house']",54,2020-03-09,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fwb,brakence,51,7050,['emo rap'],49,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345 (Get Real),Leven Kali,48,72462,"['alternative r&b', 'indie r&b', 'indie soul']",62,2020-03-06,2020-03-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rush,AMA,4,4374,[],37,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
X24,Kelora,12,601,[],12,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upon This Rock,Brownout,31,17384,"['afrobeat', 'bboy', 'funk', 'instrumental funk', 'latin afrobeat']",39,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Talk To Me,AV,26,17,[],14,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
House Party,Adam Nova,5,59,[],12,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Problem,Adam Turley,40,2399,['pop edm'],38,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equinox,Addy,13,349,['rva indie'],21,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solid Love,Adeline Hotel,10,108,[],4,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocean waves,Alaina Castillo,59,19086,[],56,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Advice,All We Are,35,19910,['liverpool indie'],36,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chances,Anfa Rose,43,35369,"['australian hip hop', 'trap soul', 'underground hip hop']",54,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sober,Aquilo,51,214262,"['chamber pop', 'indie anthem-folk', 'indie cafe pop', 'vapor soul']",62,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAGS,Bartees Strange,12,394,[],17,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naked,Bickle,0,192,[],0,2020-03-10,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALANCE,Brandon Banks,37,3705,"['alternative r&b', 'indie r&b', 'la pop']",40,2020-03-03,2020-03-11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APESHIT,Bree Runway,48,9264,"['escape room', 'hyperpop', 'indie r&b']",43,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
You've Got To Change,Brownout,29,17384,"['afrobeat', 'bboy', 'funk', 'instrumental funk', 'latin afrobeat']",39,2020-03-06,2020-03-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTE,Buscabulla,55,31660,"['indietronica', 'latintronica', 'puerto rican indie']",47,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hour We On,AMA,8,4374,[],37,2020-03-05,2020-03-11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raindrops in the Ocean,Cards,20,1191,['la pop'],40,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Ana Wind Burn,Celia Hollander,5,63,[],7,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juicy,Darkoo,58,10399,"['london rap', 'uk hip hop']",63,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Weeknd,Ebenezer,24,11928,['uk hip hop'],57,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3am in London,Ebenezer,48,11928,['uk hip hop'],57,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Give Me Another Chance,Empress Of,55,72891,"['art pop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'etherpop', 'experimental pop', 'indie soul', 'indietronica', 'shimmer pop', 'shiver pop']",63,2020-03-03,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over 85,Hojean,33,7856,[],38,2020-03-04,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B Free,Huck,25,2303,[],34,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telephone Days,Internet Friends.,25,325,['gothenburg indie'],23,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future - Are We Living!?,J-Felix,23,846,[],22,2020-03-06,2020-03-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Us in Major - Acoustic,JNR WILLIAMS,27,4693,['british soul'],40,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toronto - Remix,Jamie-Rose,25,878,[],34,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delighted To Be Spoken To,Jaunt,27,3601,['toronto indie'],30,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crash Site (Demo),Johnny Lloyd,27,3937,['london indie'],29,2020-03-06,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Calvaire,spill tab,17,380,[],20,2020-03-05,2020-03-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
